"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1998-y2k-report-f512fb-OBS-001","1998-y2k-report-f512fb","aberdeen-group","","expert-opinion","1998","Y2K urgency level for non-US enterprises","Certain disaster if remediation deferred to 1999","high","ingest-extraction","industry-analysis","Executive Summary","Aberdeen warns enterprises in Europe/Asia face certain disaster"
"1998-y2k-report-f512fb-OBS-002","1998-y2k-report-f512fb","","y2k-remediation-tools","technology-assessment","1998","Y2K tools maturity level","Mature — several years on market with refined methodologies","high","ingest-extraction","industry-analysis","Executive Summary","Tools providers refined products and methodologies over years"
"1998-y2k-report-f512fb-OBS-003","1998-y2k-report-f512fb","aberdeen-group","","market-data","1998","US large enterprises remediation start","Majority started 1-3 years prior (1995-1997)","high","ingest-extraction","field-research","Executive Summary","Majority had been working remediation for at least one year"
"1998-y2k-report-f512fb-OBS-004","1998-y2k-report-f512fb","aberdeen-group","","market-data","1998","US medium/small enterprise remediation timing","Many waited until 1998 to begin in earnest","high","ingest-extraction","field-research","Executive Summary","Smaller enterprises delayed due to perceived lower threat"
"1998-y2k-report-f512fb-OBS-005","1998-y2k-report-f512fb","","y2k-remediation-tools","viability-prediction","1999","Y2K-related IT failures outside US","Will begin affecting non-US enterprises as soon as late 1998","verified","outcome-linkage","expert-opinion","Executive Summary","Aggressive prediction; actual major failures did not materialize on this timeline"
"1998-y2k-report-f512fb-OBS-006","1998-y2k-report-f512fb","","y2k-remediation-tools","actual-outcome","2000","Y2K actual global disruption level","Minor disruptions only; no major failures at Y2K rollover","verified","web-source","document-review","Post-event","Wikipedia and Smithsonian confirm no significant global failures occurred Jan 1 2000"
"1998-y2k-report-f512fb-OBS-007","1998-y2k-report-f512fb","","ibm-mainframe","technology-assessment","1998","IBM mainframe Y2K exposure","Primary platform requiring remediation due to COBOL date handling","high","ingest-extraction","industry-analysis","Chapter 2","Mainframes running COBOL were the dominant Y2K risk vector"
"1998-y2k-report-f512fb-OBS-008","1998-y2k-report-f512fb","","cobol-legacy-systems","technology-assessment","1998","COBOL date-field vulnerability","2-digit year fields create rollover errors","high","ingest-extraction","industry-analysis","Chapter 2","Root cause of Y2K problem in legacy enterprise systems"
"1998-y2k-report-f512fb-OBS-009","1998-y2k-report-f512fb","","impact-analysis-tools","framework-factor","1998","Y2K remediation phase — Impact Analysis","Finding all date-sensitive code instances","high","ingest-extraction","industry-analysis","Chapter 3","Critical phase: avoiding the trap of incomplete impact scanning"
"1998-y2k-report-f512fb-OBS-010","1998-y2k-report-f512fb","","conversion-tools","framework-factor","1998","Y2K remediation phase — Conversion/Fix","Applying longer-term code fixes (windowing vs expansion)","high","ingest-extraction","industry-analysis","Chapter 3","Two main schemes: windowing (2-digit with pivot year) vs date expansion (4-digit)"
"1998-y2k-report-f512fb-OBS-011","1998-y2k-report-f512fb","","testing-tools","framework-factor","1998","Y2K remediation phase — Testing","Last-chance validation of fixed code","high","ingest-extraction","industry-analysis","Chapter 3","Testing tools described as the last chance before rollover"
"1998-y2k-report-f512fb-OBS-012","1998-y2k-report-f512fb","","project-management-tools","framework-factor","1998","Y2K remediation challenge — Lack of project tools","No robust Y2K project management tooling existed","medium","ingest-extraction","industry-analysis","Chapter 5","Identified as a gap in the Y2K tools ecosystem"
"1998-y2k-report-f512fb-OBS-013","1998-y2k-report-f512fb","","y2k-remediation-tools","framework-factor","1998","Y2K remediation challenge — Non-IBM support","Lack of support for non-IBM Y2K remediation","medium","ingest-extraction","industry-analysis","Chapter 5","Tools ecosystem skewed heavily toward IBM/COBOL environments"
