"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research-consulting","acquired","HCL Technologies (2010)","1988-2010","1998-y2k-report-f512fb","Boston-based market research firm; acquired by HCL Technologies in 2010"
"management-support-technology","Management Support Technology Inc.","company","IT-consulting","active","","1985-present","1998-y2k-report-f512fb","Co-authored the report; federal contractor still active per USASpending.gov"
"bridging-data-technology","Bridging Data Technology Inc.","company","Y2K-tools","dissolved","","1990s-2000s","1998-y2k-report-f512fb","Y2K remediation tools vendor; dissolved post-Y2K"
"cap-gemini-america","Cap Gemini America","company","IT-consulting","merged","Capgemini SE","1981-2000","1998-y2k-report-f512fb","U.S. arm of Cap Gemini Group; integrated into global Capgemini brand circa 2000"
"cognicase","COGNICASE Inc.","company","IT-services","acquired","","1980s-2003","1998-y2k-report-f512fb","Canadian IT services firm; acquired post-Y2K era"
"computer-associates","Computer Associates Inc.","company","enterprise-software","acquired","CA Technologies -> Broadcom","1976-2018","1998-y2k-report-f512fb","Renamed CA Technologies; acquired by Broadcom in 2018"
"computer-horizons","Computer Horizons Corp.","company","IT-staffing-Y2K","dissolved","","1969-2007","1998-y2k-report-f512fb","Specialized in Y2K remediation; earnings missed in 1999; wound down operations by 2007"
"compuware-corp","Compuware Corp.","company","enterprise-software","acquired","Thoma Bravo (private)","1973-present","1998-y2k-report-f512fb","Original Compuware Corp acquired by Thoma Bravo in 2014; note: Compuware Technology Inc. is a separate Taiwanese PSU company, not related"
"data-integrity-inc","Data Integrity Inc.","company","Y2K-tools","dissolved","","1990s-2000s","1998-y2k-report-f512fb","Y2K tools vendor; dissolved after Y2K crisis passed"
"intersolv","INTERSOLV Inc.","company","developer-tools","acquired","Micro Focus (1998)","1984-1998","1998-y2k-report-f512fb","Acquired by Micro Focus for $534M in stock in June 1998; INTERSOLV name retired"
"into-2000","INTO 2000 Inc.","company","Y2K-tools","dissolved","","1996-2000","1998-y2k-report-f512fb","Specialist Y2K remediation vendor; dissolved after Y2K"
"mccabe-associates","McCabe & Associates Inc.","company","software-testing","acquired","","1980s-2000s","1998-y2k-report-f512fb","Software quality and testing tools; later acquired in software testing consolidation"
"micro-focus","Micro Focus Inc.","company","enterprise-software","active","","1976-present","1998-y2k-report-f512fb","COBOL tools leader; acquired INTERSOLV in 1998; merged with Attachmate 2014; merged with HPE Software 2017; now Micro Focus International"
"peritus-software","Peritus Software Services Inc.","company","Y2K-tools","dissolved","","1990s-2001","1998-y2k-report-f512fb","Y2K automated software renovation tools; dissolved post-Y2K"
"viasoft","ViaSoft Inc.","company","Y2K-tools","acquired","","1988-2000","1998-y2k-report-f512fb","Y2K and legacy code management tools; acquired by Isogon Corporation circa 2000"
