"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"cd0aeb-OBS-001","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","storage-automation","viability-prediction","2003","Long-term storage infrastructure transformation","Data center will be re-architected via storage automation for resource pooling and policy-driven management","high","expert-opinion","abstract","Hill's primary long-term prediction: storage automation as transformative force"
"cd0aeb-OBS-002","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","san","technology-assessment","2003","SAN market short-term demand","Strong — buyers will focus on storage staples including SAN","high","industry-analysis","abstract","Near-term: SAN remains primary enterprise storage networking"
"cd0aeb-OBS-003","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","nas","technology-assessment","2003","NAS market short-term demand","Strong — NAS among storage staples buyers will continue buying","high","industry-analysis","abstract","Near-term: NAS continues as key storage platform"
"cd0aeb-OBS-004","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","iscsi","technology-assessment","2003","iSCSI market trajectory","Emerging — listed as key storage technology to watch in 2003+","medium","expert-opinion","abstract","iSCSI standardized in 2003; Hill identified it as a hot emerging technology"
"cd0aeb-OBS-005","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","tape-automation","technology-assessment","2003","Tape automation role","Continued relevance for backup/restore in near-term","high","industry-analysis","abstract","Listed among storage staples buyers will focus on"
"cd0aeb-OBS-006","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","disk-array","technology-assessment","2003","Disk array market status","Mature staple — primary near-term storage buyer focus","high","industry-analysis","abstract","Disk/disk array listed among core storage staples"
"cd0aeb-OBS-007","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","storage-virtualization","viability-prediction","2003","Storage virtualization adoption trajectory","Will become key enabling technology for data center re-architecture","medium","expert-opinion","abstract","Hill identified virtualization as critical enabler of long-term storage transformation"
"cd0aeb-OBS-008","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","it-utility","viability-prediction","2003","IT utility / storage utility emergence","Storage will evolve toward utility computing model","medium","expert-opinion","abstract","Hill's prescient 'IT utility' concept; anticipated cloud storage by 3-4 years; AWS S3 launched 2006"
"cd0aeb-OBS-009","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","global-file-system","viability-prediction","2003","Global file system / namespace development","Single-image global file system will emerge as data center infrastructure","low","expert-opinion","abstract","Materialized as object storage (S3) and distributed file systems (HDFS/Hadoop)"
"cd0aeb-OBS-010","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","hp-storage","san","market-data","2003","HP open SAN market share Q3 2003","31.2% revenue share in open SAN market","verified","document-review","abstract","HP led open SAN market Q3 2003; SAN grew 15.7% YoY per IDC/ClickZ data"
"cd0aeb-OBS-011","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","san","market-data","2003","Open SAN market growth rate Q3 2003","15.7% year-over-year growth","verified","document-review","abstract","Per IDC Q3 2003 data"
"cd0aeb-OBS-012","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","emc","disk-array","market-data","2003","EMC external storage market share 2003","20.6% ($2.65B revenues)","verified","document-review","abstract","#1 in external controller-based disk storage per Gartner 2003; grew 7% YoY"
"cd0aeb-OBS-013","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","disk-array","market-data","2003","Worldwide external controller-based disk storage market 2003","$12.89 billion total","verified","document-review","abstract","6% growth vs 2002; per Gartner Research 2004 release; market grew 7.9% in 2004"
"cd0aeb-OBS-014","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","storage-automation","actual-outcome","2010","Storage automation long-term adoption","Became foundational — virtualization enabled by 2010; 72% of orgs at least 25% virtual","verified","document-review","post-study","Hill's prediction validated: storage automation via VMware vSphere and SDS became mainstream 2008-2015 per SiliconANGLE/IDC research"
"cd0aeb-OBS-015","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb","","it-utility","actual-outcome","2006","IT utility / cloud storage emergence","AWS S3 launched March 2006 as first mass-market storage utility","verified","document-review","post-study","Hill's 'IT utility' prediction materialized; AWS S3 (launched 2006) and subsequent cloud storage services directly embody the utility model"
