"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1999-crm-professional-services-rpt-96bf13-OBS-001","1999-crm-professional-services-rpt-96bf13","","crm-applications","market-data","1999","CRM professional services annual growth rate","Nearly 40% annually","high","ingest-extraction","industry-analysis","Executive Summary","Described as one of most important and wide-ranging segments in IT professional services"
"1999-crm-professional-services-rpt-96bf13-OBS-002","1999-crm-professional-services-rpt-96bf13","","crm-applications","viability-prediction","1999","CRM professional services market outlook","Will likely continue as fastest-growing IT services segment well into the new millennium","verified","outcome-linkage","industry-analysis","Executive Summary","Aberdeen's strong forward-looking claim about CRM services growth"
"1999-crm-professional-services-rpt-96bf13-OBS-003","1999-crm-professional-services-rpt-96bf13","","crm-applications","actual-outcome","2005","CRM services market growth — actual outcome","CRM software and services market grew to ~$20B by 2005; Salesforce.com emerged as dominant SaaS player","verified","web-source","document-review","Post-event","Market grew substantially; ASP model evolved into SaaS"
"1999-crm-professional-services-rpt-96bf13-OBS-004","1999-crm-professional-services-rpt-96bf13","","sfa","technology-assessment","1999","SFA evolution trend","Shifted from cost-reduction focus to revenue growth and customer loyalty focus over past five years","high","ingest-extraction","industry-analysis","Executive Summary","ROI drivers changed from efficiency to revenue growth"
"1999-crm-professional-services-rpt-96bf13-OBS-005","1999-crm-professional-services-rpt-96bf13","","crm-applications","framework-factor","1999","CRM trend — Changing ROI Drivers","ROI shifting from cost reduction to revenue growth and customer loyalty","high","ingest-extraction","industry-analysis","Executive Summary","One of four CRM evolution trends identified"
"1999-crm-professional-services-rpt-96bf13-OBS-006","1999-crm-professional-services-rpt-96bf13","","crm-applications","framework-factor","1999","CRM trend — Enterprise CRM Initiatives","CRM made top business and IT planning priority; organizational stovepipes and incompatible IT systems exposed","high","ingest-extraction","industry-analysis","Executive Summary","One of four CRM evolution trends identified"
"1999-crm-professional-services-rpt-96bf13-OBS-007","1999-crm-professional-services-rpt-96bf13","","ecommerce-crm","framework-factor","1999","CRM trend — CRM/E-Commerce Convergence","Internet growth as channel pushing CRM issues to forefront of e-commerce strategy","high","ingest-extraction","industry-analysis","Executive Summary","One of four CRM evolution trends; Aberdeen accurately identified this as transformative"
"1999-crm-professional-services-rpt-96bf13-OBS-008","1999-crm-professional-services-rpt-96bf13","","erp-systems","framework-factor","1999","CRM trend — Front-Office/Back-Office Integration","Links between front-office and back-office transaction systems expanding to manufacturing and supply chain","high","ingest-extraction","industry-analysis","Executive Summary","One of four CRM evolution trends"
"1999-crm-professional-services-rpt-96bf13-OBS-009","1999-crm-professional-services-rpt-96bf13","","asp-model","technology-assessment","1999","ASP CRM model description","Time-share computing: CRM application rentals as cost-effective rapid deployment alternative","medium","ingest-extraction","industry-analysis","CRM Professional Services section","Aberdeen identifies ASP as new twist on old time-share model; directly predicted SaaS"
"1999-crm-professional-services-rpt-96bf13-OBS-010","1999-crm-professional-services-rpt-96bf13","","asp-model","viability-prediction","1999","ASP/SaaS CRM viability","CRM application rentals offer cost-effective rapid deployment alternative to in-house implementation","verified","outcome-linkage","industry-analysis","CRM Professional Services section","Prediction proved highly accurate — Salesforce.com launched 1999 same year"
