"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"midrange-server","Midrange Server","platform","Various","1965-present","growth","mature","nti-11-distributed-midrange-servers-1993-dedd19","Core subject; scaled from 1-1000 users; exceeds IBM ES/9000 in tech capability and reliability by 1993"
"risc","RISC (Reduced Instruction Set Computing)","hardware","Various","1980-present","growth","mature","nti-11-distributed-midrange-servers-1993-dedd19","RISC-based microprocessors surpass performance of handcrafted mainframe CPUs; fewer OS cycles needed"
"smp","Symmetric Multiprocessing (SMP)","hardware","Various","1988-present","emerging","mature","nti-11-distributed-midrange-servers-1993-dedd19","Near-linear performance increases; advanced midrange servers provide SMP growth paths"
"rdbms","Relational Database Management System (RDBMS)","application","Various","1970-present","growth","mature","nti-11-distributed-midrange-servers-1993-dedd19","Integrable part of midrange server; provides speed of app dev, portability, customization; software glue"
"unix","Unix","operating-system","Various","1969-present","growth","mature","nti-11-distributed-midrange-servers-1993-dedd19","Most midrange suppliers added Unix compliance by 1988 due to government purchasing regs; now mainstream"
"windows-nt","Microsoft Windows NT Server","operating-system","Microsoft","1993-present","emerging","legacy-supported","nti-11-distributed-midrange-servers-1993-dedd19","Falls short of enterprise production requirements in 1993; may change within 2-3 years"
"netware-nlm","Novell NetWare (NLMs)","operating-system","Novell","1985-present","growth","legacy","nti-11-distributed-midrange-servers-1993-dedd19","NetWare Loadable Modules; attempting to develop multiuser OS on Intel x86; falls short of enterprise production reqs"
"sco-unix","SCO Unix","operating-system","The Santa Cruz Operation","1983-present","growth","obsolete","nti-11-distributed-midrange-servers-1993-dedd19","Falls short of enterprise production requirements; Compaq using SCO Unix for midrange servers at $280M/year"
"vms","DEC VMS / OpenVMS","operating-system","Digital Equipment Corporation","1977-present","mature","legacy-supported","nti-11-distributed-midrange-servers-1993-dedd19","VAXcluster, ease of use, DECnet; standards to which others aspire; Alpha + OpenVMS transition elusive for new accounts"
"osf-dce","OSF DCE (Distributed Computing Environment)","framework","Open Software Foundation","1992-1996","emerging","obsolete","nti-11-distributed-midrange-servers-1993-dedd19","Future network protocol for distributed midrange systems; anticipated to replace TCP/IP as standard peer-to-peer"
"tcp-ip","TCP/IP","protocol","IETF","1974-present","growth","mature","nti-11-distributed-midrange-servers-1993-dedd19","Current midrange server peer-to-peer protocol; expected to evolve to OSF DCE"
"sna","IBM SNA (Systems Network Architecture)","protocol","IBM","1974-present","mature","legacy","nti-11-distributed-midrange-servers-1993-dedd19","Midrange servers support SNA for mainframe interoperability"
"encina","Transarc Encina","application","Transarc","1991-1994","emerging","obsolete","nti-11-distributed-midrange-servers-1993-dedd19","New-generation transaction monitor; target platform: midrange OS; Aberdeen highlights as key middleware"
"tuxedo","USL Tuxedo","application","Unix System Laboratories","1983-present","growth","mature","nti-11-distributed-midrange-servers-1993-dedd19","Transaction monitor by USL (now Novell); new generation for integrating OLTP apps and heterogeneous databases"
"ncr-top-end","NCR Top End","application","NCR","1991-present","emerging","{'lifecycle_current': 'legacy-discontinued', 'source': 'Known — NCR Top End transaction monitor was discontinued; NCR shifted to Teradata and retail/ATM focus'}","nti-11-distributed-midrange-servers-1993-dedd19","Transaction monitor targeting midrange OS platforms"
"ethernet","Ethernet LAN","protocol","IEEE","1980-present","mature","mature","nti-11-distributed-midrange-servers-1993-dedd19","Foundation for departmental midrange server + PC topology"
"netware","Novell NetWare","operating-system","Novell","1983-present","mature","legacy","nti-11-distributed-midrange-servers-1993-dedd19","PC LAN file and print services; complementary to midrange server production apps"
"sql","SQL (Structured Query Language)","standard","ANSI/ISO","1974-present","mature","mature","nti-11-distributed-midrange-servers-1993-dedd19","Industry standard for heterogeneous application data exchange; SQL Access protocols in distributed systems"
"os400","IBM OS/400","operating-system","IBM","1988-present","mature","legacy-supported","nti-11-distributed-midrange-servers-1993-dedd19","IBM AS/400 proprietary OS; listed as historical example of proprietary midrange OS"
"fiber-optic","Fiber Optic Networking","hardware","Various","1980-present","growth","mature","nti-11-distributed-midrange-servers-1993-dedd19","High-speed links for datacenter application server connections in three-tier-plus topology"
