"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-001","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","technology-assessment","1993","Midrange server vs mainframe capability","Midrange servers exceed IBM ES/9000 in technological capability and systems reliability","high","ingest-extraction","technology-assessment","3","I/O bandwidth, processor speed, and systems software all advanced significantly in last 2-3 years"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-002","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","benchmark-result","1993","Midrange server user range","1 to 1,000 active concurrent users; economical from single-employee brokerage to large datacenter","high","ingest-extraction","technology-assessment","3","Example: brokerage office in Sri Lanka (1 user) to 1000+ concurrent users"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-003","nti-11-distributed-midrange-servers-1993-dedd19","","risc","benchmark-result","1992","Midrange channel I/O bandwidth vs mainframe","Midrange: 20-32 MB/sec channel I/O; mainframe ESCOM: 9.5 MB/sec","high","ingest-extraction","technology-assessment","15","In 1992 midrange surpassed mainframe in both processor power and I/O bandwidth; high-speed disk arrays also standard on midrange"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-004","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","benchmark-result","1993","Midrange vs mainframe IS cost reduction","50% average cost reduction in acquisition, maintenance, and support; application development up to 80% less costly","high","ingest-extraction","industry-analysis","12","One significant cost increase: network management when migrating to distributed midrange"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-005","nti-11-distributed-midrange-servers-1993-dedd19","","rdbms","technology-assessment","1993","RDBMS role in midrange servers","RDBMS is an integrable part of midrange server; provides speed of app dev, portability, customization, departmental customization","high","ingest-extraction","expert-opinion","6","Reason for calling them midrange 'servers' not 'computers'"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-006","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","technology-assessment","1993","Midrange security/data integrity vs mainframe and PC LAN","Midrange servers provide greater functionality in security, data integrity, availability than either mainframes or PC LANs","high","ingest-extraction","expert-opinion","5","PC LANs have numerous technical deficiencies for OLTP; mainframes inflexible; midrange best of both"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-007","nti-11-distributed-midrange-servers-1993-dedd19","microsoft","windows-nt","competitive-position","1993","Windows NT Server enterprise readiness","Falls short of enterprise production requirements in 1993; may change within 2-3 years","high","ingest-extraction","technology-assessment","7","Microsoft, Novell, SCO all attempting to create multiuser OS on Intel x86; limited R&D and user knowledge vs dedicated midrange suppliers"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-008","nti-11-distributed-midrange-servers-1993-dedd19","","osf-dce","viability-prediction","1993","OSF DCE adoption timeline","Midrange servers will move from TCP/IP to OSF DCE within next several years","verified","outcome-linkage","technology-assessment","11","Aberdeen anticipates continuous change in communications area"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-009","nti-11-distributed-midrange-servers-1993-dedd19","","osf-dce","actual-outcome","1998","OSF DCE adoption — outcome","[UNVERIFIED]","verified","web-source","technology-assessment","",""
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-010","nti-11-distributed-midrange-servers-1993-dedd19","hewlett-packard","unix","competitive-position","1993","HP position in midrange server market","Dominant revenue supplier of midrange servers for new enterprise applications","high","ingest-extraction","vendor-profiling","23","Combined RISC hardware and advanced Unix OS environment software"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-011","nti-11-distributed-midrange-servers-1993-dedd19","ncr","unix","competitive-position","1993","NCR position in midrange server market","Market leader for multiuser Intel/Unix midrange servers","high","ingest-extraction","vendor-profiling","23","Intel 80X86 in innovative multiprocessing architectures running Unix"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-012","nti-11-distributed-midrange-servers-1993-dedd19","compaq","sco-unix","market-size","1993","Compaq midrange server revenue","$280 million per year in midrange servers based on SCO Unix","high","ingest-extraction","vendor-profiling","23","Attacking market from low-end in price and support; moving up value chain"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-013","nti-11-distributed-midrange-servers-1993-dedd19","digital-equipment-corporation","vms","competitive-position","1993","DEC VAX/VMS competitive position","Pioneer; standards to which others aspire; but unable to win major new accounts until Alpha/OpenVMS stabilizes","high","ingest-extraction","vendor-profiling","22","VMS ease of use, DECnet, VAXcluster still best-in-class benchmarks; concentrating on maintaining installed base profitably"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-014","nti-11-distributed-midrange-servers-1993-dedd19","transarc","encina","technology-assessment","1993","Encina transaction monitor role","New generation of transaction monitors for efficiently integrating OLTP apps, heterogeneous databases, and users","high","ingest-extraction","technology-assessment","9","Target platform: midrange server OS; Transarc alongside USL Tuxedo and NCR Top End"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-015","nti-11-distributed-midrange-servers-1993-dedd19","usl","tuxedo","technology-assessment","1993","Tuxedo transaction monitor adoption","USL (now Novell division) introducing new generation of transaction monitors to tie islands of disparate databases","high","ingest-extraction","technology-assessment","24","Critical middleware for integrating diverse applications across large enterprises"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-016","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","expert-opinion","1993","Three-tier-plus architecture","Three-tier-plus (client + distributed midrange + central production + analytical) is most successful distributed architecture","high","ingest-extraction","expert-opinion","13","Based on research with enterprises that successfully implemented production distributed systems"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-017","nti-11-distributed-midrange-servers-1993-dedd19","","rdbms","viability-prediction","1993","RDBMS-of-choice as architecture basis","Enterprises will implement client-server applications based on RDBMS-of-choice rather than any one manufacturer's midrange platform","verified","outcome-linkage","expert-opinion","6","Platform-agnostic RDBMS selection becomes the organizing principle"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-018","nti-11-distributed-midrange-servers-1993-dedd19","","rdbms","actual-outcome","1998","RDBMS-centric architecture — outcome","[UNVERIFIED]","verified","web-source","expert-opinion","",""
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-019","nti-11-distributed-midrange-servers-1993-dedd19","ibm","","viability-prediction","1993","IBM suggestion to emulate Unisys strategy","If IBM emulated Unisys A-Series strategy it could extend useful life of ES/9000 mainframes","medium","ingest-extraction","expert-opinion","23","Aberdeen advisory to IBM leadership"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-020","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","expert-opinion","1993","Remote operation control","Today's midrange servers can be remotely backed up, applications propagated, batch scheduled, and crashes recovered without on-site operators","high","ingest-extraction","expert-opinion","8","Major objection from centralized mainframe IS staff overcome; significant cost savings for multi-location enterprises"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-021","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","expert-opinion","1993","Midrange many-to-everything interoperability","Users connected to midrange server hub have interoperable access to mainframes, PC users, databases worldwide including public data networks","high","ingest-extraction","expert-opinion","5","Key long-term benefit; interoperability of many-to-everything"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-022","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","viability-prediction","1993","Distributed production system hierarchy prediction","Three classes of midrange servers will be chief building blocks: datacenter application servers, gateway servers, distributed production servers","verified","outcome-linkage","expert-opinion","20","Connected via high-speed fiber optic; gateway servers optimized for high availability and next-gen transaction monitors"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-023","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","actual-outcome","2000","Distributed production system hierarchy — outcome","[UNVERIFIED]","verified","web-source","expert-opinion","",""
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-024","nti-11-distributed-midrange-servers-1993-dedd19","","midrange-server","expert-opinion","1993","Mainframe surround strategy benefits","Surround strategy: mainframe as data repository while new OLTP and decision support apps developed on midrange; preserves investment and retrains staff","high","ingest-extraction","expert-opinion","16","Allows enterprises to extend operational life of current mainframe databases"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-025","nti-11-distributed-midrange-servers-1993-dedd19","","smp","viability-prediction","1993","Multiprocessor-based servers as standard","Advanced servers based upon multiple microprocessor architectures will become standard server platforms of mid-to-late 1990s","verified","outcome-linkage","technology-assessment","5","Tightly coupled (2-20 CPUs) and loosely coupled (dozens-hundreds) configurations"
"nti-11-distributed-midrange-servers-1993-dedd19-OBS-026","nti-11-distributed-midrange-servers-1993-dedd19","","smp","actual-outcome","1998","Multiprocessor servers as standard — outcome","[UNVERIFIED]","verified","web-source","technology-assessment","",""
