"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"service-oriented-architecture","Service-Oriented Architecture (SOA)","framework","industry-wide","2000-2008","emerging","legacy-supported","volume-1-ch08-aberdeen-go-go-years-1998-2006","Kastner argued by 2000 that SOA was the decade's defining architectural shift, comparable to client-server in the 1990s. Standards (SOAP, WSDL, UDDI) were immature. REST APIs eventually displaced heavyweight SOAP-based SOA. Kastner completed nine SOA studies in nine months before departing Aberdeen in mid-2007."
"soap-protocol","SOAP (Simple Object Access Protocol)","protocol","W3C / industry","1998-2008","emerging","legacy-supported","volume-1-ch08-aberdeen-go-go-years-1998-2006","Part of the SOA standards triplet (SOAP, WSDL, UDDI) that Kastner noted were immature during early SOA adoption; eventually displaced by REST for most use cases."
"wsdl","WSDL (Web Services Description Language)","protocol","W3C / industry","1998-2008","emerging","legacy-supported","volume-1-ch08-aberdeen-go-go-years-1998-2006","Part of the SOA standards triplet; cited as immature during early SOA adoption window."
"uddi","UDDI (Universal Description, Discovery and Integration)","protocol","OASIS / industry","2000-2008","emerging","legacy-end-of-life","volume-1-ch08-aberdeen-go-go-years-1998-2006","Part of the SOA standards triplet; cited as immature; largely abandoned in practice as REST architectures dominated."
"rest-architecture","REST APIs","protocol","industry-wide","2005-present","emerging","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Kastner notes that by 2008-2010, REST APIs and lightweight service approaches displaced heavyweight SOAP-based SOA while preserving core architectural principles."
"linux","Linux","platform","open-source community","1991-present","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Named as an example of open-source internet infrastructure (alongside Apache, MySQL) that Kastner predicted would move into enterprise applications and middleware."
"open-source-software","Open Source Software (enterprise adoption)","framework","community","2000-2006","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Kastner predicted early 2000s that open source would move from internet infrastructure into enterprise applications and middleware; adoption played out exactly as predicted across 2000-2006, though taking the full decade rather than projected 2-3 years."
"mysql","MySQL","application","MySQL AB / open-source","1995-present","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Named alongside Linux and Apache as open-source internet infrastructure; also cited as penetrating enterprise infrastructure by 2000-2006."
"postgresql","PostgreSQL","application","open-source community","1996-present","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Named as one of the open-source databases that penetrated enterprise infrastructure during 2000-2006, confirming Kastner's prediction."
"lamp-stack","LAMP Stack","framework","open-source community","2000-2010","growing","legacy-supported","volume-1-ch08-aberdeen-go-go-years-1998-2006","Kastner mentions full LAMP stacks (Linux, Apache, MySQL, PHP/Perl/Python) penetrating enterprise infrastructure as confirmation of his open-source enterprise adoption prediction."
"eai","Enterprise Application Integration (EAI)","platform","multiple","1995-2006","mature","legacy-supported","volume-1-ch08-aberdeen-go-go-years-1998-2006","EAI platforms named as part of the integration technology market explosion across 2000-2006, alongside ETL tools, data quality software, MDM systems, and SOA infrastructure."
"crm","Customer Relationship Management (CRM)","application","multiple","1995-present","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","CRM named as a new coverage domain Aberdeen expanded into at scale."
"blackberry","BlackBerry","platform","Research In Motion","1999-2013","growing","legacy-end-of-life","volume-1-ch08-aberdeen-go-go-years-1998-2006","Kastner references 'BlackBerry keyboards' in 2005 as the state of smartphones before the iPhone touchscreen, in context of consumerization-of-IT prediction."
"apple-iphone","iPhone","platform","Apple","2007-present","emerging","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Kastner alludes to the coming iPhone touchscreen era (2007+) as the confirmation of his consumerization-of-IT prediction made by 2004-2005."
"tco-model","Total Cost of Ownership (TCO) Modeling","framework","Aberdeen Group","1998-2006","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Aberdeen's TCO calculators incorporated hardware, software licensing, implementation services, maintenance, training, and operational overhead over 3-5 year horizons; became Aberdeen's most commercially potent tool; challenged conventional sticker-price procurement logic."
"benchmark-research","Benchmark Research Programs","framework","Aberdeen Group","1998-2006","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Systematic survey approaches reaching hundreds of enterprises on technology adoption patterns, deployment challenges, and satisfaction metrics; became a signature Aberdeen product used by CIOs to justify budget decisions and by vendors in sales materials."
"best-practices-framework","Best Practices Frameworks","framework","Aberdeen Group","1998-2006","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Systematic capture and reuse of successful enterprise deployment decisions (architectural, organizational, vendor, PM) as reusable frameworks; described as knowledge management before the term became fashionable."
"etl-tools","ETL Tools (Extract, Transform, Load)","application","multiple","1990-present","mature","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Named as part of the integration technology market explosion across 2000-2006 confirming Kastner's 'data integration as perpetual tax' thesis."
"master-data-management","Master Data Management (MDM)","application","multiple","2000-present","emerging","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Named alongside EAI and ETL as part of the data integration market expansion, confirming N-squared integration complexity thesis."
"e-commerce-infrastructure","E-commerce Infrastructure","platform","multiple","1998-2002","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Enterprise investment in e-commerce infrastructure during internet bubble period; described as driven by optimistic ROI assumptions that couldn't survive scrutiny."
"web-platform","Web Platform / Internet Infrastructure","platform","multiple","1995-2002","growing","active","volume-1-ch08-aberdeen-go-go-years-1998-2006","Named as a key investment driver during the internet bubble; every internet startup and enterprise digital initiative needed analyst validation."
