"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dec-resume-001","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1969","Education: Cornell University School of Hotel Administration","1969","high","ingest-extraction","primary-document","1","Also Boston University graduate credits in computer science 1971-72.",""
"dec-resume-002","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1969","Position: Senior Programmer/Analyst, PHI Computer Services","1969-1971","high","ingest-extraction","primary-document","1","Custom and package software development; Wang Laboratories subsidiary; Arlington MA.",""
"dec-resume-003","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1971","Position: Group Program Manager, Arthur D. Little, Inc.","1971-1979","high","ingest-extraction","primary-document","1","30+ consulting assignments; managed DEC, DG, HP OEM relationships; Cambridge MA.",""
"dec-resume-004","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1979","Position: Manager Business Market Planning, Prime Computer, Inc.","1979-1981","high","ingest-extraction","primary-document","1","First focused vertical marketing programs at Prime; banking, government, manufacturing; Natick MA.",""
"dec-resume-005","dec-resume-performance-review-3-1f133b","peter-s-kastner","oltp","career-fact","1981","Position: Manager Marketing Development, Stratus Computer, Inc.","Oct 1981-1987 (present at time of document)","high","ingest-extraction","primary-document","1","Original marketing team; grew with startup from zero to $200M sales level; Marlboro MA.",""
"dec-resume-006","dec-resume-performance-review-3-1f133b","stratus-computer","oltp","career-fact","1981","Stratus Computer marketing growth","From zero to $200M sales level","high","ingest-extraction","primary-document","1","Kastner was original member of Stratus marketing team.",""
"dec-resume-007","dec-resume-performance-review-3-1f133b","stratus-computer","","career-fact","1984","Stratus IBM System/88 OEM relationship","Unprecedented IBM OEM agreement resulting in IBM System/88 (Stratus product)","high","ingest-extraction","primary-document","1","Kastner managed as Manager Business Development 1984-1986; also Honeywell and Burroughs/SDC.",""
"dec-resume-008","dec-resume-performance-review-3-1f133b","peter-s-kastner","oltp","career-fact","1986","Stratus Manager Marketing Development responsibilities","Competitive analysis, consultant relations, major opportunity sales planning, product introduction","high","ingest-extraction","primary-document","1","Innovated sales hotline; managed XA2000 product introduction.",""
"dec-resume-009","dec-resume-performance-review-3-1f133b","peter-s-kastner","digital-vax","career-fact","1987","DEC role: Manager Marketing Development CSG","Manages performance and competition marketing for CSG; emphasis on distributed commercial systems","high","ingest-extraction","primary-document","2","CSG = Commercial Systems Group at DEC.",""
"dec-resume-010","dec-resume-performance-review-3-1f133b","peter-s-kastner","tpc-benchmark","career-fact","1987","DEC role: Chairman DECtp Performance and Competition Task Force","Corporate committee for commercial market programs involving performance and/or competitive positioning","high","ingest-extraction","primary-document","2","Badge 301217; manager Bob Weiner; cost center 249.",""
"dec-resume-011","dec-resume-performance-review-3-1f133b","peter-s-kastner","tpc-benchmark","career-fact","1987","DEC role: corporate spokesman for TP competition and performance","Press, consultants, and financial analysts briefings","high","ingest-extraction","primary-document","2","Corporate focal point for internal and external commercial performance matters.",""
"dec-resume-012","dec-resume-performance-review-3-1f133b","digital-equipment","digital-vax","career-fact","1987","Jack Smith DEC Senior VP quote on DECtp","DECtp is Digital's Most Important Announcement Since We Introduced the VAX","high","ingest-extraction","direct-quote","2","Jack Smith, Senior VP DEC; from Kastner's performance review.",""
"dec-resume-013","dec-resume-performance-review-3-1f133b","peter-s-kastner","tpc-benchmark","career-fact","1987","DECtp benchmark activities","Managed external competitor benchmark projects; coordinated internal Debit/Credit tests across 4 labs","high","ingest-extraction","primary-document","2","Hundreds of experiments; significant price/performance claims over competition.",""
"dec-resume-014","dec-resume-performance-review-3-1f133b","peter-s-kastner","tpc-benchmark","career-fact","1987","DECtp high-TPS benchmark strategy","Devised marketing strategy for high TPS benchmark; convinced others to stage and run big tps benchmark","high","ingest-extraction","primary-document","2","Became lead item in DECtp press releases.",""
"dec-resume-015","dec-resume-performance-review-3-1f133b","peter-s-kastner","tpc-benchmark","career-fact","1987","Style 3 Debit-Credit advocacy","Articulated and sold technical and marketing merits of Style 3 Debit-Credit to Engineering","high","ingest-extraction","primary-document","2","Ensured best performance testing marketing results for Digital.",""
"dec-resume-016","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1987","DECtp deliverables produced","Sales Update editing; four Competitive Update articles; DVN script; DECtp Performance brochure","high","ingest-extraction","primary-document","2","Also DRI for Blue Monday DVN; external presentation material; consultant briefings presenter.",""
"dec-resume-017","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1987","CSG Quarterly Competitive Assessment report program","Initiated CSG Quarterly Competitive Assessment report program","high","ingest-extraction","primary-document","2","New program to track competitive positioning.",""
"dec-resume-018","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1987","Total computer industry experience","Over 19 years as of c.1987","high","ingest-extraction","primary-document","1","Generalist: marketing, sales, technical management; minicomputer vendors plus consulting.",""
"dec-resume-019","dec-resume-performance-review-3-1f133b","peter-s-kastner","","career-fact","1987","Address at time of document","8 Lincoln Circle, Wellesley MA 02181; (617) 237-0903","high","ingest-extraction","primary-document","1","Personal contact information from resume header.",""
"dec-resume-020","dec-resume-performance-review-3-1f133b","stratus-computer","","career-fact","1981","Stratus Computer product description","Fault tolerant transaction processing computers","high","ingest-extraction","primary-document","1","Kastner reported to VP Product Marketing; third party software/VAR program development.",""
