"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"softbench-5","HP C++ SoftBench 5.0","IDE","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","Discontinued with HP-UX developer tools; no longer commercially available"
"tech-softbench-cm","SoftBench CM","configuration-management","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","HP SoftBench family discontinued; product line ended"
"tech-codeadvisor","C++ SoftBench CodeAdvisor","static-analysis","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","Add-on module for SoftBench; discontinued with parent product"
"tech-graphical-class-editor","Graphical Class Editor","IDE-feature","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","SoftBench 5.0 feature; discontinued with parent product"
"tech-encapsulator","SoftBench Encapsulator","tool-integration","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","Third-party tool integration mechanism for SoftBench; discontinued"
"tech-spcd","Sub-Process Control Daemon (SPCD)","distributed-development","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","SoftBench cross-platform development daemon; discontinued with SoftBench"
"tech-oodce","HP Object-Oriented DCE (OODCE)","distributed-computing","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","HP product for building DCE-based OO applications; discontinued"
"tech-hp-dst","HP Distributed Smalltalk (DST)","programming-language-runtime","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","HP Smalltalk CORBA implementation; discontinued"
"orb-plus","HP ORB Plus","middleware","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","HP CORBA ORB for C++ announced for 1996 release; discontinued"
"commonpoint","CommonPoint","application-framework","Taligent/IBM","","active","discontinued","aberdeen-1995-hp-softbench","Taligent C++ component framework; Taligent dissolved 1998; CommonPoint discontinued"
"tech-hp-ux","HP-UX","operating-system","Hewlett-Packard","","active","legacy","aberdeen-1995-hp-softbench","HP's Unix OS; HPE announced end-of-life for HP-UX 11i v3 December 31, 2025"
"tech-solaris","Sun Solaris","operating-system","Sun Microsystems/Oracle","","active","legacy","aberdeen-1995-hp-softbench","Sun Microsystems OS; Oracle now owns Solaris; Oracle Solaris 11.4 in extended support"
"tech-cpp","C++ Language","programming-language","ISO/multiple","","active","active","aberdeen-1995-hp-softbench","ISO-standardized language; C++23 published; widely used as of 2026"
"tech-cobol","COBOL","programming-language","multiple","","active","legacy","aberdeen-1995-hp-softbench","Still used extensively in mainframe/legacy banking and government systems as of 2026"
"tech-micro-focus-cobol","Micro Focus COBOL","programming-language-runtime","Micro Focus/OpenText","","active","active","aberdeen-1995-hp-softbench","COBOL tooling referenced in study; now under OpenText (acquired Micro Focus 2023)"
"tech-dce","OSF Distributed Computing Environment (DCE)","middleware","OSF/The Open Group","","active","largely-obsolete","aberdeen-1995-hp-softbench","OSF/Open Group standard for distributed computing; largely replaced by web services and REST; technically maintained by The Open Group but rarely deployed"
"corba","CORBA","middleware","OMG","","active","legacy","aberdeen-1995-hp-softbench","OMG standard for distributed OO; superseded by web services and REST in most contexts; limited legacy use persists"
"tech-uim-x","UIM/X","UI-builder","HP/Integrated Computer Solutions","","active","obsolete","aberdeen-1995-hp-softbench","Motif-based GUI builder used in HP deployment scenarios; discontinued"
"tech-xemacs","XEmacs Editor","text-editor","XEmacs Project","","active","active","aberdeen-1995-hp-softbench","Open-source Emacs fork; still available as of 2026 though less dominant than GNU Emacs"
"tech-cde","Common Desktop Environment (CDE)","desktop-environment","multiple vendors","","active","legacy","aberdeen-1995-hp-softbench","Unix desktop environment; open-sourced in 2012; now CDE on SourceForge; rarely used in production"
"tech-vue","HP VUE (Visual User Environment)","desktop-environment","Hewlett-Packard","","active","obsolete","aberdeen-1995-hp-softbench","HP's desktop environment that preceded CDE; discontinued"
"tech-informix-db","Informix Database","database","Informix/IBM","","active","legacy","aberdeen-1995-hp-softbench","Supported database in SoftBench 5.0; IBM acquired Informix 2001; IBM ended Informix continuing support April 2025"
"tech-oracle-db","Oracle Database","database","Oracle","","active","active","aberdeen-1995-hp-softbench","Supported database in SoftBench 5.0; Oracle DB still widely deployed as of 2026"
"tech-sybase","Sybase","database","Sybase/SAP","","active","legacy","aberdeen-1995-hp-softbench","Supported database in SoftBench 5.0; acquired by SAP in 2010; SAP ASE successor still available"
"tech-db2-9000","DB2/9000","database","IBM/HP","","active","obsolete","aberdeen-1995-hp-softbench","HP-UX port of IBM DB2; discontinued with HP-UX product line"
"tech-cics","CICS","transaction-monitor","IBM","","active","active","aberdeen-1995-hp-softbench","IBM transaction processing middleware; still actively used in mainframe environments as of 2026"
"distributed-computing","Distributed Computing","framework","multi-vendor","","active","emerging","aberdeen-1995-hp-softbench","1990s-present; mature; Framework category covering distributed object and client-server models."
"object-oriented-dev","Object-Oriented Development","framework","multi-vendor","","active","mature","aberdeen-1995-hp-softbench","1980s-present; mature; Development paradigm emphasizing encapsulation, inheritance, polymorphism; C++, Smalltalk, Java-era."
