"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"hewlett-packard","Hewlett-Packard","company","Enterprise IT Hardware/Software","split","HP Inc./HPE (2015 split)","1939-2015","aberdeen-1995-hp-softbench","Role: subject; Status: split; HQ: USA. Split into HP Inc. (HPQ) and Hewlett Packard Enterprise (HPE) on November 1, 2015"
"hp-inc","HP Inc.","company","Consumer PCs/Printers","active","","2015-present","aberdeen-1995-hp-softbench","Role: successor-entity; Status: active; HQ: USA. Consumer PCs and printers successor to Hewlett-Packard post-2015 split"
"hewlett-packard-enterprise","Hewlett Packard Enterprise","company","Enterprise IT Hardware/Services","active","","2015-present","aberdeen-1995-hp-softbench","Role: successor-entity; Status: active; HQ: USA. Enterprise hardware/software/services successor to Hewlett-Packard post-2015 split"
"aberdeen-group","Aberdeen Group","company","IT Market Research","acquired","","1988-present","aberdeen-1995-hp-softbench","Role: author; Status: acquired; HQ: USA. IT market research firm; acquired by Aberdeen (Harte-Hanks spinoff) lineage; now part of Aberdeen Strategy & Research"
"taligent","Taligent","company","Object-Oriented Software","dissolved","IBM (1998, absorbed)","1992-1998","aberdeen-1995-hp-softbench","Role: partner; Status: dissolved; HQ: USA. IBM/Apple/HP joint venture dissolved January 1998; engineering teams absorbed into IBM"
"micro-focus","Micro Focus","company","COBOL Tooling","acquired","OpenText (2023)","1976-2023","aberdeen-1995-hp-softbench","Role: technology-partner; Status: acquired; HQ: UK. COBOL tooling partner referenced in study; acquired by OpenText January 31, 2023"
"opentext","OpenText","company","Enterprise Information Management","active","","1991-present","aberdeen-1995-hp-softbench","Role: successor-entity; Status: active; HQ: Canada. Acquired Micro Focus in January 2023; current owner of Micro Focus product portfolio"
"open-software-foundation","Open Software Foundation (OSF)","organization","Open Standards","merged","The Open Group (1996)","1988-1996","aberdeen-1995-hp-softbench","Role: standards-body; Status: merged; HQ: USA. Merged with X/Open in 1996 to form The Open Group; previously merged with Unix International in 1994"
"the-open-group","The Open Group","organization","Open Standards","active","","1996-present","aberdeen-1995-hp-softbench","Role: successor-entity; Status: active; HQ: International. Formed 1996 from merger of X/Open and OSF; manages UNIX trademark and DCE standards"
"object-management-group","Object Management Group (OMG)","organization","Open Standards","active","","1989-present","aberdeen-1995-hp-softbench","Role: standards-body; Status: active; HQ: USA. Maintains CORBA and other OO standards; still active as of 2026"
"sun-microsystems","Sun Microsystems","company","Enterprise IT Hardware/Software","acquired","Oracle (2010)","1982-2010","aberdeen-1995-hp-softbench","Role: platform-vendor; Status: acquired; HQ: USA. Referenced as Solaris host platform; acquired by Oracle Corporation January 27, 2010"
"oracle","Oracle Corporation","company","Enterprise Software/Database","active","","1977-present","aberdeen-1995-hp-softbench","Role: successor-entity; Status: active; HQ: USA. Acquired Sun Microsystems in 2010; current owner of Solaris and related assets"
"ibm","IBM","company","Enterprise IT","active","","1911-present","aberdeen-1995-hp-softbench","Role: partner; Status: active; HQ: USA. Partnered with HP/Apple in Taligent; absorbed Taligent in 1998; still active as of 2026"
"informix","Informix","company","Database Software","acquired","IBM (2001)","1980-2001","aberdeen-1995-hp-softbench","Role: technology-partner; Status: acquired; HQ: USA. Database vendor referenced as supported DB; acquired by IBM in 2001; IBM ended continuing support for Informix April 30, 2025"
"apple-computer","Apple Computer","company","Consumer Electronics/Software","active","","1976-present","aberdeen-1995-hp-softbench","Role: partner; Status: active; HQ: USA. Co-founded Taligent with IBM; now Apple Inc.; still active as of 2026"
