"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-001","aberdeen-1996-moving-effectively-next-gen-client-server","microsoft","visual-basic","market-data","1996","Visual Basic and PowerBuilder market dominance","Most popular first-gen CADEs are Microsoft Visual Basic and Sybase/Powersoft PowerBuilder; major users in many cases contemplating new toolsets","high","field-research","Section I",""
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-002","aberdeen-1996-moving-effectively-next-gen-client-server","","data-warehousing","market-data","1996","Data warehouse growth rate","6-7 times growth in database size over 18 months in many data warehouse cases; requires next-gen CADE scalability","medium","field-research","Section III",""
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-003","aberdeen-1996-moving-effectively-next-gen-client-server","","visual-basic","technology-assessment","1996","Visual Basic repository limitation","TI-Microsoft initiative shows no signs of finishing; only fruit is TI's administrator-intensive departmental Arranger; Microsoft shows no intention of targeting fully-featured high-end development","high","competitive-profiling","Section I",""
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-004","aberdeen-1996-moving-effectively-next-gen-client-server","powersoft-sybase","powerbuilder","technology-assessment","1996","PowerBuilder repository delivery timeline uncertainty","Sybase/Powersoft committed to using repository from recently acquired company; delivery date not yet clear; use for next-gen technology even further off","high","competitive-profiling","Section I",""
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-005","aberdeen-1996-moving-effectively-next-gen-client-server","gupta-technologies","gupta-centura","technology-assessment","1996","Centura repository capabilities","Full-featured object-based repository; supports Oracle and Sybase data-dictionary metadata import; Team Object Manager for repository administration","high","competitive-profiling","Section II: Repository",""
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-006","aberdeen-1996-moving-effectively-next-gen-client-server","gupta-technologies","gupta-centura","technology-assessment","1996","Centura Application Server status","Beta testing in 2Q96; provides drag-and-drop application partitioning across 2-tier and 3-tier architectures; supports DCE, TCP/IP, Network OLE communications","medium","industry-analysis","Section II: Application Partitioning",""
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-007","aberdeen-1996-moving-effectively-next-gen-client-server","gupta-technologies","gupta-centura","technology-assessment","1996","Centura Internet capabilities","Internet QuickObjects for Web-enabled SQL data access; Centura Web Data Server replicates data from multiple databases with firewall security; Java compilation planned for subsequent release","high","industry-analysis","Section II: 3+-Tier and Intranet",""
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-008","aberdeen-1996-moving-effectively-next-gen-client-server","","three-tier-architecture","framework-factor","1996","First-gen CADE problem: Process and culture scalability","First-gen CADEs provide little software for scaling development process or automating unfamiliar tasks for training; communication problems increase as square of programmer count","high","field-research","Section I","Aberdeen CADE failure mode 1 of 5."
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-009","aberdeen-1996-moving-effectively-next-gen-client-server","","three-tier-architecture","framework-factor","1996","First-gen CADE problem: Application scalability","First-gen CADEs provide little application partitioning, query optimization, or load balancing; applications slow drastically as users/database size increase","high","field-research","Section I","Aberdeen CADE failure mode 2 of 5."
"aberdeen-1996-moving-effectively-next-gen-client-server-OBS-010","aberdeen-1996-moving-effectively-next-gen-client-server","","three-tier-architecture","framework-factor","1996","First-gen CADE problem: Deployment and maintenance costs","Absence of automated deployment/maintenance software requires physical installation at each site, local admin burden, repeated redeployment on upgrades","high","field-research","Section I","Aberdeen CADE failure mode 3 of 5."
