"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"securi~1-3e7ced-OBS-001","securi~1-3e7ced","","","market-assessment","1997","Total enterprise security market spending","$4,285 million","high","ingest-extraction","industry-analysis","p.3","All categories of security solutions combined; Aberdeen primary estimate."
"securi~1-3e7ced-OBS-002","securi~1-3e7ced","","","viability-prediction","1998","Security market CAGR through 2000","24% compound annual growth rate","high","ingest-extraction","industry-analysis","p.3","Aberdeen projection; implies $10.005 billion by year 2000."
"securi~1-3e7ced-OBS-003","securi~1-3e7ced","","","viability-prediction","2000","Projected security market size","$10,005 million","high","ingest-extraction","industry-analysis","p.3","Aberdeen forward projection based on 24% CAGR from $4.285B in 1997."
"securi~1-3e7ced-OBS-004","securi~1-3e7ced","","","market-assessment","1997","Largest security spending category 1997","Identity credentials and authentication systems — $1.928 billion","high","ingest-extraction","industry-analysis","p.10","Majority spent on plastic magnetic-stripe and other identity cards and readers."
"securi~1-3e7ced-OBS-005","securi~1-3e7ced","","","market-assessment","1997","Second-largest security spending category 1997","Anti-virus and applet controls — $890 million","high","ingest-extraction","industry-analysis","p.10","Second in order of spending priority."
"securi~1-3e7ced-OBS-006","securi~1-3e7ced","","","market-assessment","1997","Third-largest security spending category 1997","Firewall and network access controls — $429 million","high","ingest-extraction","industry-analysis","p.10","Third in order of spending priority."
"securi~1-3e7ced-OBS-007","securi~1-3e7ced","","","market-assessment","1997","Fourth-largest security spending category 1997","Information access controls — $343 million","high","ingest-extraction","industry-analysis","p.10","Fourth in order of spending priority."
"securi~1-3e7ced-OBS-008","securi~1-3e7ced","","firewall","viability-prediction","1998","Standalone firewall market trajectory","commoditizing; fragmenting to high-end and low-end; embedding into routers","high","ingest-extraction","industry-analysis","p.11","Stand-alone market will change as buyers shift toward embedded solutions through year 2000."
"securi~1-3e7ced-OBS-009","securi~1-3e7ced","","firewall","actual-outcome","2001","Standalone firewall commodity outcome","Prediction proved accurate; Check Point maintained high-end while low-end commoditized.","medium","ingest-extraction","industry-analysis","","Prediction proved accurate; Check Point maintained high-end while low-end commoditized."
"securi~1-3e7ced-OBS-010","securi~1-3e7ced","","vpn","viability-prediction","1998","VPN adoption driver","replacing expensive leased lines; ROI in 1-3 months","high","ingest-extraction","industry-analysis","p.12","Virtual Private Networks fueled by rapid cost-recovery. Market shakeout forecast by 2000."
