"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"tivoli-systems","Tivoli Systems Inc.","company","enterprise-software","acquired","IBM Tivoli Software","1989-1996","1997-tme-10-security-management-8178c6","Founded 1989 in Austin TX by former IBM employees; acquired by IBM for $743M in 1996; became IBM Tivoli Software division"
"ibm","IBM","company","computer-hardware-software","active","","1911-","1997-tme-10-security-management-8178c6","Acquired Tivoli in 1996; IBM Tivoli brand phased out 2013; products moved to IBM Security portfolio"
"hewlett-packard","Hewlett-Packard","company","computer-hardware-software","split","HP Inc. and Hewlett Packard Enterprise","1939-2015","1997-tme-10-security-management-8178c6","HP-UX/RISC supported by TME 10 SM; HP split into HP Inc. and HPE in 2015"
"microsoft","Microsoft Corporation","company","software","active","","1975-","1997-tme-10-security-management-8178c6","Windows NT Server platform supported by TME 10 SM; now Windows Server"
"novell","Novell Inc.","company","networking-software","acquired","Micro Focus / OpenText","1983-2011","1997-tme-10-security-management-8178c6","NetWare platform supported by TME 10 SM; Novell acquired by Attachmate 2011; NetWare effectively obsolete"
"sun-microsystems","Sun Microsystems","company","computer-hardware-software","acquired","Oracle Corporation","1982-2010","1997-tme-10-security-management-8178c6","SunOS and Solaris/RISC platforms supported by TME 10 SM"
"axent","Axent Technologies","company","security-software","acquired","Symantec","1994-2000","1997-tme-10-security-management-8178c6","Tivoli Partner Exchange member; acquired by Symantec in 2000"
"checkpoint-software","Check Point Software Technologies","company","security-software","active","","1993-","1997-tme-10-security-management-8178c6","Tivoli Partner Exchange member for firewall integration; remains major security vendor"
"cybersafe","CyberSafe Corporation","company","security-software","dissolved","","1991-2000s","1997-tme-10-security-management-8178c6","Kerberos-based security; Tivoli Partner Exchange member; no longer active"
"iss","Internet Security Systems","company","security-software","acquired","IBM","1994-2006","1997-tme-10-security-management-8178c6","Tivoli Partner Exchange member; acquired by IBM in 2006 for $1.3B"
"trusted-information-systems","Trusted Information Systems","company","security-software","acquired","Network Associates","1983-1998","1997-tme-10-security-management-8178c6","Tivoli Partner Exchange member; acquired by Network Associates (McAfee) in 1998"
"aberdeen-group","Aberdeen Group","firm","IT-research-analysis","acquired","Harte-Hanks then Aberdeen Strategy & Research","1988-2010s","1997-tme-10-security-management-8178c6","Leading IT analyst firm; acquired by Harte-Hanks in 2001"
