"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"sap-r3","SAP R/3","application","SAP AG","1992-2004","mature","obsolete","sap-r-3-on-wintel-servers-712986","Replaced by SAP ECC (2004) then SAP S/4HANA (2015); support for ECC ends 2027"
"windows-nt","Windows NT","platform","Microsoft","1993-2000","emerging","obsolete","sap-r-3-on-wintel-servers-712986","NT 3.51 and 4.0 used in benchmarks; succeeded by Windows 2000 Server"
"intel-pentium-pro","Intel Pentium Pro 200MHz","platform","Intel","1995-1999","mature","obsolete","sap-r-3-on-wintel-servers-712986","Used in all benchmarked Wintel server configurations (4-way SMP)"
"oracle7","Oracle7 RDBMS","application","Oracle","1992-1998","mature","obsolete","sap-r-3-on-wintel-servers-712986","Version 7.2 and 7.2.2.4 used in Wintel benchmarks; performance leader for R/3 on NT"
"ms-sql-server-65","Microsoft SQL Server 6.5","application","Microsoft","1996-1999","emerging","obsolete","sap-r-3-on-wintel-servers-712986","Used in one HP NT benchmark; within 20% of Oracle7 performance for SD benchmark; preferred by new NT licensees"
"hp-netserver-lx-pro","HP NetServer LX Pro","platform","Hewlett-Packard","1996-2000","mature","obsolete","sap-r-3-on-wintel-servers-712986","Used in HP SAP SD benchmarks (May and August 1996); 4-way SMP Pentium Pro configuration"
"data-general-avion-4900","Data General Avion 4900","platform","Data General","1994-1999","mature","obsolete","sap-r-3-on-wintel-servers-712986","Used in Data General SAP SD benchmark (November 1996); peak performer at 936 users / 4717 SAPS"
"sun-ultrae6000","Sun UltraEnterprise 6000","platform","Sun Microsystems","1996-2004","mature","obsolete","sap-r-3-on-wintel-servers-712986","SAP SD benchmark champion; 20-way SMP 167MHz UltraSPARC; 1800 users at 4-6x NT cost"
"adabas","ADABAS","application","Software AG","1969-present","mature","legacy-supported","sap-r-3-on-wintel-servers-712986","Alternative RDBMS mentioned for production R/3 NT sites"
"tpc-c","TPC-C Benchmark","framework","TPC (Transaction Processing Council)","1992-present","mature","active","sap-r-3-on-wintel-servers-712986","Industry benchmark used for cross-platform comparison; Wintel TPC-C showed 35-50% of Unix absolute throughput at 10-25% of cost"
