"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-research","active","","1969-present","psk-niopubs-3d103b","EVP and CRO Aberdeen Group; author"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2001)","1988-2014","psk-niopubs-3d103b","~40 analysts; Kastner responsible for research organization"
"phi-computer-services","PHI Computer Services, Inc.","company","IT-services","dissolved","unknown","unknown","psk-niopubs-3d103b","Subsidiary of Wang Laboratories; Kastner Senior Programmer/Analyst 1969-1971"
"wang-laboratories","Wang Laboratories","company","IT-hardware","dissolved","Getronics (1999)","1951-1999","psk-niopubs-3d103b","Parent company of PHI Computer Services"
"arthur-d-little","Arthur D. Little Systems, Inc.","firm","management-consulting","dissolved","Altran (2002)","1886-2002","psk-niopubs-3d103b","Kastner Group Program Manager/Program Manager/Consultant 1971-1979; systems integrator subsidiary"
"prime-computer","Prime Computer, Inc.","company","IT-hardware","dissolved","Computervision (PTC)","1972-1992","psk-niopubs-3d103b","Kastner Market Development Manager 1979-1981 (note: doc says 1979-1881 typo)"
"stratus-computer","Stratus Computer, Inc.","company","IT-hardware","active","Stratus Technologies (Penguin Solutions)","1980-present","psk-niopubs-3d103b","Kastner Market Development Manager 1981-1987"
"digital-equipment-corporation","Digital Equipment Corporation (DEC)","company","IT-hardware","dissolved","Compaq (1998)","1957-1998","psk-niopubs-3d103b","Kastner Marketing Executive 1987-1988"
"apple-computer","Apple Computer","company","IT-hardware-software","active","Apple Inc.","1976-present","psk-niopubs-3d103b","Kastner spoke on behalf of Apple at seminars/conferences"
"att","AT&T","company","telecommunications","active","AT&T Inc.","1885-present","psk-niopubs-3d103b","Kastner spoke on behalf of AT&T"
"computer-associates","Computer Associates (CA)","company","enterprise-software","renamed","CA Technologies","1976-present","psk-niopubs-3d103b","Kastner spoke on behalf of CA and CA Ingres"
"tpc-council","Transaction Processing Performance Council (TPC)","institution","IT-benchmarking","active","","1988-present","psk-niopubs-3d103b","Kastner was benchmark auditor; now industry advisor"
"cornell-university","Cornell University","institution","higher-education","active","","1865-present","psk-niopubs-3d103b","Kastner attended; independent consultant and staff member 1967-1969"
