"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"ibm-360-65","IBM System/360 Model 65","platform","IBM","1965-1975","mature","legacy-end-of-life","volume-1-epilogue-argument-with-reality","CPU time cost $360/hour in 1969; used to illustrate the scarcity inversion from compute to human judgment."
"mainframe","Mainframe","platform","IBM","1960-1990","declining","legacy-supported","volume-1-epilogue-argument-with-reality","Kastner argues mainframe fell not because minicomputer engineering was better but because economics inverted and glass-house culture could not adapt."
"client-server-architecture","Client-Server Architecture","platform","","1985-2000","growing","legacy-supported","volume-1-epilogue-argument-with-reality","Aberdeen research identified persistence of client-server architecture as a correct forecast."
"relational-database","Relational Database","platform","","1980-2010","growing","active","volume-1-epilogue-argument-with-reality","Dominance of relational databases cited as one of Aberdeen's correct forecasts in the 1990s."
"unix","Unix","platform","AT&T / various","1975-2000","growing","legacy-supported","volume-1-epilogue-argument-with-reality","Kastner notes open systems transition was obvious to many by 1985; Unix predicted to standardize cleanly but Linux won on licensing, not elegance."
"linux","Linux","platform","open source","1991-present","growing","active","volume-1-epilogue-argument-with-reality","Won the Unix standardization contest on licensing rather than technical elegance, contrary to Aberdeen's prediction."
"fault-tolerant-computing","Fault-Tolerant Computing","platform","Stratus Computer","1980-2000","mature","active","volume-1-epilogue-argument-with-reality","Stratus's niche defended by the visceral 'pull the board' demonstration, not patents."
"cloud-computing","Cloud Computing","platform","","2005-present","growing","active","volume-1-epilogue-argument-with-reality","Kastner identifies cloud as a genuine technical transition that will encounter the same organizational inertia as previous transitions."
"saas","SaaS (Software as a Service)","platform","","2000-present","growing","active","volume-1-epilogue-argument-with-reality","Grouped with cloud and AI as genuine transitions subject to organizational friction."
"web-application","World Wide Web / Internet","platform","","1993-present","growing","active","volume-1-epilogue-argument-with-reality","The web moved faster than any analyst at Aberdeen predicted; cited as a major timing miss."
