"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-market-research","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Publishing firm for the slide deck."
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Named author in task metadata for this Aberdeen presentation."
"ibm-corporation","IBM Corporation","company","computer-systems","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Vendor for MVS, OS/400, AIX, System/3X, 308x/309x, VM, and VSE references."
"hewlett-packard","Hewlett-Packard Company","company","computer-systems","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Vendor for HP-UX and HP 3000 MPE references."
"sun-microsystems","Sun Microsystems Inc.","company","computer-systems","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Vendor for Solaris."
"microsoft-corporation","Microsoft Corporation","company","software","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Vendor for Windows NT."
"unisys-corporation","Unisys Corporation","company","computer-systems","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Vendor for Unisys 2200 and A-series systems."
"bull","Groupe Bull","company","computer-systems","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Minted per extraction guidance for Bull 6000 reference."
"data-general","Data General Corporation","company","computer-systems","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Minted per extraction guidance for DG Eclipse reference."
"wang-laboratories","Wang Laboratories, Inc.","company","computer-systems","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Minted per extraction guidance for Wang VS applications reference."
"ssa","System Software Associates, Inc.","company","enterprise-software","[DEFERRED]","[DEFERRED]","","199x-y2k-live-dead-wounded-platforms-835ea1","Minted per extraction guidance for SSA BPCS/BPICS reference."
