"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","technology consulting / analyst","active","","1960-2026","volume-1-appendix-career-timeline","Author; career spans bookkeeping, computer operations, consulting, vendor marketing, co-founding Aberdeen Group, expert witness, and independent consulting."
"phi-computer-services","Philip Hankins Inc. (PHI)","company","IT services / service bureau","dissolved","","1969-1973","volume-1-appendix-career-timeline","Arlington, MA service bureau where Kastner was applications programmer. Billed $360/hour CPU time."
"arthur-d-little","Arthur D. Little Systems","firm","management consulting / IT","dissolved","","1973-1979","volume-1-appendix-career-timeline","Cambridge, MA. Kastner served as senior consultant. Projects included Chase Manhattan migration, Rio hospital, police systems, and Houghton Mifflin rescue."
"prime-computer","Prime Computer","company","minicomputer hardware","acquired","Computervision / PTC","1979-1981","volume-1-appendix-career-timeline","Natick, MA. Kastner served as Market Planning executive. Prime was #1 NYSE stock in 1980 with +272% gain."
"stratus-computer","Stratus Computer","company","fault-tolerant computing","active","","1981-1987","volume-1-appendix-career-timeline","Marlborough, MA. Kastner was Marketing executive. Known for Pair-and-Spare architecture and IBM OEM System 88. Competed with Tandem."
"dec","Digital Equipment Corporation (DEC)","company","minicomputer / computing","acquired","Compaq / HP","1987-1988","volume-1-appendix-career-timeline","Maynard, MA. Kastner was Senior Marketing Executive. Led DECtp launch, secret IBM 3090 benchmark, and committed DEC as first TPC member."
"aberdeen-group","Aberdeen Group","firm","technology research / analyst","acquired","Harte-Hanks","1989-2006","volume-1-appendix-career-timeline","Boston, MA. Co-founded by Kastner as Chief Research Officer. Acquired by Harte-Hanks in October 2006. Note: timeline lists founding year as 1919 which appears a typo for 1989/1990."
"yankee-group","Yankee Group","firm","technology research / analyst","dissolved","","1987-1987","volume-1-appendix-career-timeline","Kastner ghostwrote 'The Future of Transaction Processing' for Yankee Group in 1987."
"harte-hanks","Harte-Hanks","company","marketing services / media","active","","2006-2006","volume-1-appendix-career-timeline","Acquired Aberdeen Group in October 2006."
"wang-laboratories","Wang Laboratories","company","computing hardware","dissolved","","","volume-1-appendix-career-timeline","Referenced in context of the minicomputer era and Kastner's early career environment."
"cornell-university","Cornell University","institution","higher education","active","","1965-1968","volume-1-appendix-career-timeline","Kastner attended 1965-1966 (Hotel Ezra Cornell incident) and returned as computer operator/programmer 1967-1968 running 360/65 SysGen and CHASE simulation."
"chase-manhattan-bank","Chase Manhattan Bank","company","financial services","acquired","JPMorgan Chase","1973-1979","volume-1-appendix-career-timeline","Kastner managed $20B systems migration for Chase Manhattan while at Arthur D. Little."
"tandem-computer","Tandem Computers","company","fault-tolerant computing","acquired","Compaq / HP","1981-1987","volume-1-appendix-career-timeline","Stratus's primary competitor in fault-tolerant computing during Kastner's tenure at Stratus."
"ibm","IBM","company","computing hardware / software","active","","","volume-1-appendix-career-timeline","Multiple touchpoints: IBM 7094 and 360/65 at MIT/Cornell; IBM OEM System 88 at Stratus; IBM 3090 benchmark at DEC; IBM DB2 v2 response to DECtp; TPC benchmark audits."
"obian-group","Obian Group","firm","technology consulting","unknown","","","volume-1-appendix-career-timeline","Listed in task cross-reference entities; referenced in Kastner's career context."
"adoptex-ai","Adoptex AI","company","artificial intelligence / startup","active","","2015-2026","volume-1-appendix-career-timeline","AI adoption startup referenced in Kastner's post-Aberdeen period activities."
"omri-serlin","Omri Serlin","person","technology standards / benchmarking","unknown","","1988-1988","volume-1-appendix-career-timeline","TPC co-founder. Kastner committed DEC as first TPC member to Serlin over dinner in August 1988."
"john-morgridge","John Morgridge","person","technology executive","active","","1981-1987","volume-1-appendix-career-timeline","Executive at Stratus Computer during Kastner's tenure; later became Cisco CEO."
"ernst-young","Ernst & Young","firm","professional services / audit","active","","2002-2005","volume-1-appendix-career-timeline","Audited Aberdeen Group financial statements for 2002-2005."
"marine-midland-bank","Marine Midland Bank","company","financial services","acquired","HSBC USA","1969-1973","volume-1-appendix-career-timeline","PHI client; Kastner involved in Y2K-related date fix for Marine Midland."
"first-chicago","First National Bank of Chicago","company","financial services","acquired","JPMorgan Chase","1969-1973","volume-1-appendix-career-timeline","PHI client; Kastner worked on First Chicago DDA (demand deposit accounting) system."
"groupe-bull","Groupe Bull","company","computing hardware","active","","1992-1995","volume-1-appendix-career-timeline","One of Kastner's TPC benchmark audit clients (1992-1995)."
"houghton-mifflin","Houghton Mifflin","company","publishing","acquired","Houghton Mifflin Harcourt","1973-1979","volume-1-appendix-career-timeline","ADL client; Kastner involved in rescuing a troubled IT project for Houghton Mifflin."
"safeway","Safeway","company","retail / grocery","active","","1992-2015","volume-1-appendix-career-timeline","Subject of a data warehouse expert witness engagement by Kastner."
"cumberland-farms","Cumberland Farms","company","retail / fuel","active","","1969-1973","volume-1-appendix-career-timeline","PHI client during Kastner's applications programmer period."
