obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
retail~1-d5de79-OBS-001,retail~1-d5de79,,pos-systems,market-assessment,1997,US retail sector total sales,2.3 trillion USD,high,industry-analysis,p.14,U.S. Census figure; represents approximately one-third of GDP; SIC codes 52 53 54 55 56 57 59.
retail~1-d5de79-OBS-002,retail~1-d5de79,,pos-systems,market-assessment,1997,US retail IT spending,11 billion USD,high,industry-analysis,p.5,Over 70% of sum went to external suppliers of hardware software and services.
retail~1-d5de79-OBS-003,retail~1-d5de79,,,market-assessment,1997,Share of IT budget going to external suppliers,>70%,high,industry-analysis,p.5,Hardware software and services purchased externally.
retail~1-d5de79-OBS-004,retail~1-d5de79,,,market-assessment,1997,US retail industry workforce,~14 million individuals,high,industry-analysis,p.14,Better than 1 in 12 non-government Americans employed in retail.
retail~1-d5de79-OBS-005,retail~1-d5de79,,,market-assessment,1997,US retail establishments count,>1 million,high,industry-analysis,p.14,17% of all commercial sites in the United States.
retail~1-d5de79-OBS-006,retail~1-d5de79,,client-server,market-assessment,1998,New retail IS architecture preference,client-server dominant,high,industry-analysis,p.6,Majority of new retail IS in place today are client-server; many legacy systems have migration plans.
retail~1-d5de79-OBS-007,retail~1-d5de79,,windows-nt,market-assessment,1998,OS preference for new retail client-server apps,NT gaining over Unix,medium,industry-analysis,p.7,Significant number of retail IT managers choosing NT despite Unix reliability reputation.
retail~1-d5de79-OBS-008,retail~1-d5de79,,as400,market-assessment,1998,Fate of legacy mainframe and minicomputer platforms,being maintained not replaced,high,industry-analysis,p.7,AS/400 and mainframes maintained alongside client-server; not actively decommissioned.
retail~1-d5de79-OBS-009,retail~1-d5de79,,data-warehousing,market-assessment,1998,Data warehouse adoption trajectory in retail,shifting from optional to necessity,high,industry-analysis,p.8,Once considered 'icing' now becoming necessity in competitive arena of retailing.
retail~1-d5de79-OBS-010,retail~1-d5de79,,internet-retail,viability-prediction,1998,Internet as retail channel trajectory,critical mandatory channel,high,industry-analysis,p.9,Internet emerging as critical channel; threat to retailers who do not incorporate it.
retail~1-d5de79-OBS-011,retail~1-d5de79,,internet-retail,actual-outcome,2000,Internet as retail channel — actual outcome,Prediction proved accurate; e-commerce became dominant channel within 5 years.,high,industry-analysis,,Prediction proved accurate; e-commerce became dominant channel within 5 years.
retail~1-d5de79-OBS-012,retail~1-d5de79,,supply-chain-management,market-assessment,1998,Supply chain IT integration priority,growing importance,high,industry-analysis,p.5,Tighter integration with supply chain; sharing information reduces excess inventory and eliminates duplicate processes.
retail~1-d5de79-OBS-013,retail~1-d5de79,,erp,market-assessment,1998,ERP integration with retail vertical,still fairly generic; room for tailoring,medium,industry-analysis,p.7,ERP industry integrating vertical expertise but much integration still generic to broad retail functions.
retail~1-d5de79-OBS-014,retail~1-d5de79,,data-mining,market-assessment,1998,Data mining benefits for retail,improve merchandising reduce inventory increase sales,high,industry-analysis,p.8,Better algorithms from data knowledge suppliers will be necessary to realize full benefits.
retail~1-d5de79-OBS-015,retail~1-d5de79,walmart,,market-assessment,1998,International retail expansion model,quasi-independent locally staffed corporations,medium,industry-analysis,p.9,Wal-Mart Mexico cited; non-nationals face consumer resentment in direct entry.
retail~1-d5de79-OBS-016,retail~1-d5de79,,,market-assessment,1998,Euro conversion impact on retail POS,new market entrants advantaged,medium,industry-analysis,p.10,New entrants could start fresh with euro; incumbents face expense of converting existing POS systems.
retail~1-d5de79-OBS-017,retail~1-d5de79,,,viability-prediction,1998,Y2K compliance status in retail sector,large retailers ahead; smaller lagging,high,industry-analysis,p.9,Many large retailers striving to finish a year in advance; others lagging in addressing problem.
retail~1-d5de79-OBS-018,retail~1-d5de79,,wireless-technologies,viability-prediction,1998,Wireless technology adoption in retail,major IT trend for retail,medium,industry-analysis,p.7,Adoption of wireless technologies cited as major trend in issues and challenges chapter.
retail~1-d5de79-OBS-019,retail~1-d5de79,andersen-consulting,,competitive-assessment,1998,Andersen Consulting retail IT role,systems integrator for large retail implementations,high,industry-analysis,p.20,Supplier abstract: leading systems integrator in retail IS sector.
retail~1-d5de79-OBS-020,retail~1-d5de79,ncr,,competitive-assessment,1998,NCR retail IT role,POS systems and enterprise retail solutions,high,industry-analysis,p.25,NCR World Headquarters; supplier abstract included.
retail~1-d5de79-OBS-021,retail~1-d5de79,sap,,competitive-assessment,1998,SAP retail IT role,ERP with retail module; vertical integration,high,industry-analysis,p.26,SAP America supplier abstract; ERP integration with retail-specific modules.
retail~1-d5de79-OBS-022,retail~1-d5de79,microsoft,,competitive-assessment,1998,Microsoft retail IT role,Windows NT platform and application integration,medium,industry-analysis,p.24,Supplier abstract; NT gaining as retail client-server OS of choice.
retail~1-d5de79-OBS-023,retail~1-d5de79,,pos-systems,market-assessment,1998,Key buying criteria for retail applications,"scalability, functionality, extensibility, vendor viability, security, price",high,industry-analysis,p.7,Comprehensive list from Summary of Findings chapter.
retail~1-d5de79-OBS-024,retail~1-d5de79,,,expert-opinion,1998,Primary IT challenge for retail sector,integration of disparate systems and business processes,high,industry-analysis,p.1,Key dynamic in retail IT is integration — legacy and modern; disparate organizations; business processes.
retail~1-d5de79-OBS-025,retail~1-d5de79,,,viability-prediction,1998,Shift from custom to packaged retail applications,packaged apps will dominate,high,industry-analysis,p.7,Retailers realizing pre-packaged applications can meet most needs with minimal tweaking.
