"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"1997-digital-equipment-corporation-pr-c375a8.001","1997-digital-equipment-corporation-pr-c375a8","dialogic-corporation","","market-data","1997","Dialogic installed ports worldwide","2,000,000+","high","ingest-extraction","vendor-claim","p.5","Dialogic cited 2+ million installed ports; 2,000+ application partners in 74 countries.","S3"
"1997-digital-equipment-corporation-pr-c375a8.002","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-002","","market-data","1997","CGI support guarantee","7x24 worldwide; 2-hour response time","high","ingest-extraction","vendor-claim","p.3","CGI provided 7x24 service with guaranteed 2-hour remote response time.","S3"
"1997-digital-equipment-corporation-pr-c375a8.003","1997-digital-equipment-corporation-pr-c375a8","lotus-development-corporation","TECH-S3-003","benchmark-result","1996","Kenan Arbor/BP billing speed on Alpha vs other platforms","50% faster on Alpha","high","ingest-extraction","vendor-claim","p.6","Kenan completed Alpha port December 1996; competitive benchmarking showed 50% faster billing processing rates vs other platforms.","S3"
"1997-digital-equipment-corporation-pr-c375a8.004","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","TECH-S3-001","technology-assessment","1997","Alpha 64-bit advantage vs 32-bit Intel","Billing rate processing not possible with 32-bit Intel","high","ingest-extraction","vendor-claim","p.6","Per Kenan: 'same telephone call processing and rating speed cannot be done with a 32-bit Intel platform.'","S3"
"1997-digital-equipment-corporation-pr-c375a8.005","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","TECH-S3-002","technology-assessment","1997","TeMiPs capability","Proactive fault detection before customer visibility","high","ingest-extraction","analyst-assessment","p.1","TeMiPs could issue automatic network alerts and identify faults before they became visible to customers.","S3"
"1997-digital-equipment-corporation-pr-c375a8.006","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-003","TECH-S3-004","technology-assessment","1997","CMG SMS market position","European market leader for messaging","high","ingest-extraction","vendor-claim","p.4","CMG described as European market leader for short message service center systems. US market entry 1995 via Ericsson partnership.","S3"
"1997-digital-equipment-corporation-pr-c375a8.007","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-006","TECH-S3-005","technology-assessment","1997","Vienna Systems IP telephony capability","Software supports multiple gateways; open APIs; TAPI","high","ingest-extraction","analyst-assessment","p.7","Vienna's IP voice/fax gateway supported multiple gateways, open APIs, TAPI applications; web-based support.","S3"
"1997-digital-equipment-corporation-pr-c375a8.008","1997-digital-equipment-corporation-pr-c375a8","lotus-development-corporation","TECH-S3-003","technology-assessment","1997","Kenan Arbor/BP consolidated billing capability","Unified multi-service billing from single mechanism","high","ingest-extraction","vendor-claim","p.6","Arbor/BP allowed multiple telecom services customer to receive single bill through centralized data filtering.","S3"
"1997-digital-equipment-corporation-pr-c375a8.009","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","","strategy-classification","1997","DIGITAL telecom market strategy","Partner-led ecosystem; systems integration focus","high","ingest-extraction","analyst-assessment","p.2","DIGITAL's strategy: use partners to expand options, shorten learning curves, leverage systems integration strength.","S3"
"1997-digital-equipment-corporation-pr-c375a8.010","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","","strategy-classification","1997","DIGITAL telecom solution areas","Intelligent Network, TMN, CC&B, Broadband Services","high","ingest-extraction","analyst-assessment","p.2","DIGITAL targeted four telecom segments: IN, TMN, Customer Care & Billing, Broadband Services.","S3"
"1997-digital-equipment-corporation-pr-c375a8.011","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-006","","strategy-classification","1997","Vienna Systems market entry","Start-up; relied on DIGITAL brand for credibility","high","ingest-extraction","analyst-assessment","p.7","Vienna was a small start-up for which DIGITAL partnership added prestige and credibility.","S3"
"1997-digital-equipment-corporation-pr-c375a8.012","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-003","","strategy-classification","1997","CMG US market strategy","Supporting US customers; expanding via partnerships; Ericsson network certification","medium","ingest-extraction","vendor-claim","p.4","CMG entered US in 1995 via Ericsson partnership; seeking Ericsson certification to embed in network.","S3"
"1997-digital-equipment-corporation-pr-c375a8.013","1997-digital-equipment-corporation-pr-c375a8","","","framework-factor","1997","Telecom market convergence forces","Computing, communications, new media convergence","high","ingest-extraction","analyst-assessment","p.2","Aberdeen identified convergence of computing, communications, and new media as key driver of telecom IT demand.","S3"
"1997-digital-equipment-corporation-pr-c375a8.014","1997-digital-equipment-corporation-pr-c375a8","","TECH-S3-006","framework-factor","1997","PCS 1900 adoption status","Slow due to legacy analog incompatibility","medium","ingest-extraction","analyst-assessment","p.4","PCS 1900 adoption slow because many customers still relied on legacy analog technology incompatible with new standards.","S3"
"1997-digital-equipment-corporation-pr-c375a8.015","1997-digital-equipment-corporation-pr-c375a8","","","framework-factor","1997","Smart card trend in telecom","Increasing use in wireless/cellular for roaming and phone personality","high","ingest-extraction","analyst-assessment","p.2","Smart cards driving remote wireless market: prepaid cards, roaming, phone personalities.","S3"
"1997-digital-equipment-corporation-pr-c375a8.016","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","","expert-opinion","1997","Aberdeen conclusion on DIGITAL telecom positioning","Well-positioned with best-in-class partners","high","ingest-extraction","analyst-assessment","p.7","Aberdeen concluded DIGITAL well-positioned to expand in telecom with best-in-class partners and integration capabilities.","S3"
"1997-digital-equipment-corporation-pr-c375a8.017","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","","viability-prediction","1997","DIGITAL telecom market expansion","Will expand presence in key telco segments","high","ingest-extraction","analyst-assessment","p.7","Aberdeen predicted DIGITAL would expand telecom presence through its partner ecosystem and Alpha platform.","S3"
"1997-digital-equipment-corporation-pr-c375a8.018","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-006","","viability-prediction","1997","Vienna Systems DIGITAL customer shipping","Vienna products to ship to DIGITAL customers Spring 1997","high","ingest-extraction","vendor-claim","p.7","Vienna set Spring 1997 as target date for shipping to DIGITAL customers.","S3"
"1997-digital-equipment-corporation-pr-c375a8.019","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-003","","viability-prediction","1997","CMG Ericsson network certification","CMG service platform soon to be certified by Ericsson","medium","ingest-extraction","vendor-claim","p.4","CMG's platform expected to be certified by Ericsson and become embedded part of Ericsson's network.","S3"
"1997-digital-equipment-corporation-pr-c375a8.020","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","TECH-S3-001","viability-prediction","1997","Alpha 64-bit as telco platform differentiator","Alpha will differentiate DIGITAL from 32-bit competitors","partially-verified","outcome-linkage","analyst-assessment","p.7","Aberdeen predicted Alpha's 64-bit performance advantage would sustain DIGITAL's telco competitive position.","S3"
"1997-digital-equipment-corporation-pr-c375a8.021","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-001","","actual-outcome","1998","DEC acquired by Compaq","Compaq acquired DEC for $9.6 billion in June 1998, confirmed across multiple study records.","partially-verified","ingest-extraction","public-record","N/A","Largest tech acquisition at the time; DEC's telecom practice absorbed into Compaq services. | DEC/Compaq acquisition confirmed. Source: General industry records.","S3"
"1997-digital-equipment-corporation-pr-c375a8.022","1997-digital-equipment-corporation-pr-c375a8","lotus-development-corporation","","actual-outcome","1999","Kenan Systems acquired by Lucent","Lucent acquired Kenan Systems for approximately $1.48 billion in stock in 1999. Kenan was later transferred to Amdocs. The acquisition validated Aberdeen's view of Kenan as premium telecom billing software.","partially-verified","ingest-extraction","public-record","N/A","Lucent acquired Kenan Systems for approximately $1.48 billion in stock. Validated Aberdeen's view of Kenan as premium telco billing software. Amdocs later acquired Kenan billing assets from Lucent in 2015. | Source notes confirm: 'Lucent acquired Kenan for approximately $1.48 billion in stock.' Source: industry records.","S3"
"1997-digital-equipment-corporation-pr-c375a8.023","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-006","","actual-outcome","1998","Vienna Systems acquired by Nokia","Nokia acquired Vienna Systems for approximately $90 million in December 1998, entering the IP telephony gateway market as predicted.","partially-verified","ingest-extraction","public-record","N/A","Nokia acquired Vienna Systems for approximately $90 million, entering IP telephony gateway market. | Source notes confirm Nokia/Vienna Systems acquisition ~$90M December 1998.","S3"
"1997-digital-equipment-corporation-pr-c375a8.024","1997-digital-equipment-corporation-pr-c375a8","ENT-S3-003","","actual-outcome","2002","CMG merged with Logica","CMG and Logica merged in 2002 to form LogicaCMG, creating a ~$3 billion revenue IT services firm. LogicaCMG was later acquired by CGI Group in 2012.","partially-verified","ingest-extraction","public-record","N/A","CMG merged with Logica in 2002 to form LogicaCMG (later Logica), creating $3B revenue IT services firm. LogicaCMG acquired by CGI Group Inc. in 2012. | Source notes confirm: 'CMG and Logica merged in 2002 to form LogicaCMG; acquired by CGI Group in 2012.'","S3"
