"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"infranet","Portal Infranet 6.0","application","Portal Software","1996-2006","current","legacy-acquired","portal-99-fe5656","Real-time customer management and billing; scales from thousands to millions of subscribers"
"infranet-architecture","Infranet N-tier Architecture","framework","Portal Software","1996-2006","current","legacy-acquired","portal-99-fe5656","Object-oriented; N-tiers of application servers; load balancing; four-level firewall"
"oracle-rdb","Oracle Rdb","application","Oracle","1984-present","mature","legacy","portal-99-fe5656","Database support within Infranet"
"microsoft-sql-server","Microsoft SQL Server","application","Microsoft","1989-present","emerging","dominant","portal-99-fe5656","Multi-database support in Infranet; SQL Server 7 integration"
"cisco-netflow","Cisco Netflow","protocol","Cisco Systems","1996-present","emerging","current","portal-99-fe5656","Portal-Cisco metered billing development"
"mcis","Microsoft Commercial Internet System (MCIS)","platform","Microsoft","1996-2001","emerging","discontinued","portal-99-fe5656","Infranet integration with Microsoft's MCIS"
"xml","XML (Extensible Markup Language)","protocol","W3C","1998-present","emerging","dominant","portal-99-fe5656","Infranet invoice format support"
"html","HTML","protocol","W3C","1991-present","mature","dominant","portal-99-fe5656","Infranet invoice format; web-enabled interfaces"
"sql","SQL (Structured Query Language)","language","ISO","1974-present","mature","dominant","portal-99-fe5656","Infranet generates optimized SQL on-the-fly for DB operations"
"itm-b-benchmark","ITM-B Internet Performance Benchmark","benchmark","Various","1998-2000","emerging","discontinued","portal-99-fe5656","Benchmark used by HP/Sun/Compaq to demonstrate Infranet scalability"
