"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"portal-99-fe5656-OBS-001","portal-99-fe5656","portal-software","infranet","strategic-assessment","1999","Portal founding and background","Founded 1985; ran ISP operation for 10 years; released first Infranet in May 1996; IPO May 6 1999 NASDAQ: PRSF; 400+ employees worldwide","high","ingest-extraction","competitive-profiling","Organizational Structure","Decade of ISP operational experience informed product design"
"portal-99-fe5656-OBS-002","portal-99-fe5656","portal-software","infranet","product-feature","1999","Infranet core capabilities","Registration, authentication/authorization, activity tracking, event rating/pricing, billing, customer management, business reporting","high","ingest-extraction","product-evaluation","Infranet Product Features","Unlike batch billing, Infranet manages all functions on real-time basis"
"portal-99-fe5656-OBS-003","portal-99-fe5656","portal-software","infranet-architecture","product-feature","1999","Infranet architecture design","N-tier application servers; object-oriented; load balancing; 4-level firewall; backup servers at each tier; complete API set","high","ingest-extraction","product-evaluation","Key Technologies","Highly optimized SQL generated on-the-fly at Business Object tier"
"portal-99-fe5656-OBS-004","portal-99-fe5656","portal-software","infranet","product-feature","1999","Infranet 6.0 enhancements","Enhanced rating process architecture; real-time volume/tier model; unlimited branded service customers; Web-based brand interfaces; panel-based flexible design","high","ingest-extraction","product-evaluation","Infranet Product Features","Private branding key differentiator"
"portal-99-fe5656-OBS-005","portal-99-fe5656","portal-software","infranet","pricing-data","1999","Infranet pricing model","Pay-by-the-subscriber; 25,000-subscriber entry point; fixed cost increments as business grows; no per-server license penalty","high","ingest-extraction","competitive-profiling","Aberdeen Conclusions","Aberdeen first intrigued then pleased with pricing model"
"portal-99-fe5656-OBS-006","portal-99-fe5656","portal-software","","competitive-position","1999","Infranet market position","Second-generation Internet business billing leader; ISP market 25,000+ subscribers","high","ingest-extraction","competitive-profiling","Market Position","Won orders from CompuServe, Sprint, Grolier, France Telecom"
"portal-99-fe5656-OBS-007","portal-99-fe5656","portal-software","","competitive-position","1999","Portal vs Solect (low end)","Solect targeted smaller ISPs (up to 30K subscribers); single server limitation; few extensibility features; shrink-wrapped","high","ingest-extraction","competitive-profiling","Competition","Portal targets medium-to-large ISP segment"
"portal-99-fe5656-OBS-008","portal-99-fe5656","portal-software","","competitive-position","1999","Portal vs Kenan/Arbor (high end)","Kenan has telephony billing experience; acquired by Lucent; moving into Energy/Utilities; 2/3 of revenue from services; Portal argues real-time event handling superiority","high","ingest-extraction","competitive-profiling","Competition","Portal claim: ground-up real-time vs Kenan's batch/telecom heritage"
"portal-99-fe5656-OBS-009","portal-99-fe5656","hewlett-packard","infranet","competitive-position","1999","HP partnership with Portal","HP joint marketing; demonstrated Infranet scalability on Unix platforms via ITM-B benchmark","high","ingest-extraction","industry-analysis","Alliances Partnerships",""
"portal-99-fe5656-OBS-010","portal-99-fe5656","microsoft","infranet","competitive-position","1999","Microsoft-Portal integration","Tight integration with NT Server, SQL Server 7, MCIS; Microsoft worked extensively with Portal","high","ingest-extraction","industry-analysis","Alliances Partnerships",""
"portal-99-fe5656-OBS-011","portal-99-fe5656","oracle","infranet","competitive-position","1999","Oracle-Portal partnership","Portal is Oracle Business Alliance Partner; Oracle actively co-markets with Portal","high","ingest-extraction","industry-analysis","Alliances Partnerships",""
"portal-99-fe5656-OBS-012","portal-99-fe5656","cisco","cisco-netflow","competitive-position","1999","Cisco-Portal metered billing partnership","Portal-Cisco development of metered billing applications using Cisco Netflow technology; plus IP telephony gateway support (VocalTec, Skywave)","high","ingest-extraction","industry-analysis","Alliances Partnerships",""
"portal-99-fe5656-OBS-013","portal-99-fe5656","compuserve","infranet","competitive-position","1999","CompuServe as Infranet customer","CompuServe uses Infranet for customer management and billing","high","ingest-extraction","industry-analysis","Alliances Partnerships Customers","World-class ISP endorsement"
"portal-99-fe5656-OBS-014","portal-99-fe5656","sprint","infranet","competitive-position","1999","Sprint Internet Passport uses Infranet","Sprint's Internet Passport service uses Portal Infranet","high","ingest-extraction","industry-analysis","Customers","Major US telco ISP service endorsement"
"portal-99-fe5656-OBS-015","portal-99-fe5656","portal-software","infranet","viability-prediction","1999","Infranet as standard-bearer for real-time billing","Under no circumstances should IT consider replicating Infranet's functionality themselves; Infranet is Aberdeen's first choice for traditional and new-breed ISPs","high","ingest-extraction","expert-opinion","Aberdeen Conclusions","Strong endorsement -- Aberdeen's first choice"
"portal-99-fe5656-OBS-016","portal-99-fe5656","portal-software","infranet","actual-outcome","2006","Portal Software fate","unknown","medium","ingest-extraction","","","Acquired by Oracle 2006 for ~$220M"
"portal-99-fe5656-OBS-017","portal-99-fe5656","portal-software","","market-growth","1999","ISP market evolution prediction","ISP data access services becoming commodity; ISPs must expand to value-added services beyond data access","high","ingest-extraction","expert-opinion","Vision Marketing Strategy","Portal believes long-term profits from data access alone will be difficult"
"portal-99-fe5656-OBS-018","portal-99-fe5656","portal-software","","market-growth","1999","Internet market dynamic forecast","Brand-name driven shake-out; big get bigger; small specialize; highly dynamic environment","high","ingest-extraction","expert-opinion","Vision Marketing Strategy","Aberdeen research (Internet Retail: Virtual Corporations, Real Profits) concurs"
"portal-99-fe5656-OBS-019","portal-99-fe5656","portal-software","infranet","product-feature","1999","Infranet multi-database support","Multi-database support including Oracle Rdb and SQL Server 7; multi-threaded invoicing (HTML, XML, DOC1 formats)","high","ingest-extraction","product-evaluation","Key Technologies","Scalability across multiple databases"
"portal-99-fe5656-OBS-020","portal-99-fe5656","portal-software","infranet","market-size","1999","Portal target market segment","Medium-to-large ISPs with 25,000+ subscribers; online/internet-based services; IP telephony providers; gaming companies; content providers; billing service bureaus","high","ingest-extraction","competitive-profiling","Market Position","Comprehensive market coverage through one architecture"
