"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"f63cde-OBS-001","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","top-20-it-vendors","","market-data","2002","IT recession trough timing","Top 20 IT company revenues suggest spending at or near the trough of current IT recession","high","ingest-extraction","statistical-analysis","p1","Core analytical finding based on Q2 2002 Top 20 IT vendor revenue data",""
"f63cde-OBS-002","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","","it-infrastructure","viability-prediction","2002","IT spending recovery timing","IT spending will pick up from current trough; recovery is coming","verified","outcome-linkage","industry-analysis","p1","Aberdeen's directional call that recession is ending",""
"f63cde-OBS-003","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","it-organizations","","strategy-classification","2002","Required IT management response","IT management must recognize key directional changes as industry emerges from recession","high","ingest-extraction","industry-analysis","p1","Prescriptive warning: ignoring changes leads to missed opportunities",""
"f63cde-OBS-004","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","it-suppliers","","viability-prediction","2002","IT supplier market share risk","Out-of-step IT suppliers will lose market share when spending recovers","high","ingest-extraction","industry-analysis","p1","Suppliers who don't recognize structural IT management changes will be displaced",""
"f63cde-OBS-005","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","","eai","technology-assessment","2002","EAI investment priority","EAI (Enterprise Application Integration) is a key technology priority for post-recession IT spending","high","ingest-extraction","industry-analysis","p1","Identified in Aberdeen keyword list as a spending priority technology",""
"f63cde-OBS-006","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","","it-security","technology-assessment","2002","Security investment priority","Security is a key technology priority for post-recession IT spending","high","ingest-extraction","industry-analysis","p1","Identified as a structural shift in IT management priorities",""
"f63cde-OBS-007","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","","crm-software","technology-assessment","2002","CRM investment priority","CRM is a key technology priority for post-recession IT spending","high","ingest-extraction","industry-analysis","p1","Identified in Aberdeen keyword list as a spending priority",""
"f63cde-OBS-008","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","it-organizations","","framework-factor","2002","IT management change - recognition imperative","Organizations must recognize structural IT management changes to avoid missed opportunities","high","ingest-extraction","industry-analysis","p1","Framework factor: awareness of change is prerequisite for capturing recovery upside",""
"f63cde-OBS-009","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","it-organizations","","framework-factor","2002","IT management change - market timing","Recovery timing is critical; early movers on structural changes will capture market share","high","ingest-extraction","industry-analysis","p1","Framework factor: timing of response to structural changes affects competitive outcome",""
"f63cde-OBS-010","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","","it-infrastructure","actual-outcome","2003","IT spending recovery actual outcome","IT spending grew 9% in 2003 (after approximately flat 2002 and -8% 2001); recovery materialized","verified","web-source","document-review","external","Per CNET/Gartner July 2002 data; recovery arrived in 2003 confirming Aberdeen's trough assessment",""
"f63cde-OBS-011","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","","it-security","actual-outcome","2005","Security spending growth post-recession","IT security became one of fastest-growing IT spending categories from 2003 onward","verified","web-source","document-review","external","Aberdeen's identification of security as a key priority proved correct; security spending grew consistently post-2003",""
"f63cde-OBS-012","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","","crm-software","actual-outcome","2005","CRM market growth post-recession","CRM software market recovered strongly from 2003; Salesforce.com led cloud CRM boom","verified","web-source","document-review","external","Aberdeen's identification of CRM as a recovery priority proved correct; Salesforce went public in 2004",""
"f63cde-OBS-013","2002-it-purchasing-the-view-from-the-end-of-the-tunnel--f63cde","top-20-it-vendors","","market-data","2002","IT spending level reference year","2002 represents trough year for IT recession that began in 2001 following dot-com bust","high","ingest-extraction","statistical-analysis","p1","Context for the analysis: Q2 2002 data was the data source for the trough assessment",""
