"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","sars-high-tech-monday-update-monday-apri-ac0cb5","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","sars-high-tech-monday-update-monday-apri-ac0cb5","EVP / chief research officer / research VP; various titles 1988-2007"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","sars-high-tech-monday-update-monday-apri-ac0cb5","Leading x86 CPU manufacturer"
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","split","HP Inc. + Hewlett Packard Enterprise (2015)","1939-2015","sars-high-tech-monday-update-monday-apri-ac0cb5","Original HP company"
"dell-computer","Dell Computer / Dell Inc.","company","PC-manufacturing","active","Dell Technologies (2016-)","1984-present","sars-high-tech-monday-update-monday-apri-ac0cb5","Direct-sales PC maker"
"motorola-inc","Motorola, Inc.","company","consumer-electronics-telecom","split","Motorola Mobility + Motorola Solutions (2011)","1928-2011","sars-high-tech-monday-update-monday-apri-ac0cb5","Schaumburg IL telecom/semi giant; split 2011; mobile division acquired by Google then Lenovo"
"ubs-warburg","UBS Warburg","firm","investment-bank","renamed","UBS Investment Bank (2003)","2000-2003","sars-high-tech-monday-update-monday-apri-ac0cb5","Swiss investment bank brand; renamed simply UBS"
"semiconductor-industry-assoc","Semiconductor Industry Association (SIA)","firm","trade-association","active","","1977-present","sars-high-tech-monday-update-monday-apri-ac0cb5","US semiconductor-industry trade association; publishes monthly global chip sales"
"thomson-financial","Thomson Financial","firm","financial-data-services","renamed","Thomson Reuters (2008)","1989-2008","sars-high-tech-monday-update-monday-apri-ac0cb5","Financial-data arm of Thomson Corp; merged with Reuters 2008"
"prnewswire","PR Newswire","firm","press-release-distribution","acquired","Cision (2015)","1954-present","sars-high-tech-monday-update-monday-apri-ac0cb5","US press-release distribution service"
"dow-jones-newswires","Dow Jones Newswires","firm","news-media","active","","","sars-high-tech-monday-update-monday-apri-ac0cb5","Real-time financial news wire service of Dow Jones & Co."
