"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"CRAY-RESEARCH","Cray Research Inc.","vendor","high-performance computing","acquired","Silicon Graphics (SGI) / Cray Inc.","1972-1996","aberdeen-1995-rdbms-cray-research-inc","Acquired by SGI for $740M in February 1996; SGI sold the Superservers (CS6400) business to Sun in May 1996. Cray supercomputer division sold to Tera Computer Company in 2000, renamed Cray Inc."
"CRAY-BSD","Cray Research Business Systems Division","organizational-unit","high-performance computing","dissolved","Sun Microsystems (successor product line)","1994-1996","aberdeen-1995-rdbms-cray-research-inc","Merged from Cray Solutions and Cray Research Superservers. Divested to Sun Microsystems with Superservers business in 1996."
"IBM-SP2","IBM SP2","vendor","high-performance computing","discontinued","IBM pSeries","1993-2001","aberdeen-1995-rdbms-cray-research-inc","Scalable Parallel 2 server line; competed directly against Cray CS6400 for VLDB workloads."
"ATT-GIS","AT&T Global Information Solutions (formerly NCR)","vendor","computing","acquired","NCR Corporation","1991-1996","aberdeen-1995-rdbms-cray-research-inc","AT&T renamed its computing division; spun back out as NCR Corporation in 1996."
"NCUBE","nCUBE Corporation","vendor","massively parallel computing","acquired","nVIDIA / MediaBin (2003 renamed)","1983-2003","aberdeen-1995-rdbms-cray-research-inc","MPP vendor competing in high-end database segment; eventually pivoted to video-on-demand infrastructure."
"SUN-MICROSYSTEMS","Sun Microsystems","vendor","computing / UNIX","acquired","Oracle Corporation","1982-2010","aberdeen-1995-rdbms-cray-research-inc","Key SPARC/Solaris architecture partner for Cray CS6400; acquired the CS6400 Superservers product line from SGI in 1996; acquired by Oracle in 2010."
"ORACLE","Oracle Corporation","vendor","RDBMS / enterprise software","active","","1977-present","aberdeen-1995-rdbms-cray-research-inc","RDBMS partner certified to run on Cray CS6400."
"INFORMIX","Informix Software","vendor","RDBMS","acquired","IBM","1980-2001","aberdeen-1995-rdbms-cray-research-inc","RDBMS partner for Cray CS6400; acquired by IBM in 2001."
"SYBASE","Sybase Inc.","vendor","RDBMS","acquired","SAP SE","1984-2010","aberdeen-1995-rdbms-cray-research-inc","RDBMS partner for Cray CS6400; acquired by SAP in 2010."
"ABERDEEN-GROUP","Aberdeen Group","analyst-firm","IT research","active","","1988-present","aberdeen-1995-rdbms-cray-research-inc","Author of this study; Boston-based IT analyst firm."
