"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-001","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-spending-model","financial-metric","1998","IT spending as % of revenue","US enterprises spend ~3% of revenue or value-added on IS (information systems).","high","ingest-extraction","industry-analysis","p3","Foundational benchmark in the deck.",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-002","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-spending-model","financial-metric","1998","Ongoing ops vs new apps split","~85% of IS spending goes to ongoing operations; ~15% to new application acquisitions.","high","ingest-extraction","industry-analysis","p3","The famous 85/15 ratio.",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-003","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","","analytical-finding","1998","Executive-perspective divergence","CEO views 15% new-apps as incremental change and business driver; CFO and CIO view 85% ongoing-ops as area to be closely managed and controlled.","high","ingest-extraction","industry-analysis","p3","",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-004","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-infrastructure","framework-component","1998","IT-driven business imperatives","Increase customer satisfaction; empower fewer users; increase line access to data; increase operational flexibility; shorten application-development cycle time.","high","ingest-extraction","industry-analysis","p4","",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-005","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-infrastructure","strategic-framing","1998","Chaos vs Cosmos framing","Fragmented piecemeal infrastructure = 'chaos'; consolidated architectural program = 'cosmos'. Kastner argues for cosmos.","high","ingest-extraction","industry-analysis","p-mid","Title claim of the deck.",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-006","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-spending-model","viability-prediction","1998","Spending-ratio stability","The ~85/15 ongoing-ops-vs-new-apps ratio is stable over time and will continue to characterize enterprise IT spending.","verified","outcome-linkage","industry-analysis","p3","",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-007","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-spending-model","actual-outcome","2026","85/15 ratio outcome","The 85/15 (or nearby 80/20) ongoing-ops-vs-new-apps ratio has held up remarkably well across decades (confirmed by subsequent Gartner, IDC, and Aberdeen data through the 2000s-2010s). Kastner prediction verified.","verified","web-source","retrospective-grading","","",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-008","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-infrastructure","viability-prediction","1998","Fragmented-infrastructure recurrence","Fragmented-infrastructure-vs-consolidate tension is a recurring enterprise IT-strategy theme, not a 1998-specific concern.","verified","outcome-linkage","industry-analysis","p-mid","",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-009","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","it-infrastructure","actual-outcome","2026","Fragmented-infrastructure recurrence outcome","The chaos-vs-cosmos framing re-emerged in multiple subsequent cycles: cloud-service sprawl (2015-2020), SaaS sprawl (2018-2024), and AI-tool sprawl (2024-present). Prediction verified as a structural recurrence.","verified","web-source","retrospective-grading","","",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-010","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","computer-associates","","employer-record","1998","CA sponsorship of Aberdeen keynote content","CA sponsored distribution of this Kastner infrastructure speech; consistent with the CA-Aberdeen retainer-era analyst-relations practice.","high","ingest-extraction","document-review","p1","",""
"ca-infrastructure-speech-chaos-or-cosmos-9cdfb1-OBS-011","ca-infrastructure-speech-chaos-or-cosmos-9cdfb1","","data-warehouse","framework-component","1998","Data Warehouse as infrastructure layer","Data warehouse identified as a specific infrastructure component warranting architectural attention.","medium","ingest-extraction","industry-analysis","p-mid","",""
