"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1997-microsoft--the-joker-of-enterprise--158636-OBS-001","1997-microsoft--the-joker-of-enterprise--158636","microsoft","nt-server-enterprise","expert-opinion","1997","Microsoft desktop excellence acknowledgment","Microsoft has done a superlative job of meeting users' needs and requirements for desktop computing","high","ingest-extraction","industry-analysis","Abstract","Logan acknowledges Microsoft's strength before pivoting to enterprise critique."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-002","1997-microsoft--the-joker-of-enterprise--158636","microsoft","nt-server-enterprise","strategy-classification","1997","Microsoft enterprise marketing claim","Microsoft's marketing message: NT Server and BackOffice ready to replace mainframes, Unix servers, AS/400s and every other enterprise-level production-quality platform","high","ingest-extraction","industry-analysis","Abstract","Logan's characterization of Microsoft's bold 1997 enterprise replacement strategy."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-003","1997-microsoft--the-joker-of-enterprise--158636","microsoft","nt-server-enterprise","expert-opinion","1997","Aberdeen enterprise evidence gap","Aberdeen research has yet to discover enterprises, including Microsoft itself, with history of successfully running mission-critical applications on Microsoft's products","high","ingest-extraction","field-research","Abstract","Damning empirical claim — even Microsoft itself doesn't run mission-critical on its own enterprise products."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-004","1997-microsoft--the-joker-of-enterprise--158636","microsoft","backoffice-suite","technology-assessment","1997","Enterprise IS requirements gap","Microsoft does not demonstrate understanding of or commitment to: planning, support, product compatibility, and management requirements of senior enterprise IS executives","high","ingest-extraction","industry-analysis","Abstract","Four-dimensional enterprise IS competence gap identified by Logan."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-005","1997-microsoft--the-joker-of-enterprise--158636","microsoft","nt-server-enterprise","strategy-classification","1997","Desktop DNA incompatibility thesis","Microsoft's historical desktop orientation is not directly transferable to enterprise IS computing","high","ingest-extraction","industry-analysis","Abstract","Core thesis of the viewpoint; desktop success DNA does not automatically translate to enterprise success."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-006","1997-microsoft--the-joker-of-enterprise--158636","","mainframe-platform","technology-assessment","1997","Enterprise platform production quality","Mainframes, Unix servers, AS/400s are characterized as production-quality enterprise platforms; Microsoft products are not yet in this category","high","ingest-extraction","industry-analysis","Abstract","Logan's implicit benchmark: production-quality platforms that Microsoft claims to replace."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-007","1997-microsoft--the-joker-of-enterprise--158636","john-r-logan","nt-server-enterprise","expert-opinion","1997","Study purpose statement","Aberdeen helps clients understand why Microsoft's desktop orientation is not transferable to enterprise IS; intended to help executives build consensus on where/where not to use Microsoft beyond desktop","high","ingest-extraction","industry-analysis","Abstract","Aberdeen positioned as advisor helping clients navigate Microsoft's enterprise push."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-008","1997-microsoft--the-joker-of-enterprise--158636","microsoft","backoffice-suite","viability-prediction","1997","Microsoft enterprise transition prediction","Implicit prediction: Microsoft's desktop-oriented culture will impede enterprise IS adoption; enterprises should carefully scope where Microsoft is appropriate beyond desktop","verified","outcome-linkage","industry-analysis","Abstract","Logan's viewpoint implicitly predicts Microsoft will struggle to overcome enterprise IS cultural deficit."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-009","1997-microsoft--the-joker-of-enterprise--158636","microsoft","nt-server-enterprise","actual-outcome","2005","Microsoft enterprise outcome","Windows 2000/2003 achieved substantial enterprise adoption; IDC confirmed Windows Server outpaced Unix in license growth by 1998; Windows 2000 Active Directory became enterprise standard; but Linux/Unix retained most critical workloads; Azure not launched until 2008","verified","web-source","document-review","Post-publication research","Sources: Microsoft/IDC Jan 1999; CRN May 2005. Logan's skepticism was partially vindicated: Windows did improve but Linux overtook it in the datacenter."
"1997-microsoft--the-joker-of-enterprise--158636-OBS-010","1997-microsoft--the-joker-of-enterprise--158636","microsoft","backoffice-suite","actual-outcome","2010","BackOffice and enterprise suite outcome","BackOffice bundle discontinued ca. 2002; individual products (Exchange, SQL Server, SharePoint) became enterprise standards in their own right; but Oracle/SAP remained dominant for ERP/database; 'all-Microsoft enterprise' vision partially realized but not the mainframe/Unix wholesale replacement claimed","verified","web-source","document-review","Post-publication research","Logan's structural critique proved partially correct: Microsoft achieved enterprise presence but not the wholesale replacement of Unix/mainframe that Gates proclaimed."
