"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"windows-98","Windows 98 / 98SE","platform","Microsoft","1998-2006","legacy","end-of-life","dct-pc-replacement-insight1-2003-04","EOL Jan 16 2004"
"windows-nt-4","Windows NT 4.0 Workstation","platform","Microsoft","1996-2003","legacy","end-of-life","dct-pc-replacement-insight1-2003-04","EOL Jun 30 2003"
"windows-xp-pro","Windows XP Professional","platform","Microsoft","2001-2014","mainstream","legacy","dct-pc-replacement-insight1-2003-04","SP1 in the field"
"windows-server-2003","Windows Server 2003","platform","Microsoft","2003-2015","emerging","legacy","dct-pc-replacement-insight1-2003-04",""
"exchange-server-2003","Exchange Server 2003","application","Microsoft","2003-2014","emerging","legacy","dct-pc-replacement-insight1-2003-04",""
"sql-server-2000","SQL Server","application","Microsoft","2000-present","mature","mature","dct-pc-replacement-insight1-2003-04",""
"office-2003","Office 2003","application","Microsoft","2003-2014","forthcoming","legacy","dct-pc-replacement-insight1-2003-04","Months from release"
"intel-springdale","Intel Springdale 865/875 chipset","platform","Intel","2003-2008","forthcoming","legacy","dct-pc-replacement-insight1-2003-04","800 MHz FSB"
"intel-pentium-4-ht","Intel Pentium 4 with Hyper-Threading","platform","Intel","2002-2008","mainstream","legacy","dct-pc-replacement-insight1-2003-04",""
"intel-centrino","Intel Centrino platform","platform","Intel","2003-2010","emerging","legacy","dct-pc-replacement-insight1-2003-04","First-gen wireless mobile platform"
"w95-tenrobot","W95.Tenrobot virus","application","","2003","active-threat","extinct","dct-pc-replacement-insight1-2003-04","April 3 2003 discovery"
