"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"nti-9-mainframe-role-1993-77fc40-OBS-001","nti-9-mainframe-role-1993-77fc40","ibm","es9000","benchmark-result","1992","IBM mainframe MIPS shipped","More MIPS shipped in 1992 than any prior year — but least profitable year","high","ingest-extraction","industry-analysis","2","The mainframe paradox: volume up, profitability down"
"nti-9-mainframe-role-1993-77fc40-OBS-002","nti-9-mainframe-role-1993-77fc40","ibm","es9000","market-size","1993","IBM mainframe installed base decline rate","Declining 7% per year as datacenters consolidate","high","ingest-extraction","industry-analysis","4","Continuous decline projected"
"nti-9-mainframe-role-1993-77fc40-OBS-003","nti-9-mainframe-role-1993-77fc40","amdahl","es9000","benchmark-result","1993","Amdahl gross margins","30% vs 45% for PC-clone manufacturers","high","ingest-extraction","industry-analysis","2","Mainframe business less profitable than even PC-clone business"
"nti-9-mainframe-role-1993-77fc40-OBS-004","nti-9-mainframe-role-1993-77fc40","ibm","es9000","market-size","1993","IBM market capitalization vs peers","IBM $30B; Microsoft $25B; Intel $25B; HP $20B","high","ingest-extraction","industry-analysis","4","Stock market has punished IBM for mainframe mistakes"
"nti-9-mainframe-role-1993-77fc40-OBS-005","nti-9-mainframe-role-1993-77fc40","ibm","es9000","expert-opinion","1993","Application backlog on mainframe","18-36 months for major new applications; 6-9 months for trivial report changes","high","ingest-extraction","expert-opinion","3","Most critical issue for user organizations"
"nti-9-mainframe-role-1993-77fc40-OBS-006","nti-9-mainframe-role-1993-77fc40","","es9000","benchmark-result","1993","IS spending as share of capital spending","Approximately 50% of all capital spending in many enterprises","high","ingest-extraction","industry-analysis","3","Yet mainframes viewed as cost center with negative returns"
"nti-9-mainframe-role-1993-77fc40-OBS-007","nti-9-mainframe-role-1993-77fc40","ibm","es9000","technology-assessment","1993","ES/9000 technology advancement assessment","IBM did not advance ES/9000 as it could or should; MVS closed; TCM fell behind RISC; DB2 trails by several generations; no RAID upgrade","high","ingest-extraction","expert-opinion","5","Aberdeen's hard-nosed assessment"
"nti-9-mainframe-role-1993-77fc40-OBS-008","nti-9-mainframe-role-1993-77fc40","unisys","unisys-a-series","benchmark-result","1992","Unisys A-Series installation growth","12% increase in installations for 1992","high","ingest-extraction","vendor-profiling","6","Growing in supposedly dying mainframe marketplace"
"nti-9-mainframe-role-1993-77fc40-OBS-009","nti-9-mainframe-role-1993-77fc40","","risc","technology-assessment","1993","RISC vs mainframe TCM processor comparison","High-end RISC now has power of largest mainframe TCM processors; next-gen RISC will handily outperform","high","ingest-extraction","technology-assessment","7","IBM announcing MVS port to RS/6000 as a result"
"nti-9-mainframe-role-1993-77fc40-OBS-010","nti-9-mainframe-role-1993-77fc40","hewlett-packard","","benchmark-result","1993","Midrange I/O bandwidth vs mainframe","HP and NCR midrange: 20+ MB/sec per channel; IBM ESCOM mainframe: 9.5 MB/sec","high","ingest-extraction","technology-assessment","7","Midrange exceeds mainframe I/O; disk arrays standard on midrange, just introduced on mainframe"
"nti-9-mainframe-role-1993-77fc40-OBS-011","nti-9-mainframe-role-1993-77fc40","ibm","ibm-ad-cycle","technology-assessment","1990","AD/Cycle outcome","Became a fiasco; IBM could not deliver promised services; killed mainframe ISV tools market","high","ingest-extraction","expert-opinion","8","Introduced 1990; intended to revitalize mainframe application marketplace"
