"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"stratus-computer","Stratus Computer","company","fault-tolerant-computing","acquired","Stratus Technologies (now Penguin Solutions)","1980-present","stratus-corporate-overview-1982-11-a7e367","Kastner's Stratus employer (marketing/sales support)"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","stratus-corporate-overview-1982-11-a7e367","Stratus marketing/sales support 1981-1985 (employer-era artifact)"
"william-e-foster","William E. Foster","person","computer-executive","active","","1970s-present","stratus-corporate-overview-1982-11-a7e367","Stratus co-founder and President; ex-Data General VP Software, ex-HP Computer Systems Engineering Manager"
"robert-a-freiburghouse","Robert A. Freiburghouse","person","computer-executive","active","","1970s-present","stratus-corporate-overview-1982-11-a7e367","Stratus co-founder, VP Software Engineering; ex-president Translation Systems, ex-Honeywell Multics"
"gardner-c-hendrie","Gardner C. Hendrie","person","computer-executive","active","","1960s-present","stratus-corporate-overview-1982-11-a7e367","Stratus co-founder, VP Hardware Engineering; ex-Data General engineering director, designed industry's first 16-bit minicomputer at 3C's"
"john-p-morgridge","John P. Morgridge","person","computer-executive","active","","1970s-present","stratus-corporate-overview-1982-11-a7e367","Stratus VP Marketing 1982; later CEO of Cisco Systems (1988-1995)"
"james-e-d-austin","James E.D. Austin","person","computer-executive","unknown","","1970s-1980s","stratus-corporate-overview-1982-11-a7e367","Stratus VP Manufacturing 1982"
"john-h-curtis","John H. Curtis","person","computer-executive","unknown","","1970s-1980s","stratus-corporate-overview-1982-11-a7e367","Stratus VP Finance 1982"
"olivetti","Ing. C. Olivetti & C. SpA","company","office-equipment-and-computer","acquired","TIM (Telecom Italia) (1999)","1908-1999","stratus-corporate-overview-1982-11-a7e367","Multi-year Stratus international distribution agreement March 1982"
"data-general-corporation","Data General Corporation","company","minicomputer","acquired","EMC (1999)","1968-1999","stratus-corporate-overview-1982-11-a7e367","Source of Stratus founders Foster and Hendrie"
"hewlett-packard","Hewlett-Packard","company","computer-and-printer","split","HP Inc. and Hewlett Packard Enterprise (2015)","1939-2015","stratus-corporate-overview-1982-11-a7e367","Foster's earlier employer (HP 3000 development)"
"honeywell-inc","Honeywell Inc.","company","industrial-controls-and-computers","split","Honeywell International (1999); divested computer business 1986","1906-1999","stratus-corporate-overview-1982-11-a7e367","Freiburghouse's earlier employer (Multics)"
"information-corp","Information Corp","firm","market-research","unknown","","1980s","stratus-corporate-overview-1982-11-a7e367","Source of $6.4B-to-$27B (1981-1986) HA TP market forecast cited in overview"
"cowen-datamation-survey","Cowen & Company / Datamation Survey","publication","market-research","discontinued","","1980s","stratus-corporate-overview-1982-11-a7e367","1982/83 Mini/Microcomputer Market Survey citing reliability as #1 selection factor"
