"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-001","on-computers-tips-40th-anniversary-of-th-ee9cc5","peter-s-kastner","","personal-recollection","1969","First programming job at Wang subsidiary","In June 1969 I was a few months into my first programming job at a subsidiary of Wang Laboratories, combining a handful of labor accounting programs written in COBOL.","high","ingest-extraction","personal-recollection","p1","Memoir; self-report of 1969 employment"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-002","on-computers-tips-40th-anniversary-of-th-ee9cc5","ibm","","corporate-action","1969","IBM unbundling of software and services","On June 23, 1969, IBM — then the most powerful force in computing and under antitrust fire — unbundled software and services from its mostly-mainframe business model, catalyzing the modern independent software industry.","verified","ingest-extraction","primary-document","p1","Kastner history of 1969 unbundling"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-003","on-computers-tips-40th-anniversary-of-th-ee9cc5","wang-laboratories","","company-trajectory","1980","Wang trajectory","Wang would later become a big player in the 1980s; desktop computers were still being invented by some colleagues a few offices away in 1969.","high","ingest-extraction","personal-recollection","p1","Kastner recollection"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-004","on-computers-tips-40th-anniversary-of-th-ee9cc5","peter-s-kastner","ibm-360","personal-recollection","1969","Computing environment","My computer was an IBM 360-65, top of the line mainframe ancestor of today's IBM Z-series. Had tapes, disks, telecom, printers. About 1/400th of the computing power of an iPhone 3G — cost over $10 million.","high","ingest-extraction","personal-recollection","p1","Kastner 1969 mainframe vs 2009 iPhone 3G comparison"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-005","on-computers-tips-40th-anniversary-of-th-ee9cc5","ibm","ibm-360","market-data","1969","Mainframe bundling economics","When you bought or rented an IBM 360, it came bundled with IBM systems engineers to care for IBM software and typically the customer's software too.","high","ingest-extraction","primary-document","p1","Historical bundling model"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-006","on-computers-tips-40th-anniversary-of-th-ee9cc5","","","market-trend","1969","Software development environment 1969","In 1969 there were few choices in software development: few small custom-programming shops, most software developed in-house very slowly and at great cost. Programmers uncommon; no modeling tools; systems analysis unsystematized; computer time very expensive.","high","ingest-extraction","primary-document","p1","Kastner retrospective"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-007","on-computers-tips-40th-anniversary-of-th-ee9cc5","john-cullinane","idms","personal-recollection","1970","Culprit and IDMS","John Cullinane built Culprit, a report generator, then IDMS network database — among the earliest independent software products.","high","ingest-extraction","personal-recollection","p1","Kastner recollection of Cullinane"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-008","on-computers-tips-40th-anniversary-of-th-ee9cc5","charles-wang","","personal-recollection","1976","Computer Associates genesis","Charles Wang founded Computer Associates around a mainframe tape library utility — showing anyone could build an independent software business.","high","ingest-extraction","personal-recollection","p1","Kastner recollection"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-009","on-computers-tips-40th-anniversary-of-th-ee9cc5","gene-amdahl","plug-compatible-mainframe","personal-recollection","1975","Amdahl plug-compatible mainframes","Gene Amdahl, IBM 360 architect, founded Amdahl Corp. and made plug-compatible mainframes at lower cost than IBM.","high","ingest-extraction","personal-recollection","p1","Kastner recollection"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-010","on-computers-tips-40th-anniversary-of-th-ee9cc5","DEC","","market-trend","1975","Minicomputer industry rise","The 1970s spawned the independent minicomputer industry: DEC, Data General, Wang, Prime Computer, and eventually Sun Microsystems — all independent, none beholden to IBM.","high","ingest-extraction","primary-document","p1","Kastner industry history"
"on-computers-tips-40th-anniversary-of-th-ee9cc5-OBS-011","on-computers-tips-40th-anniversary-of-th-ee9cc5","ibm","","market-trend","1980","IBM PC era","In the 1980s IBM picked Microsoft and Intel for its new PC business — further validating independent software/hardware ecosystem model.","high","ingest-extraction","primary-document","p1","Kastner industry history"
