entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
charles-kenney,Charles C. Kenney,person,journalist-author,unknown,,1980s-present,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,Co-author of Dukakis: An American Odyssey (with Robert L. Turner); author of Riding the Runaway Horse (Little Brown 1992). | Source: Referenced in Aberdeen archive context; current status not publicly verifiable
wang-laboratories,"Wang Laboratories, Inc.",company,computer-manufacturing,dissolved,Getronics (1999) -> Mphasis,1951-1999,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,Lowell MA computer manufacturer; subject of Kenney's book.
an-wang,Dr. An Wang,person,entrepreneur,deceased,,1920-1990,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,Wang Labs founder; Harvard Computation Lab core-memory inventor; nepotistic CEO who put son Fred in charge.
fred-wang,Fred Wang,person,executive,unknown,,1980s,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,"An Wang's son; designated successor. | Source: Fred Wang (son of An Wang, Wang Laboratories); public record limited post-Wang Labs collapse"
mrs-wang,Mrs. An Wang,person,family,unknown,,1950s-,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,"Referred to John Cunningham as 'our American son.' | Source: Mrs. An Wang, widow of Wang Laboratories founder An Wang (d. 1990); personal current status not publicly verifiable"
phi-computer-services,"PHI Computer Services, Inc.",company,software-services,acquired,Wang Laboratories (1968),1958-1972,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,Arlington MA software-services company acquired by Wang in 1968.
philip-hankins,Philip 'Phil' Hankins,person,entrepreneur,unknown,,1958-present,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,PHI founder; quoted by Kenney refuting Wang's account that 'a large number' left after the merger. | Source: Referenced in Aberdeen archive context; current status not publicly verifiable
bob-plachta,Bob Plachta,person,executive,unknown,,1960s-1990s,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,PHI vice president quoted by Kenney. | Source: Referenced in Aberdeen archive context; current status not publicly verifiable
john-cullinane,John Cullinane,person,entrepreneur,unknown,,1960s-present,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,Former PHI salesman who saw payroll-package commercial potential; founded Cullinet. | Source: Referenced in Aberdeen archive context; current status not publicly verifiable
cullinet,Cullinet Software,company,software,acquired,Computer Associates (1989),1968-1989,phi-legacy-in-wang-labs-runaway-horse-1995-b8e001,Cullinane's company; once 'most successful software company of its kind in the world.'
