"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"b2c1d0-OBS-001","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","","","market-data","2001","PDA market adoption driver","Cost optimization / cutting costs driving PDA adoption in enterprises","high","ingest-extraction","industry-analysis","abstract","PDAs framed as mobile computing solution amid corporate cost-cutting"
"b2c1d0-OBS-002","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","","market-positioning-pyramid","framework-factor","2001","MPP framework application","Aberdeen MPP framework applied to PDA vendor evaluation","high","ingest-extraction","industry-analysis","abstract","Market Positioning Pyramid used to assess product quality and supplier viability"
"b2c1d0-OBS-003","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","palm-inc","palm-os","technology-assessment","2001","Palm market position","High brand awareness and market share but leadership not guaranteed","high","ingest-extraction","industry-analysis","abstract","Palm's dominance noted as insufficient predictor of future PDA leadership"
"b2c1d0-OBS-004","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","microsoft","pocket-pc","technology-assessment","2001","Pocket PC enterprise positioning","Evaluated as leading enterprise PDA platform challenger","medium","ingest-extraction","industry-analysis","abstract","Microsoft Pocket PC identified as major competitor to Palm OS"
"b2c1d0-OBS-005","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","compaq","ipaq","technology-assessment","2001","Compaq iPAQ market position","Leading Pocket PC hardware vendor","high","ingest-extraction","industry-analysis","abstract","iPAQ was dominant Pocket PC device at time of study"
"b2c1d0-OBS-006","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","handspring","","technology-assessment","2001","Handspring viability","Evaluated under MPP; declining PDA share; pivoting to Treo smartphone","medium","ingest-extraction","industry-analysis","abstract","Handspring was struggling in PDA segment by late 2001"
"b2c1d0-OBS-007","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","hewlett-packard","","technology-assessment","2001","HP PDA market position","Evaluated as established enterprise vendor with Jornada line","medium","ingest-extraction","industry-analysis","abstract","HP had Jornada Pocket PC line; merger with Compaq was just announced"
"b2c1d0-OBS-008","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","symbol-technologies","","technology-assessment","2001","Symbol Technologies enterprise mobility","Enterprise wireless handheld specialist; strong vertical market position","high","ingest-extraction","industry-analysis","abstract","Symbol focused on rugged enterprise handhelds for retail and logistics"
"b2c1d0-OBS-009","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","sony","","technology-assessment","2001","Sony Clié market position","Consumer-focused Palm OS licensee with multimedia differentiation","medium","ingest-extraction","industry-analysis","abstract","Sony entered PDA market with Clié line in 2000; strong in consumer but not enterprise"
"b2c1d0-OBS-010","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","psion","","technology-assessment","2001","Psion viability","UK PDA pioneer withdrawing from consumer market; pivoting to enterprise","medium","ingest-extraction","industry-analysis","abstract","Psion announced PDA market exit in 2001 due to commoditization; focused on rugged mobile"
"b2c1d0-OBS-011","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","palm-inc","palm-os","expert-opinion","2001","Brand awareness vs. leadership","High brand/share does not dictate PDA marketplace leadership","high","ingest-extraction","industry-analysis","abstract","Core thesis of study: viability factors beyond market share matter"
"b2c1d0-OBS-012","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","","pocket-pc","viability-prediction","2001","Pocket PC enterprise adoption","Pocket PC platform predicted to gain significant enterprise adoption","verified","outcome-linkage","industry-analysis","abstract","Aberdeen forecast enterprise traction for Windows-based PDAs"
"b2c1d0-OBS-013","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","compaq","","actual-outcome","2002","Compaq corporate fate","Acquired by HP in May 2002 for $25 billion; brand discontinued","verified","web-source","document-review","post-study","HP-Compaq merger announced September 3 2001 (same week as study publication); completed May 2002"
"b2c1d0-OBS-014","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","palm-inc","","actual-outcome","2010","Palm corporate fate","Acquired by HP for $1.2 billion in 2010; Palm brand retired 2011","verified","web-source","document-review","post-study","Palm's decline accelerated by iPhone 2007; webOS failed to gain traction"
"b2c1d0-OBS-015","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","symbol-technologies","","actual-outcome","2007","Symbol Technologies corporate fate","Acquired by Motorola for $3.9 billion in January 2007","verified","web-source","document-review","post-study","Symbol's enterprise mobile focus made it an attractive acquisition target"
"b2c1d0-OBS-016","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","handspring","","actual-outcome","2003","Handspring corporate fate","Acquired by Palm in 2003 in stock deal; Treo smartphone line absorbed","verified","web-source","document-review","post-study","Handspring merged back into Palm; co-founders returned as executives"
"b2c1d0-OBS-017","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","","pocket-pc","actual-outcome","2007","Pocket PC platform fate","Name dropped in 2007; superseded by Windows Mobile then Windows Phone 2010; never achieved predicted enterprise dominance","verified","web-source","document-review","post-study","iPhone 2007 disrupted entire PDA category; Windows Mobile collapsed rapidly"
