"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","technology-research","acquired","HfS Research / Omdia","1988-2014","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Boston-based technology research firm; acquired by Harte-Hanks 2001 then by HfS Research 2014"
"palm-inc","Palm Inc.","company","mobile-computing","acquired","HP","1992-2010","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Pioneer PDA maker; acquired by HP in 2010 for $1.2B; Palm brand retired 2011"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Pocket PC platform vendor; Windows Mobile eventually supplanted by Windows Phone"
"compaq","Compaq Computer Corporation","company","PC-hardware","acquired","HP","1982-2002","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","HP announced acquisition September 2001 for $25B; completed May 2002; Compaq brand retired"
"handspring","Handspring Inc.","company","mobile-computing","acquired","Palm Inc.","1998-2003","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Founded by Palm co-founders Hawkins and Dubinsky; acquired by Palm in 2003; contributed Treo smartphone line"
"hewlett-packard","Hewlett-Packard Company","company","PC-hardware","active","HP Inc. / HPE","1939-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Acquired Compaq 2002; subsequently inherited iPAQ line; split into HP Inc. and HPE in 2015"
"symbol-technologies","Symbol Technologies Inc.","company","enterprise-mobility","acquired","Motorola Solutions","1975-2007","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Enterprise wireless and barcode scanning leader; acquired by Motorola for $3.9B in January 2007"
"sony","Sony Corporation","company","consumer-electronics","active","","1946-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Made Clié PDA line running Palm OS; discontinued Clié in 2004 for US market"
"toshiba","Toshiba Corporation","company","consumer-electronics","active","","1939-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Made Pocket PC devices (e-570/e-740 series); exited PDA market by mid-2000s"
"casio","Casio Computer Co.","company","consumer-electronics","active","","1957-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Made early Pocket PC devices (Cassiopeia); exited handheld PDA market by 2003"
"sharp","Sharp Corporation","company","consumer-electronics","acquired","Foxconn","1912-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Made Zaurus PDA (Linux-based); exited Western PDA market; acquired by Foxconn 2016"
"nec","NEC Corporation","company","electronics","active","","1899-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Made MobilePro Pocket PC devices; exited PDA market by mid-2000s"
"psion","Psion PLC","company","mobile-computing","acquired","Motorola Solutions","1980-2012","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","UK-based PDA pioneer; withdrew from consumer PDA market 2001; enterprise focus via Psion Teklogix; acquired by Motorola Solutions 2012"
"compal-electronics","Compal Electronics","company","electronics-manufacturing","active","","1984-present","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Taiwan-based ODM; manufactured PDA devices for various brands"
"handera","HandEra Inc.","company","mobile-computing","dissolved","","1997-2003","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Made TRGpro and HandEra 330 Palm OS PDAs; ceased operations circa 2003"
"agenda-computing","Agenda Computing","company","mobile-computing","dissolved","","1999-2003","2001-pdas-in-the-enterprise-analyzing-supplier-viabilit-b2c1d0","Made Linux-based VR3 PDA; dissolved circa 2003"
