"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks (2005)","1988-2010","dct-pit-service-offering-2002","Practice owner"
"aberdeen-pit-practice","Aberdeen Personal Information Technology Practice","institution","market-research","dissolved","","2001-2005","dct-pit-service-offering-2002",""
"sony","Sony","company","consumer-electronics","active","","1946-present","dct-pit-service-offering-2002","CE target"
"matsushita","Matsushita Electric (Panasonic)","company","consumer-electronics","active","Panasonic Corporation","1918-present","dct-pit-service-offering-2002","CE target"
"samsung-electronics","Samsung Electronics","company","electronics","active","","1969-present","dct-pit-service-offering-2002","CE target"
"philips","Royal Philips","company","consumer-electronics","active","","1891-present","dct-pit-service-offering-2002","CE target (spelled 'Phillips' in source)"
"lucky-goldstar","Lucky Goldstar / LG","company","consumer-electronics","active","LG Corporation","1947-present","dct-pit-service-offering-2002","CE target"
"microsoft","Microsoft","company","software","active","","1975-present","dct-pit-service-offering-2002","Computer target"
"hewlett-packard","Hewlett-Packard","company","PC-manufacturing","active","","1939-present","dct-pit-service-offering-2002","Computer target"
"dell","Dell","company","PC-manufacturing","active","","1984-present","dct-pit-service-offering-2002","Computer target"
"ibm","IBM","company","PC-manufacturing","active","","1911-present","dct-pit-service-offering-2002","Computer target"
"apple-computer","Apple Computer","company","PC-manufacturing","active","Apple Inc.","1976-present","dct-pit-service-offering-2002","Computer target"
"gateway-inc","Gateway","company","PC-manufacturing","acquired","Acer","1985-2007","dct-pit-service-offering-2002","Computer target"
"emachines","eMachines","company","PC-manufacturing","acquired","Gateway","1998-2007","dct-pit-service-offering-2002","E-Machines target"
"motorola","Motorola","company","telecommunications","split","Motorola Solutions / Freescale","1928-2011","dct-pit-service-offering-2002","Cable equipment target"
"scientific-atlanta","Scientific Atlanta","company","telecommunications","acquired","Cisco Systems","1951-2005","dct-pit-service-offering-2002","Cable equipment target"
"best-buy","Best Buy","company","PC-retail","active","","1966-present","dct-pit-service-offering-2002","Retail secondary target"
"circuit-city","Circuit City","company","PC-retail","dissolved","","1949-2009","dct-pit-service-offering-2002","Retail secondary target"
"compusa","CompUSA","company","PC-retail","dissolved","Systemax","1984-2012","dct-pit-service-offering-2002","Retail secondary target"
"fries-electronics","Fry's Electronics","company","PC-retail","dissolved","","1985-2021","dct-pit-service-offering-2002","Retail secondary target"
"sbc-communications","SBC Communications","company","telecommunications","reorganized","AT&T","1983-2005","dct-pit-service-offering-2002","ILEC secondary target"
"bellsouth","BellSouth","company","telecommunications","acquired","AT&T","1983-2006","dct-pit-service-offering-2002","ILEC secondary target"
"verizon","Verizon Communications","company","telecommunications","active","","2000-present","dct-pit-service-offering-2002","ILEC secondary target"
