entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
ABERDEEN-GROUP,Aberdeen Group,analyst-firm,IT research,active,,1988-present,aberdeen-1996-advanced-planning-engines-white-paper,"Author of this study; Boston-based IT analyst firm."
AMERICAN-SOFTWARE,American Software Inc.,vendor,supply chain / ERP software,active,,1970-present,aberdeen-1996-advanced-planning-engines-white-paper,"Atlanta, GA; publicly traded NASDAQ: AMSWA; 1995 revenues $79.5M (APET ~$20M); 300+ installed sites. Renamed Logility for supply chain products."
FACT-INC,FACT Inc.,vendor,supply chain / manufacturing software,acquired,merged into larger ERP vendors,1986-2000s,aberdeen-1996-advanced-planning-engines-white-paper,"Norcross, GA; private; 1995 estimated revenues $10M; 180 installed sites. EnSync product family."
I2-TECHNOLOGIES,i2 Technologies,vendor,supply chain planning,acquired,JDA Software (now Blue Yonder),1988-2010,aberdeen-1996-advanced-planning-engines-white-paper,"Dallas, TX; private at time of study; 1995 estimated revenues $27M; 300+ sites. IPO April 1996 at ~$700M valuation. Acquired by JDA Software for $604M in January 2010."
MANUGISTICS,Manugistics Group,vendor,supply chain planning,acquired,JDA Software (now Blue Yonder),1969-2006,aberdeen-1996-advanced-planning-engines-white-paper,"Rockville, MD; NASDAQ: MANU; 1995 revenues ~$50M; 300+ sites. Acquired by JDA Software in July 2006."
NUMETRIX,Numetrix Inc.,vendor,supply chain / production planning,acquired,unknown,1977-late 1990s,aberdeen-1996-advanced-planning-engines-white-paper,"Toronto, ON; private; 1995 estimated revenues $30M; 285 installed sites. Later absorbed into ERP vendor ecosystem."
RED-PEPPER,Red Pepper Software Company,vendor,supply chain optimization,acquired,PeopleSoft (then Oracle),1993-1996,aberdeen-1996-advanced-planning-engines-white-paper,"San Mateo, CA; private; founded 1993; product shipments began 1995; 1995 revenues ~$5M; 50 sites. Acquired by PeopleSoft for $225M stock deal in September 1996."
PEOPLESOFT,PeopleSoft Inc.,vendor,ERP / HCM software,acquired,Oracle Corporation,1987-2005,aberdeen-1996-advanced-planning-engines-white-paper,"Mentioned as Red Pepper partnership; acquired Red Pepper for $225M in 1996; acquired by Oracle for $10.3B in 2005."
SAP,SAP SE,vendor,ERP software,active,,1972-present,aberdeen-1996-advanced-planning-engines-white-paper,"Listed as partner of i2, Manugistics, Numetrix; major ERP competitor."
ORACLE,Oracle Corporation,vendor,database / ERP,active,,1977-present,aberdeen-1996-advanced-planning-engines-white-paper,"Listed as partner of i2 and Red Pepper for APET integration."
JDA-SOFTWARE,JDA Software (Blue Yonder),vendor,supply chain planning,active,,1978-present,aberdeen-1996-advanced-planning-engines-white-paper,"Acquired Manugistics in 2006 and i2 Technologies in 2010; renamed Blue Yonder in 2020. Now owned by Panasonic."
