tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
vpn,Virtual Private Network (VPN),protocol,Various,1990s-2000s,mature,"{'lifecycle_current': 'active', 'notes': 'VPN technology remains active. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Core security requirement for remote workers; GoRemote supports IPSEC and SSL VPN options.
ipsec,IPSec (IP Security),protocol,IETF,1990s-2000s,mature,"{'lifecycle_current': 'active', 'notes': 'IPSec is active standard-current. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,VPN protocol option offered by GoRemote for remote workers and branch offices.
ssl-vpn,SSL VPN,protocol,Various,2000s,emerging,"{'lifecycle_current': 'active', 'notes': 'SSL VPN is active and mature. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Alternative VPN option to IPSec; offered by GoRemote as managed VPN.
dsl-broadband,DSL Broadband,protocol,Various ISPs,1990s-2000s,growing,"{'lifecycle_current': 'mature', 'notes': 'DSL broadband is mature. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Replacing frame relay for fixed remote/SOHO sites at lower cost; preferred by GoRemote for fixed broadband.
cable-broadband,Cable Broadband,protocol,Various MSOs,1990s-2000s,growing,"{'lifecycle_current': 'active', 'notes': 'Cable broadband is active. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Alternative to DSL for fixed remote worker connectivity.
frame-relay,Frame Relay,protocol,Various Telcos,1980s-2000s,declining,"{'lifecycle_current': 'discontinued', 'notes': 'Frame Relay is discontinued. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Legacy WAN protocol being replaced by DSL/cable; costs $600/month for branch circuit.
isdn,ISDN (Integrated Services Digital Network),protocol,Various Telcos,1980s-2000s,declining,"{'lifecycle_current': 'end-of-life', 'notes': 'ISDN is end-of-life in most countries. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Regulated telecom service used historically at small remote offices; being displaced by broadband.
dial-up-isp,Dial-up Internet Service,protocol,Various ISPs,1990s-2000s,declining,"{'lifecycle_current': 'legacy-unsupported', 'notes': 'Dial-up ISP is legacy-unsupported. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Being rapidly displaced by broadband Ethernet; enterprises had dial-up ISP contracts that did not extend to broadband.
wifi-80211-goremote,802.11 WiFi Wireless LAN,standard,IEEE / Various,2000s,growing,"{'lifecycle_current': 'active', 'notes': '802.11 WiFi is active. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,Enabling mobile workers to connect at access points; GoRemote supports 802.11-enabled WiFi laptops.
personal-firewall,Personal Firewall,application,Various,2000s,growing,"{'lifecycle_current': 'active', 'notes': 'Personal firewall software remains active and standard security practice. Built into Windows Defender, also available as standalone products (Sophos, Palo Alto, etc.). Evolved into next-generation firewalls (NGFW) but the category is active.', 'source': 'https://start.paloaltonetworks.com/forrester-wave-firewall-2024'}",goremote-profile-5-2a-8fa814,Security requirement for remote workers; part of GoRemote MobileOffice and Total Security Protection.
goremote-mobileoffice,GoRemote MobileOffice Client,application,GoRemote Communications,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'GoRemote Internet Communications (formerly GRIC) was acquired by iPass Inc. for $76.5M in late 2005/early 2006. The GoRemote MobileOffice client and all GoRemote branded products were discontinued/absorbed into iPass. iPass itself was later acquired by Pareteum in 2019 and subsequently shut down.', 'source': 'https://www.rcrwireless.com/20051212/archived-articles/ipass-to-purchase-rival-goremote-for-76-5m'}",goremote-profile-5-2a-8fa814,"Windows-based unified client simplifying network connection, VPN, firewall, authentication; single interface for fixed and mobile; supports auto-launch of enterprise apps."
goremote-tsp,GoRemote Total Security Protection (TSP),application,GoRemote Communications,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'GoRemote Total Security Protection (TSP) was a GoRemote Communications product, discontinued following the iPass acquisition of GoRemote in early 2006. The brand and product were absorbed into iPass and no longer exist.', 'source': 'https://www.rcrwireless.com/20051212/archived-articles/ipass-to-purchase-rival-goremote-for-76-5m'}",goremote-profile-5-2a-8fa814,"Integrated security agent in MobileOffice; policy management, enforcement, adaptive location-based protection, automatic remediation, firewall/IDS."
goremote-urc,GoRemote Universal Remote Control (Dashboard),application,GoRemote Communications,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'GoRemote Universal Remote Control (Dashboard) was a GoRemote Communications product, discontinued following the iPass acquisition of GoRemote in early 2006.', 'source': 'https://www.rcrwireless.com/20051212/archived-articles/ipass-to-purchase-rival-goremote-for-76-5m'}",goremote-profile-5-2a-8fa814,"Web-based IT management console for outsourced remote user network; covers network monitoring, security, user management, billing/settlement, customer care."
goremote-tier-one,GoRemote TierOne Global Network,platform,GoRemote Communications,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'GoRemote TierOne Global Network was the managed global connectivity network operated by GoRemote Communications. Absorbed into iPass network infrastructure following the 2006 acquisition. The GoRemote brand and this network branding were discontinued.', 'source': 'https://www.rcrwireless.com/20051212/archived-articles/ipass-to-purchase-rival-goremote-for-76-5m'}",goremote-profile-5-2a-8fa814,"Virtual global network across 150+ countries; 35,000+ access points; 9,000+ overseas; 1.2 billion access minutes/year run rate; aggregates 300+ telecom providers."
single-sign-on,Single Sign-On (SSO),standard,Various,2000s,growing,"{'lifecycle_current': 'active', 'notes': 'SSO is active. Known answer applied.', 'source': 'known'}",goremote-profile-5-2a-8fa814,GoRemote MobileOffice portal supports single sign-on to enterprise applications.
