"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"goremote","GoRemote Communications","vendor","telecommunications","acquired","ipass","1994-2006","goremote-profile-5-2a-ccacbd","NASDAQ: GRIC. Acquired by iPass on Feb 16, 2006 for an undisclosed amount. Leading supplier of managed communications services to remote and mobile workers via TierOne global network."
"ipass","iPass Inc.","vendor","telecommunications","acquired","pareteum","1996-2019","goremote-profile-5-2a-ccacbd","Acquired GoRemote in 2006. iPass was subsequently acquired by Pareteum Corporation in 2019."
"axcelerant","Axcelerant","vendor","telecommunications","acquired","goremote","2000-2003","goremote-profile-5-2a-ccacbd","Acquired by GoRemote in late 2003. Specialized in broadband fixed locations for teleworkers and branch offices with proven Global 5000 enterprise track record."
"pareteum","Pareteum Corporation","vendor","telecommunications","dissolved","","2008-2022","goremote-profile-5-2a-ccacbd","Acquired iPass in 2019. Filed for bankruptcy in 2022 after SEC fraud charges against executives. Ultimate successor to GoRemote's business."
"aberdeen-group","Aberdeen Group","analyst","research","acquired","","1988-2017","goremote-profile-5-2a-ccacbd","Technology analyst firm that authored this profile. Acquired by Harte-Hanks in 2008, later spun off. Brand continues under various ownership."
"avnet","Avnet","end-user","technology-distribution","active","","1921-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote enterprise customer. Fortune 500 electronic components distributor."
"lockheed-martin","Lockheed Martin","end-user","defense","active","","1995-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote enterprise customer. Major defense and aerospace contractor."
"procter-and-gamble","Procter & Gamble","end-user","consumer-goods","active","","1837-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote enterprise customer. Global consumer goods corporation."
"saint-gobain","Saint-Gobain","end-user","manufacturing","active","","1665-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote enterprise customer. French multinational building materials corporation."
"stanley-works","Stanley Works","end-user","manufacturing","acquired","","1843-2010","goremote-profile-5-2a-ccacbd","Listed as GoRemote enterprise customer. Merged with Black & Decker in 2010 to form Stanley Black & Decker."
"verisign","VeriSign","end-user","internet-infrastructure","active","","1995-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote enterprise customer. Internet domain registry and infrastructure provider."
"china-telecom","China Telecom","vendor","telecommunications","active","","2000-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote network partner. State-owned Chinese telecommunications operator."
"france-telecom","France Telecom","vendor","telecommunications","acquired","","1988-2013","goremote-profile-5-2a-ccacbd","Listed as GoRemote network partner. Rebranded to Orange S.A. in 2013."
"level-3","Level 3 Communications","vendor","telecommunications","acquired","","1998-2017","goremote-profile-5-2a-ccacbd","Listed as GoRemote network partner. Acquired by CenturyLink (now Lumen Technologies) in 2017."
"mci","MCI","vendor","telecommunications","acquired","","1968-2006","goremote-profile-5-2a-ccacbd","Listed as GoRemote network partner. Acquired by Verizon in 2006 following bankruptcy."
"singtel","SingTel","vendor","telecommunications","active","","1879-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote network partner. Singapore's largest telecommunications company."
"telstra","Telstra","vendor","telecommunications","active","","1975-present","goremote-profile-5-2a-ccacbd","Listed as GoRemote network partner. Australia's largest telecommunications company."
