"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"OBS-001","goremote-profile-5-2a-ccacbd","","","market-data","2003","outworker_percentage","More than 30% of U.S. knowledge workers are not in the home office on any given day","medium","industry-analysis","1","Includes home workers, remote offices, customer sites, domestic and international road warriors."
"OBS-002","goremote-profile-5-2a-ccacbd","","","market-data","2003","heavy_user_annual_cost","Heavy data users likely to spend more than $5,000 a year on remote connectivity","medium","industry-analysis","1","Laptop TCO can be four to five times that of a home office desktop."
"OBS-003","goremote-profile-5-2a-ccacbd","","","market-data","2003","laptop_tco_per_worker","Up to $8,000 a year per worker for laptop TCO","medium","industry-analysis","1","Four to five times the cost of an office desktop."
"OBS-004","goremote-profile-5-2a-ccacbd","","","market-data","2003","help_desk_call_multiplier","Outworkers generate up to 10 times the support calls of fixed desktop workers","medium","industry-analysis","2","Cost per call about twice as high as typical IT help desk call due to ISP and technology variety."
"OBS-005","goremote-profile-5-2a-ccacbd","","wifi-802-11","market-data","2003","wifi_session_cost","$10 per coffee shop or airport WiFi session","high","industry-analysis","2","A la carte pricing for mobile broadband access at individual hotspots."
"OBS-006","goremote-profile-5-2a-ccacbd","","","market-data","2003","typical_user_monthly_cost","$170 per month for typical remote worker communications","medium","industry-analysis","5","Includes $50 broadband, $20 dial-up, $50 wireless, $50 hotel broadband."
"OBS-007","goremote-profile-5-2a-ccacbd","","","market-data","2003","heavy_user_monthly_cost","$375-$900 per month for heavy remote worker communications","medium","industry-analysis","5","Includes $600 frame relay or $50-$125 broadband, $125 dial-up, $100 wireless, $100 hotel broadband."
"OBS-008","goremote-profile-5-2a-ccacbd","goremote","tierone-network","benchmark-result","2003","global_coverage","150+ countries with 35,000+ access points; 9,000+ overseas access points","high","competitive-profiling","3","TierOne network run rate of 1.2 billion access minutes per year."
"OBS-009","goremote-profile-5-2a-ccacbd","goremote","tierone-network","benchmark-result","2003","network_partners","More than 300 telecom service providers aggregated","high","competitive-profiling","3","Asset-light model: GoRemote neither owns nor is constrained by private telecom infrastructure."
"OBS-010","goremote-profile-5-2a-ccacbd","goremote","","strategy-classification","2003","business_model","Network aggregator providing unified managed remote access without owning telecom infrastructure","high","competitive-profiling","3","Capital-light model using 300+ telecom providers. Many ISPs use GoRemote to extend their own service areas."
"OBS-011","goremote-profile-5-2a-ccacbd","goremote","","strategy-classification","2003","growth_focus","Enterprise-oriented growth strategy targeting managed remote access outsourcing","high","competitive-profiling","3","Customer list includes Avnet, Lockheed Martin, Matsushita, Procter & Gamble, Saint-Gobain, Stanley Works, VeriSign."
"OBS-012","goremote-profile-5-2a-ccacbd","axcelerant","","strategy-classification","2003","acquisition_rationale","GoRemote acquired Axcelerant in late 2003 to add broadband fixed-location capabilities for teleworkers and branch offices","high","competitive-profiling","3","Axcelerant had proven track record with Global 5000 enterprises. Combined companies cover fixed and mobile remote access."
"OBS-013","goremote-profile-5-2a-ccacbd","goremote","mobileoffice","technology-assessment","2003","product_capability","Universal access client providing simplified connection, login, VPN, firewall, and productivity apps regardless of connection type","high","competitive-profiling","3","Windows-based. Works same on London dial-up as LA 802.11 wireless. Supports portal, single sign-on, auto-launch of applications."
"OBS-014","goremote-profile-5-2a-ccacbd","goremote","total-security-protection","technology-assessment","2003","security_capability","Integrated security agent providing policy management, enforcement, adaptive location-based protection, firewall, intrusion detection, automatic remediation","high","competitive-profiling","4","VPN endpoints checked at each login. Automatic download of missing files, patches, and applications before allowing access."
"OBS-015","goremote-profile-5-2a-ccacbd","goremote","vpn","technology-assessment","2003","vpn_offering","Fully managed VPN utilizing IPSec or SSL configured for remote workers, teleworkers, and branch offices","high","competitive-profiling","4","Optional managed service attractive to SMEs seeking to offload firewall engineering, design, and 24x7 support."
"OBS-016","goremote-profile-5-2a-ccacbd","goremote","","technology-assessment","2003","management_portal","Universal Remote Control console providing real-time dashboard for network monitoring, security management, user provisioning, billing, and customer care","high","competitive-profiling","4","Web-based IT management portal for outsourced remote user networks."
"OBS-017","goremote-profile-5-2a-ccacbd","","frame-relay","technology-assessment","2003","technology_displacement","Frame relay circuits at ~$600/month being displaced by DSL/cable broadband at $50/month with hundreds of dollars per site savings","high","industry-analysis","2","Major cost savings driver for fixed remote locations transitioning from legacy WAN services."
"OBS-018","goremote-profile-5-2a-ccacbd","","wifi-802-11","technology-assessment","2003","wifi_adoption_trend","Mobile workers rapidly displacing dial-up with broadband Ethernet at wireless access points and hotels","medium","industry-analysis","2","No national single-source broadband provider exists. Workers paying a la carte at $10 per session."
"OBS-019","goremote-profile-5-2a-ccacbd","goremote","","expert-opinion","2003","vendor_assessment","Aberdeen views GoRemote as offering the first unified solution for cost-effective management and control of fixed and mobile outworkers","medium","industry-analysis","1","Outsourcing remote user data traffic outside the firewall becomes practical for the first time."
"OBS-020","goremote-profile-5-2a-ccacbd","goremote","","expert-opinion","2003","cost_savings_projection","Aberdeen projects multimillion-dollar savings from outsourcing remote access to GoRemote","medium","industry-analysis","1","Enterprises advised to model the savings of outsourcing vs. DIY remote infrastructure."
"OBS-021","goremote-profile-5-2a-ccacbd","","","expert-opinion","2003","managed_services_cost_savings","Cost savings on the order of 60% vs. do-it-yourself remote access infrastructure","medium","industry-analysis","5","Managed service providers displace fixed asset investments in access servers, VPN hardware, firewalls, and authentication servers."
"OBS-022","goremote-profile-5-2a-ccacbd","goremote","","expert-opinion","2003","deployment_speed","GoRemote will guarantee service levels and commit to full deployment in less than 90 days","high","competitive-profiling","7","Aberdeen sees little risk and potential multimillion-dollar reward in engaging GoRemote."
"OBS-023","goremote-profile-5-2a-ccacbd","","","viability-prediction","2003","outworker_growth","Remote outworker usage is going to go up dramatically; the genie is out of the bottle","medium","industry-analysis","7","Growing need for interwoven supply chains driving remote access for employees, partners, and contractors."
"OBS-024","goremote-profile-5-2a-ccacbd","goremote","","viability-prediction","2003","enterprise_growth","GoRemote likely to garner increasing enterprise base with straightforward cost displacement proposition","medium","industry-analysis","5","Expected to play well in both CFO's and CIO's offices."
"OBS-025","goremote-profile-5-2a-ccacbd","","","viability-prediction","2003","industry_consolidation","Unification and simplification of remote access services will drive telecom industry to offer better and more complete solutions","medium","industry-analysis","7","The days of a la carte remote access are over; outsourcing has become a practical alternative."
"OBS-026","goremote-profile-5-2a-ccacbd","","","viability-prediction","2003","always_on_demand","Worker culture demands always online, always available connectivity for outworkers","high","industry-analysis","2","Frequent email, corporate application data, and Internet access required for both fixed and mobile categories."
"OBS-027","goremote-profile-5-2a-ccacbd","goremote","","actual-outcome","2006","acquisition","iPass acquired GoRemote Internet Communications Inc. for an undisclosed amount on Feb 16, 2006","verified","document-review","","GoRemote was absorbed into iPass, which continued the managed remote access business."
"OBS-028","goremote-profile-5-2a-ccacbd","ipass","","actual-outcome","2019","acquisition","Pareteum Corporation acquired iPass Inc. in 2019","verified","document-review","","iPass, which had acquired GoRemote in 2006, was itself acquired by Pareteum."
"OBS-029","goremote-profile-5-2a-ccacbd","pareteum","","actual-outcome","2022","company_failure","Pareteum filed for bankruptcy in 2022 after SEC fraud charges; ultimate successor to GoRemote's business ceased operations","verified","document-review","","The chain of acquisitions from GoRemote to iPass to Pareteum ended in corporate failure."
"OBS-030","goremote-profile-5-2a-ccacbd","","","actual-outcome","2020","remote_work_revolution","COVID-19 pandemic forced massive shift to remote work, validating Aberdeen's 2003 prediction of dramatic outworker growth","verified","document-review","","Aberdeen's prediction that remote outworker usage would go up dramatically was validated 17 years later by global pandemic."
"OBS-031","goremote-profile-5-2a-ccacbd","","","framework-factor","2003","outworker_cost_management","Outworker cost management identified as ripe topic for IT, procurement, and financial executives as part of overall telecom cost management strategy","medium","industry-analysis","1","Telecommunications costs by outworkers going through the roof yet often hidden in overlapping services."
"OBS-032","goremote-profile-5-2a-ccacbd","","","framework-factor","2003","remote_access_outsourcing_barrier","No single solution existed to outsource remote worker services prior to GoRemote's unified approach","medium","industry-analysis","1","IT orgs had to build national/global networks, manage contracts, support users, and ensure security independently."
"OBS-033","goremote-profile-5-2a-ccacbd","","","framework-factor","2003","security_consolidation_driver","Improved security and control through consolidation of remote access services into a single managed provider","medium","industry-analysis","5","Enterprise value proposition: reduced complexity, improved security, potential productivity improvements."
"OBS-034","goremote-profile-5-2a-ccacbd","","","framework-factor","2003","supply_chain_integration_driver","Growing need for interwoven supply chains driving remote enterprise network access for employees, partners, and contractors","medium","industry-analysis","7","Situation demands a flexible, adaptable remote access infrastructure."
"OBS-035","goremote-profile-5-2a-ccacbd","goremote","","strategy-classification","2003","pricing_model","Usage-metered plans starting at $1/connect hour for typical users; flat-rate plans starting at $60/month for heavy users","high","competitive-profiling","6","Flexible billing replacing overlapping $170-$900/month in typical enterprise remote connectivity costs."
"OBS-036","goremote-profile-5-2a-ccacbd","goremote","","strategy-classification","2003","managed_security_service","Outsourced firewall monitoring, maintenance, and setup service targeting SMEs seeking to offload engineering and 24x7 support","high","competitive-profiling","4","Attractive to small to midsize enterprises. Includes optional fully managed VPN."
"OBS-037","goremote-profile-5-2a-ccacbd","","dsl-broadband","technology-assessment","2003","broadband_transition","Fixed remote workers transitioning from dial-up and ISDN to broadband cable or DSL with hundreds of dollars per site per month savings","medium","industry-analysis","2","Frame relay to DSL/cable transition at branch offices and home offices."
"OBS-038","goremote-profile-5-2a-ccacbd","","isdn","technology-assessment","2003","legacy_displacement","ISDN being displaced by broadband DSL/cable for fixed remote worker connectivity","medium","industry-analysis","2","Regulated telecom service being replaced by consumer-grade broadband at lower cost."
"OBS-039","goremote-profile-5-2a-ccacbd","goremote","tierone-network","market-data","2003","access_minutes_run_rate","1.2 billion access minutes per year network run rate","high","competitive-profiling","3","Demonstrates scale of GoRemote's global network operations."
"OBS-040","goremote-profile-5-2a-ccacbd","","","market-data","2003","broadband_provider_fragmentation","No national single-source broadband provider for mobile workers; unlimited wireless at $50/month per provider","medium","industry-analysis","2","Fragmentation drove a la carte spending; each hotel/airport stop could involve a different provider."
