"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","informationweek-tablet-pc-microsoft-kast-72320d","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spiceworks Ziff Davis","1988-present","informationweek-tablet-pc-microsoft-kast-72320d","Boston-based IT research firm"
"microsoft-corporation","Microsoft Corporation","company","software","active","","1975-present","informationweek-tablet-pc-microsoft-kast-72320d","Operating systems and applications vendor"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","informationweek-tablet-pc-microsoft-kast-72320d","x86 CPU industry leader"
"compaq-computer","Compaq Computer","company","PC-and-server","acquired","HP (2002)","1982-2002","informationweek-tablet-pc-microsoft-kast-72320d","PC maker; acquired Tandem 1997, DEC 1998"
"transmeta-corp","Transmeta Corporation","company","semiconductor","defunct","","1995-2009","informationweek-tablet-pc-microsoft-kast-72320d","Crusoe/Efficeon low-power x86 chips"
"informationweek","InformationWeek","publication","IT-trade-press","active","","1985-present","informationweek-tablet-pc-microsoft-kast-72320d","IT trade publication; CMP/UBM/Informa lineage"
"bill-gates","Bill Gates","person","software-executive","active","","1955-present","informationweek-tablet-pc-microsoft-kast-72320d","Microsoft co-founder; chairman/chief software architect circa 2001"
"chuck-thacker","Chuck Thacker","person","computer-scientist","deceased","","1943-2017","informationweek-tablet-pc-microsoft-kast-72320d","Microsoft distinguished engineer; Xerox PARC Alto co-creator; led Tablet PC"
"david-ditzel","David Ditzel","person","semiconductor-executive","active","","1950s-present","informationweek-tablet-pc-microsoft-kast-72320d","Transmeta vice chairman/CTO; quoted in Tablet PC story"
"john-thomas-parsons","John Thomas","person","enterprise-IT-executive","active","","1990s-present","informationweek-tablet-pc-microsoft-kast-72320d","CIO Parsons Corporation Pasadena CA; quoted"
"lynn-brenton","Lynn Brenton","person","enterprise-IT-executive","active","","2000s","informationweek-tablet-pc-microsoft-kast-72320d","Director of engineering systems, Lithonia Lighting / National Service Industries"
"parsons-corp","Parsons Corporation","company","engineering-construction","active","","1944-present","informationweek-tablet-pc-microsoft-kast-72320d","Pasadena CA engineering and construction firm"
"lithonia-lighting","Lithonia Lighting","company","lighting-manufacturing","active","","1946-present","informationweek-tablet-pc-microsoft-kast-72320d","Subsidiary of National Service Industries Inc., Atlanta"
"adobe-systems","Adobe Systems","company","software","renamed","Adobe Inc. (2018)","1982-present","informationweek-tablet-pc-microsoft-kast-72320d","Creative software vendor; Tablet PC partner"
"autodesk-inc","Autodesk, Inc.","company","software","active","","1982-present","informationweek-tablet-pc-microsoft-kast-72320d","CAD software vendor; Tablet PC partner"
"corel-corporation","Corel Corporation","company","software","active","Corel/Cascade/Alludo","1985-present","informationweek-tablet-pc-microsoft-kast-72320d","Graphics/office software vendor"
"groove-networks","Groove Networks","company","collaboration-software","acquired","Microsoft (2005)","1997-2005","informationweek-tablet-pc-microsoft-kast-72320d","P2P collaboration software; founder Ray Ozzie later Microsoft chief software architect"
"ncr-irrelevant","Apple Computer","company","computer-and-mobile","renamed","Apple Inc. (2007)","1976-present","informationweek-tablet-pc-microsoft-kast-72320d","Maker of the discontinued Newton; later returned to category with iPad 2010"
