"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"notebook-pc","Notebook PC","form-factor","","1989-present","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"dvd-rw","DVD+RW/+R","storage","","2001-2010","emerging","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"dvd-cd-rw-combo","DVD/CD-RW Combo Drive","storage","","2001-2008","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"windows-xp-pro","Windows XP Professional","operating-system","Microsoft","2001-2014","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
"windows-xp","Windows XP","operating-system","Microsoft","2001-2014","mature","unknown [REVIEW]","dct-weekly-2002-12-22","Referenced in weekly PC Deals commentary 2002-12-22"
