"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks -> Halyard Capital -> Spiceworks Ziff Davis","1988-2015","aberdeen-1997-aberdeen-group-impacts","Publisher of all Impacts reports listed"
"paradyne-networks","Paradyne Networks","company","telecommunications","acquired","Zhone Technologies","1968-2005","aberdeen-1997-aberdeen-group-impacts","MVL technology for high-speed home access; referenced Impact 01/98"
"3com","3Com Corporation","company","networking","acquired","Hewlett-Packard -> HPE Aruba Networks","1979-2010","aberdeen-1997-aberdeen-group-impacts","Referenced in multiple 1997 Impacts"
"marcam-solutions","Marcam Solutions","company","ERP-software","acquired","Invensys -> Wonderware -> AVEVA","1980-1999","aberdeen-1997-aberdeen-group-impacts","Protean ERP; Impact 10/97"
"novell","Novell Inc.","company","networking-software","acquired","Attachmate -> Micro Focus -> OpenText","1983-2011","aberdeen-1997-aberdeen-group-impacts","NDS for NT Server; Impact 10/97"
"silicon-graphics","Silicon Graphics Inc. (SGI)","company","workstations","bankrupt","Rackable Systems (name retained briefly)","1982-2009","aberdeen-1997-aberdeen-group-impacts","Backup/restore technology with Oracle; Impact 10/97"
"ncr","NCR Corporation","company","IT-hardware","active","NCR Voyix / NCR Atleos (split 2023)","1884-present","aberdeen-1997-aberdeen-group-impacts","NCR 4700 and 5150 products; Impact 09/97"
"lucent-technologies","Lucent Technologies","company","telecommunications","acquired","Alcatel-Lucent -> Nokia","1996-2006","aberdeen-1997-aberdeen-group-impacts","Impact 03/97"
"baan","Baan Company","company","ERP-software","acquired","Invensys -> SSA Global -> Infor","1978-2000","aberdeen-1997-aberdeen-group-impacts","ERP and Hyperion integration; Impact 05/97"
"cabletron-systems","Cabletron Systems","company","networking","dissolved","Enterasys Networks (split-off)","1983-2001","aberdeen-1997-aberdeen-group-impacts","SecureFast Architecture; Impact 04/97"
"bay-networks","Bay Networks","company","networking","acquired","Nortel Networks","1994-1998","aberdeen-1997-aberdeen-group-impacts","Switch Node Routing Switch; Impact 03/97"
"cisco-systems","Cisco Systems","company","networking","active","","1984-present","aberdeen-1997-aberdeen-group-impacts","Carrier class dial access; Impact 06/97"
"fore-systems","FORE Systems","company","networking-ATM","acquired","GEC Marconi -> BAE Systems -> Marconi plc","1990-1999","aberdeen-1997-aberdeen-group-impacts","ATM deployment; Impact 06/97"
"sap","SAP SE","company","ERP-software","active","","1972-present","aberdeen-1997-aberdeen-group-impacts","Certified Business Solutions for sub-$200M enterprises; Impact 06/97"
