"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-001","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","","blade-server","technology-assessment","2001","blade server cost savings vs conventional","30% to 50% cost savings for edge deployments","medium","industry-analysis","abstract","First-generation blades deployed as edge solutions"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-002","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","","blade-server","expert-opinion","2001","blade server definition","Plug-in server cards offering better control and utilization of processing power","high","expert-opinion","abstract","Aberdeen definition of blade server category"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-003","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","","blade-server","viability-prediction","2001","blade server mainstream success dependency","Success depends on effective supplier and IS buyer design of blade-server and back-end storage architectures","medium","expert-opinion","abstract","Aberdeen's key success condition for blade server adoption"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-004","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","","blade-server","actual-outcome","2011","blade server market share of worldwide server revenue","15.2% of quarterly worldwide server revenues by Q1 2011","verified","industry-analysis","verified via IDC data","HP held 50% of blade server market; confirms mainstream adoption occurred"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-005","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","rlx-technologies","blade-server","actual-outcome","2005","RLX Technologies fate","Acquired by HP in October 2005 for undisclosed sum","verified","document-review","verified via The Register 2005-10-03","Pioneer blade server company ultimately acquired by HP"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-006","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","","san","technology-assessment","2001","SAN role in blade server architecture","Back-end SAN architecture critical to blade server success","medium","expert-opinion","abstract","Aberdeen flagged SAN integration as key architectural concern"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-007","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","","blade-server","expert-opinion","2001","economic benefit for IT executives","Blade servers provide economic relief for IT executives","medium","expert-opinion","abstract","Aberdeen framed blade servers as cost-reduction tools amid budget pressures"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-008","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","","san-virtualization","technology-assessment","2001","SAN virtualization + blade server coupling","Blade servers and SAN virtualization should be planned together (companion InSight title)","medium","industry-analysis","footer reference","Aberdeen published companion InSight: Blade Servers and SAN Virtualization: Planning the Nuptials (Dan Tanner)"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-009","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","aberdeen-group","","market-data","2001","Aberdeen Group registration model","Free research with sponsor registration disclosure","high","document-review","footer","Aberdeen delivered free research in exchange for sharing registration details with sponsors"
"2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557-OBS-010","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557","hewlett-packard","blade-server","actual-outcome","2011","HP blade server market share","50% of worldwide blade server factory revenue by Q1 2011","verified","industry-analysis","IDC Q1 2011 data","HP became dominant blade server vendor, consistent with Aberdeen's prediction of architecture importance"
