"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"2001-kickoff---research-099232-001","2001-kickoff---research-099232","aberdeen-group","","org-structure","2001","research_org_hierarchy","Chief Research Officer > Sr. VP Operations > VP Advanced R&D; Research Council; Research Director > Senior Analyst > Research Analyst; Managing Director; VP and Practice Director; Technical Editing; Research Associates; Thought Leadership; Operational Management","high","ingest-extraction","primary-doc","2","Full Aberdeen research organization hierarchy January 2001",""
"2001-kickoff---research-099232-002","2001-kickoff---research-099232","peter-s-kastner","","org-role","2001","kastner_role","Research Council Chairperson","high","ingest-extraction","primary-doc","3","Kastner as Research Council Chair January 2001",""
"2001-kickoff---research-099232-003","2001-kickoff---research-099232","aberdeen-group","","governance","2001","research_council_role","Recommend new research initiatives; identify trends; establish practice standards and quality; review/approve new analyst practice launches; approve thought-leadership initiatives","high","ingest-extraction","primary-doc","3","Research Council reaffirmed mandate",""
"2001-kickoff---research-099232-004","2001-kickoff---research-099232","aberdeen-group","","governance","2001","product_council_role","Establishes product definition, content, pricing; reviews product ideas for efficacy; ensures coordination between research, marketing, ETI, sales when products launched or revised","high","ingest-extraction","primary-doc","4","Product Council role reaffirmed January 2001",""
"2001-kickoff---research-099232-005","2001-kickoff---research-099232","david-wright","","org-role","2001","wright_responsibilities","Drive research methodologies (internal/external); training and new-analyst development; new technology practice and business opportunity development; product development within Research; market forecasts; research content reuse","high","ingest-extraction","primary-doc","5","VP Advanced R&D David Wright's role",""
"2001-kickoff---research-099232-006","2001-kickoff---research-099232","aberdeen-group","","financial-metric","2000","core_research_revenue_2000","$18.7 million","high","ingest-extraction","primary-doc","7","Core Research met its $18.7M revenue goal for Year 2000",""
"2001-kickoff---research-099232-007","2001-kickoff---research-099232","aberdeen-group","","financial-target","2001","core_research_revenue_target_2001","$26.0 million","high","ingest-extraction","primary-doc","7","Core Research Plan for Year 2001",""
"2001-kickoff---research-099232-008","2001-kickoff---research-099232","aberdeen-group","","strategic-priority","2001","core_research_nonfinancial_objectives","Manage GROWTH; emphasize Thought Leadership; enhance Training and Development; create consistency and methodological approaches; develop performance standards; increase productivity and quality","high","ingest-extraction","primary-doc","7","Six non-financial objectives for Core Research 2001",""
"2001-kickoff---research-099232-009","2001-kickoff---research-099232","aberdeen-group","","financial-metric","2000","european_research_revenue_2000","Over $0.5 million plus $0.5 million transferred to Core","high","ingest-extraction","primary-doc","8","European Research 2000 revenue performance",""
"2001-kickoff---research-099232-010","2001-kickoff---research-099232","aberdeen-group","","financial-metric","2000","european_operating_loss_2000","Over $0.7 million","high","ingest-extraction","primary-doc","8","European Research operating losses 2000",""
"2001-kickoff---research-099232-011","2001-kickoff---research-099232","aberdeen-group","","financial-target","2001","european_revenue_target_2001","$1.270 million; major objective: exceed break-even to accretive","high","ingest-extraction","primary-doc","8","European Research 2001 targets",""
"2001-kickoff---research-099232-012","2001-kickoff---research-099232","aberdeen-group","","strategic-priority","2001","europe_nonfinancial_objectives","Establish significant European presence for CEC, E-BEA, CRM, Professional Services practice areas; train new analysts quickly; publish to enhance revenue; leverage Aberdeen resources","high","ingest-extraction","primary-doc","9","European Research 2001 non-financial objectives",""
"2001-kickoff---research-099232-013","2001-kickoff---research-099232","aberdeen-group","","content-reuse","2001","content_reuse_framework","Content N to N+1; Go-To Person roles; Practice Collateral; Granese (Forecasts); Retainers (Analyst/Sales renewal); Surveys (Hurley); Video (Haughton); Launch/Webcast (Wright, Granese, Bishop); Viewpoint/Insight (MDs/Research Council)","high","ingest-extraction","primary-doc","6","Using What's in Our Heads content reuse matrix",""
"2001-kickoff---research-099232-014","2001-kickoff---research-099232","aberdeen-group","","revenue-source","2001","2001_revenue_sources","Organic growth; Divisional revenue transfers; New-hire revenue","high","ingest-extraction","primary-doc","7","Three sources for 2001 $26M revenue plan",""
