"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dct-business-2002-11-pc-deals-OBS-001","dct-business-2002-11-pc-deals","","","market-data","2002","Weekly PC market trend commentary","For six months, Aberdeen has been publishing our research on consumer desktop PC price-values - the bang for the buck - at www.Aberdeen.com/PCDeals. Now, we are focusing our years of PC research on corporate PCs.","medium","ingest-extraction","industry-analysis","intro","Kastner market assessment for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-002","dct-business-2002-11-pc-deals","","","market-data","2002","Price point highlighted in commentary: $200","izing on Microsoft Office Small Business Edition at an imputed price of roughly $200 per seat. Buy Office XP for those users who will actually use Access and Power","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-003","dct-business-2002-11-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $1,141","twice! Aberdeen Small Business PC Deals-November 6, 2002 Dell Optiplex GX60 $1,141 Gateway E4000 Deluxe $1,184 HP Compaq Evo D310 minitower $977 IBM NetVista M42","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-004","dct-business-2002-11-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $1,184","iness PC Deals-November 6, 2002 Dell Optiplex GX60 $1,141 Gateway E4000 Deluxe $1,184 HP Compaq Evo D310 minitower $977 IBM NetVista M42 8305 $1,245 Source: Suppli","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-005","dct-business-2002-11-pc-deals","hewlett-packard","","market-data","2002","Price point highlighted in commentary: $977","l Optiplex GX60 $1,141 Gateway E4000 Deluxe $1,184 HP Compaq Evo D310 minitower $977 IBM NetVista M42 8305 $1,245 Source: Supplier web sites and Aberdeen Group La","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-006","dct-business-2002-11-pc-deals","hewlett-packard","","market-data","2002","Price point highlighted in commentary: $1,245","way E4000 Deluxe $1,184 HP Compaq Evo D310 minitower $977 IBM NetVista M42 8305 $1,245 Source: Supplier web sites and Aberdeen Group Large Enterprise PC Pricing Lar","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-007","dct-business-2002-11-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $875","same configurations as priced above for small business as: Dell Optiplex 260 at $875 and the HP Evo D510 at $964 in quantities up to 50,000 PCs. The configuratio","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-008","dct-business-2002-11-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $964","d above for small business as: Dell Optiplex 260 at $875 and the HP Evo D510 at $964 in quantities up to 50,000 PCs. The configurations used for the large enterp","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-009","dct-business-2002-11-pc-deals","","","market-data","2002","Price point highlighted in commentary: $234","h a corporate volume license. Volume pricing through a distributor ranges from $234 for an Office XP Standard upgrade to $465 for a new license. XP Pro is about $","high","ingest-extraction","price-tracking","price-mention","Advertised retail price for week of 2002-11-08",""
"dct-business-2002-11-pc-deals-OBS-010","dct-business-2002-11-pc-deals","","","viability-prediction","2002","Kastner forecast 1 from commentary","we think a CD-RW per department has a lot of valid uses.","partially-verified","ingest-extraction","expert-opinion","forecast","Near-term market prediction; verify against subsequent weekly data | Phase 3 backfill 2026-04-19: Industry adoption record 2003-2010",""
