"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1996-iq-software-www-reporting-OBS-001","aberdeen-1996-iq-software-www-reporting","iq-software","iq-liveweb","market-data","1996","IQ Software 1995 annual revenue","$21.8 million in calendar 1995; publicly traded company","high","ingest-extraction","document-review","About the Company section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-002","aberdeen-1996-iq-software-www-reporting","iq-software","","market-data","1996","IQ Software user base","Approximately 1.5 million users worldwide","high","ingest-extraction","document-review","About the Company section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-003","aberdeen-1996-iq-software-www-reporting","iq-software","iq-liveweb","market-data","1996","IQ/LiveWeb pricing","$3,995 on Microsoft Windows NT and low-end Unix platforms; $19,995 for high-end Unix servers (HP/UX, Sun Solaris, IBM AIX)","high","ingest-extraction","document-review","Executive Summary","",""
"aberdeen-1996-iq-software-www-reporting-OBS-004","aberdeen-1996-iq-software-www-reporting","iq-software","iq-liveweb","technology-assessment","1996","IQ/LiveWeb competitive position","Only solution shipping for both on-demand and scheduled access to corporate data over the Internet as of 1996","high","ingest-extraction","competitive-profiling","Competition section","Aberdeen's competitive assessment",""
"aberdeen-1996-iq-software-www-reporting-OBS-005","aberdeen-1996-iq-software-www-reporting","iq-software","","technology-assessment","1996","IQ/Objects object-oriented advantage vs frame-based reporters","Unlike Cognos Impromptu objects, IQ/Objects can communicate between objects and pass attributes; delivers multiple views of multiple queries","high","ingest-extraction","competitive-profiling","Competition section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-006","aberdeen-1996-iq-software-www-reporting","cognos","","technology-assessment","1996","Cognos Impromptu competitive position","Top-notch frame-based reporter; can give multiple views of a query within single report but lacks three-tier architecture","high","ingest-extraction","competitive-profiling","Competition section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-007","aberdeen-1996-iq-software-www-reporting","business-objects","","technology-assessment","1996","Business Objects competitive position","Competitor in frame-based reporting; has not yet delivered three-tier architecture as of 1996","high","ingest-extraction","competitive-profiling","Competition section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-008","aberdeen-1996-iq-software-www-reporting","","three-tier-architecture","technology-assessment","1996","Three-tier architecture requirement for WWW BI","Decision-support implementations grow 3-5x every 18 months; three-tier architecture required to avoid scalability/performance problems","high","ingest-extraction","field-research","Three-Tier-Plus Remedy section","Aberdeen field research finding",""
"aberdeen-1996-iq-software-www-reporting-OBS-009","aberdeen-1996-iq-software-www-reporting","iq-software","three-tier-architecture","expert-opinion","1996","IQ Unix/NT three-tier architecture tenure","IQ has had a Unix and NT three-tier architecture since 1995; one year of refinement gives it advantage over would-be competitors","high","ingest-extraction","competitive-profiling","Competition section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-010","aberdeen-1996-iq-software-www-reporting","","three-tier-architecture","viability-prediction","1996","WWW BI architecture requirement","WWW-enabled applications will require sophisticated three-tier architectures; will create a flurry of announcements among suppliers","verified","outcome-linkage","expert-opinion","Competition section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-011","aberdeen-1996-iq-software-www-reporting","","three-tier-architecture","actual-outcome","2000","WWW BI architecture adoption","Three-tier architecture became the standard for web-based enterprise applications and BI tools by 2000-2005; prediction proved accurate","verified","web-source","document-review","Post-publication","Modern web application architecture universally uses three-tier or n-tier patterns",""
"aberdeen-1996-iq-software-www-reporting-OBS-012","aberdeen-1996-iq-software-www-reporting","iq-software","iq-liveweb","viability-prediction","1996","IQ/LiveWeb leadership position maintenance","IQ Software must maintain current pace of innovation to maintain leadership position in WWW-enabled enterprise reporting","medium","ingest-extraction","expert-opinion","Competition section","Conditional prediction",""
"aberdeen-1996-iq-software-www-reporting-OBS-013","aberdeen-1996-iq-software-www-reporting","iq-software","","actual-outcome","1998","IQ Software fate","IQ Software acquired by Information Advantage for $65 million in September 1998; did not maintain independent leadership","verified","web-source","document-review","Post-publication","Tech Monitor: Information Advantage completed acquisition Sept 1998",""
"aberdeen-1996-iq-software-www-reporting-OBS-014","aberdeen-1996-iq-software-www-reporting","","html","technology-assessment","1996","HTML limitations for enterprise BI","HTML interface works poorly with Microsoft OLE; relatively primitive application development; Phase II IQ/LiveWeb will bypass HTML via browser plug-in","high","ingest-extraction","expert-opinion","Adding Web-Based Publishing section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-015","aberdeen-1996-iq-software-www-reporting","","cgi","technology-assessment","1996","CGI role in web reporting","CGI is standard mechanism for web servers to communicate with applications; used for on-the-fly HTML translation and report presentation","high","ingest-extraction","industry-analysis","Adding Web-Based Publishing section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-016","aberdeen-1996-iq-software-www-reporting","","odbc","technology-assessment","1996","ODBC as enterprise data connectivity standard","IQ/LiveWeb supports ODBC access to all major RDBMSs including Oracle, Sybase, Informix, DB2 family, Red Brick, Progress","high","ingest-extraction","industry-analysis","IQ/LiveWeb Solution section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-017","aberdeen-1996-iq-software-www-reporting","iq-software","iq-liveweb","technology-assessment","1996","IQ/LiveWeb scheduled vs on-demand reporting","Two publishing modes: scheduled reporting for production/repetitive users; on-demand printing for time-sensitive non-standard information","high","ingest-extraction","document-review","Executive Summary","",""
"aberdeen-1996-iq-software-www-reporting-OBS-018","aberdeen-1996-iq-software-www-reporting","iq-software","iq-objects","technology-assessment","1996","IQ/Objects object-oriented properties","SmartObjects have inheritance, polymorphism, and encapsulation; enable reusable query building blocks and parent/child reporting","high","ingest-extraction","document-review","Power of Objects section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-019","aberdeen-1996-iq-software-www-reporting","","","framework-factor","1996","WWW BI requirement: knowledge base metadata management","System must automatically import metadata, re-import if database schema changes, transform tables/columns into business terms","high","ingest-extraction","expert-opinion","Setting Up IQ/LiveWeb section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-020","aberdeen-1996-iq-software-www-reporting","","","framework-factor","1996","WWW BI requirement: cross-database hyperlink navigation","Users must be able to navigate across heterogeneous databases and share results; links must remain active when documents distributed","high","ingest-extraction","expert-opinion","Bridging The Desktop With Cyberspace section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-021","aberdeen-1996-iq-software-www-reporting","","","framework-factor","1996","WWW BI requirement: scalability for growth","Successful decision-support implementations grow 3-5x every 18 months; architecture must handle this growth","high","ingest-extraction","field-research","Three-Tier-Plus Remedy section","Aberdeen field research finding",""
"aberdeen-1996-iq-software-www-reporting-OBS-022","aberdeen-1996-iq-software-www-reporting","iq-software","iq-liveweb","viability-prediction","1996","WWW-enabled enterprise BI as natural evolution","WWW-enabled information-driven computing represents the natural evolution toward dynamic enterprise-class on-demand information access","high","ingest-extraction","expert-opinion","Preface","Aberdeen's core thesis",""
"aberdeen-1996-iq-software-www-reporting-OBS-023","aberdeen-1996-iq-software-www-reporting","","","actual-outcome","2005","WWW-enabled enterprise BI adoption","Web-based BI became the dominant delivery model by 2000-2005; all major BI vendors (Cognos, Business Objects, MicroStrategy) shifted to browser-based delivery","verified","web-source","document-review","Post-publication","Proves Aberdeen's fundamental architectural prediction correct",""
"aberdeen-1996-iq-software-www-reporting-OBS-024","aberdeen-1996-iq-software-www-reporting","iq-software","","strategy-classification","1984","IQ Software founding and growth","Established in 1984; demonstrated stellar growth since 1990; distributes through direct field salesforce, VARs and OEMs worldwide","high","ingest-extraction","document-review","About the Company section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-025","aberdeen-1996-iq-software-www-reporting","cognos","","strategy-classification","1996","Cognos competitive strategy","Successfully competing with frame-based Impromptu and Powerplay against IQ Software; has not yet delivered three-tier WWW architecture","high","ingest-extraction","competitive-profiling","Competition section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-026","aberdeen-1996-iq-software-www-reporting","iq-software","iq-liveweb","technology-assessment","1996","IQ/LiveWeb Phase II browser plug-in plan","Phase II slated Q3 1996: IQ/Objects as browser plug-in to bypass HTML limitations and utilize full IQ/Objects on the Web","medium","ingest-extraction","document-review","Adding Web-Based Publishing section","",""
"aberdeen-1996-iq-software-www-reporting-OBS-027","aberdeen-1996-iq-software-www-reporting","iq-software","iq-vision","technology-assessment","1996","IQ/Vision OLAP integration strategy","IQ/Vision uses open architecture for OLAP; IQ Software plans to use it as springboard for integrating OLAP and query/reporting tools","medium","ingest-extraction","document-review","About the Company section","",""
