"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"sun-as400-market-data-2002-5faa8f-OBS-001","sun-as400-market-data-2002-5faa8f","ibm","","market-data","2001","hw-revenue","$33.392B","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-002","sun-as400-market-data-2002-5faa8f","ibm","","market-data","2001","hw-cost","$24.137B","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-003","sun-as400-market-data-2002-5faa8f","ibm","","market-data","2001","gross-profit","$9.255B","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-004","sun-as400-market-data-2002-5faa8f","ibm","","market-data","2001","gross-margin","27.7%","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-005","sun-as400-market-data-2002-5faa8f","ibm","","market-data","2000","hw-revenue","$37.777B","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-006","sun-as400-market-data-2002-5faa8f","ibm","","market-data","1999","hw-revenue","$37.888B","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-007","sun-as400-market-data-2002-5faa8f","ibm","","market-data","1998","hw-revenue","$36.096B","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-008","sun-as400-market-data-2002-5faa8f","ibm","","market-data","2002","hw-revenue-q2","$6.700B","high","DR","revenue-sheet","Q2 2002 run-rate"
"sun-as400-market-data-2002-5faa8f-OBS-009","sun-as400-market-data-2002-5faa8f","ibm","ibm-zseries","market-data","2001","platform-revenue","$8.348B","high","DR","revenue-sheet","25% of HW"
"sun-as400-market-data-2002-5faa8f-OBS-010","sun-as400-market-data-2002-5faa8f","ibm","iseries","market-data","2001","platform-revenue","$7.680B","high","DR","revenue-sheet","23% of HW"
"sun-as400-market-data-2002-5faa8f-OBS-011","sun-as400-market-data-2002-5faa8f","ibm","ibm-pseries","market-data","2001","platform-revenue","$5.009B","high","DR","revenue-sheet","15% of HW"
"sun-as400-market-data-2002-5faa8f-OBS-012","sun-as400-market-data-2002-5faa8f","ibm","ibm-xseries","market-data","2001","platform-revenue","$5.009B","high","DR","revenue-sheet","15% of HW"
"sun-as400-market-data-2002-5faa8f-OBS-013","sun-as400-market-data-2002-5faa8f","ibm","ibm-zseries","market-data","2002","platform-growth","-19%","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-014","sun-as400-market-data-2002-5faa8f","ibm","iseries","market-data","2002","platform-growth","-26%","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-015","sun-as400-market-data-2002-5faa8f","ibm","ibm-pseries","market-data","2002","platform-growth","-27%","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-016","sun-as400-market-data-2002-5faa8f","ibm","ibm-xseries","market-data","2002","platform-growth","+13%","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-017","sun-as400-market-data-2002-5faa8f","sun-microsystems","sun-ultra-10","competitive-mapping","2002","iseries-equivalent","iSeries 250 (1-way, $9-14K base, $250M revenue) ↔ Sun Ultra 10","high","EO","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-018","sun-as400-market-data-2002-5faa8f","sun-microsystems","sun-220r","competitive-mapping","2002","iseries-equivalent","iSeries 270 (1-2 way, $12-33K base, $3.5B revenue) ↔ Sun 220R","high","EO","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-019","sun-as400-market-data-2002-5faa8f","sun-microsystems","sun-v880","competitive-mapping","2002","iseries-equivalent","iSeries 820 (1-4 way, $64-267K, $2.5B revenue) ↔ Sun V880","high","EO","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-020","sun-as400-market-data-2002-5faa8f","sun-microsystems","sun-fire-4800","competitive-mapping","2002","iseries-equivalent","iSeries 830 (1-8 way, $145-580K, $2.018B revenue) ↔ Sun Fire 4800","high","EO","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-021","sun-as400-market-data-2002-5faa8f","sun-microsystems","sun-fire-6800","competitive-mapping","2002","iseries-equivalent","iSeries 840 (1-24 way, $860-1,555K, $2.0B revenue) ↔ Sun Fire 6800","high","EO","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-022","sun-as400-market-data-2002-5faa8f","ibm","iseries","market-data","2001","iseries-total","$10.268B","high","DR","revenue-sheet","Sum of 5 models"
"sun-as400-market-data-2002-5faa8f-OBS-023","sun-as400-market-data-2002-5faa8f","ibm","iseries","market-data","2001","iseries-na","$3.962B (38%)","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-024","sun-as400-market-data-2002-5faa8f","ibm","iseries","market-data","2001","iseries-emea","$4.007B (39%)","high","DR","revenue-sheet","EMEA largest region"
"sun-as400-market-data-2002-5faa8f-OBS-025","sun-as400-market-data-2002-5faa8f","ibm","iseries","market-data","2001","iseries-apac","$2.299B (22%)","high","DR","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-026","sun-as400-market-data-2002-5faa8f","","","market-forecast","2001","crm-market","$34B → $75B by 2005 (22% CAGR)","high","IA","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-027","sun-as400-market-data-2002-5faa8f","","","market-forecast","2001","eas-market","$23B → $37B by 2005 (12% CAGR)","high","IA","revenue-sheet","ERP + enterprise apps"
"sun-as400-market-data-2002-5faa8f-OBS-028","sun-as400-market-data-2002-5faa8f","","","market-forecast","2001","scm-market","$15B → $35B by 2005 (23% CAGR)","high","IA","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-029","sun-as400-market-data-2002-5faa8f","","","market-forecast","2001","b2b-market","$4B → $11B by 2005 (26% CAGR)","high","IA","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-030","sun-as400-market-data-2002-5faa8f","sun-microsystems","iseries","market-sizing","2002","addressable-total","$1.869B (30% of $10.27B × yield factors)","medium","IA","revenue-sheet","Aberdeen central sizing"
"sun-as400-market-data-2002-5faa8f-OBS-031","sun-as400-market-data-2002-5faa8f","sun-microsystems","iseries","market-sizing","2002","new-customers","$924M (10% × 90% yield)","medium","IA","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-032","sun-as400-market-data-2002-5faa8f","sun-microsystems","iseries","market-sizing","2002","consolidation","$400M (6% × 65% yield)","medium","IA","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-033","sun-as400-market-data-2002-5faa8f","sun-microsystems","iseries","market-sizing","2002","apps","$452M (11% × 40% yield)","medium","IA","revenue-sheet","CRM/EAS/SCM/B2B"
"sun-as400-market-data-2002-5faa8f-OBS-034","sun-as400-market-data-2002-5faa8f","sun-microsystems","iseries","market-sizing","2002","upgrades","$92M (3% × 30% yield)","medium","IA","revenue-sheet",""
"sun-as400-market-data-2002-5faa8f-OBS-035","sun-as400-market-data-2002-5faa8f","ibm","iseries","benchmark","2002","iseries-250-0297-perf","$8,500 / 50 CPW / 496 TPM-C / 1,233 SAP SD / 344 Notes","high","BM","pricing-sheet","Entry model; 1-way, 175GB"
