"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"iseries","IBM iSeries","platform","IBM","2000-2008","mature","rebranded","sun-as400-market-data-2002-5faa8f",""
"ibm-zseries","IBM zSeries","platform","IBM","2000-present","mature","mature","sun-as400-market-data-2002-5faa8f","Mainframe"
"ibm-pseries","IBM pSeries","platform","IBM","2000-2008","mature","rebranded","sun-as400-market-data-2002-5faa8f","AIX Unix"
"ibm-xseries","IBM xSeries","platform","IBM","2000-2014","mature","divested","sun-as400-market-data-2002-5faa8f","Sold to Lenovo 2014"
"sparc","SPARC","platform","Sun Microsystems","1987-2010","mature","acquired","sun-as400-market-data-2002-5faa8f",""
"sun-ultra-10","Sun Ultra 10","platform","Sun Microsystems","1998-2002","mature","retired","sun-as400-market-data-2002-5faa8f","Mapped to iSeries 250"
"sun-220r","Sun Enterprise 220R","platform","Sun Microsystems","1999-2003","mature","retired","sun-as400-market-data-2002-5faa8f","Mapped to iSeries 270"
"sun-v880","Sun Fire V880","platform","Sun Microsystems","2001-2005","mature","retired","sun-as400-market-data-2002-5faa8f","Mapped to iSeries 820"
"sun-fire-4800","Sun Fire 4800","platform","Sun Microsystems","2001-2006","mature","retired","sun-as400-market-data-2002-5faa8f","Mapped to iSeries 830"
"sun-fire-6800","Sun Fire 6800","platform","Sun Microsystems","2001-2007","mature","retired","sun-as400-market-data-2002-5faa8f","Mapped to iSeries 840"
"tpm-c","TPC-C Benchmark","benchmark","TPC","1992-present","mature","mature","sun-as400-market-data-2002-5faa8f","Primary performance metric in pricing sheet"
"sap-sd","SAP SD Benchmark","benchmark","SAP","1993-present","mature","mature","sun-as400-market-data-2002-5faa8f","ERP benchmark"
"notes-benchmark","Notes Benchmark","benchmark","IBM/Lotus","1990s-2000s","mature","retired","sun-as400-market-data-2002-5faa8f","Collaboration benchmark"
