"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-001","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","sonet-atm-network","market-data","1995","MFS network scale (September 1995)","2,559,526 circuits; 165,999 miles of fiber; 4,458 buildings; 49 cities; 26 ATM switches in 25 cities","high","ingest-extraction","industry-analysis","MFS Global Network Services","Detailed network statistics from MFS; comprehensive national SONET/ATM footprint"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-002","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","sonet-atm-network","market-data","1996","MFS US metro deployment plan acceleration","Original plan: 65 US metro centers by 2000; accelerated to end of 1998 due to success","high","ingest-extraction","industry-analysis","Market Strategy","Company plans also call for expansion into 25 financial centers globally"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-003","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","sonet-atm-network","market-data","1994","MFS network uptime","99.99% availability throughout 1994 and 1995","high","ingest-extraction","field-research","The Operating Companies","NYSE members and global corporations cited as customers; high reliability cited as competitive advantage"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-004","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-intelenet","","market-data","1996","MFS Intelenet growth","100 employees (end 1993) to 1,500+ employees and 20,000 business customers by 1996","high","ingest-extraction","industry-analysis","Market Explosion","15x employee growth in ~3 years; represents fastest-growing MFS operating unit"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-005","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-network-technologies","sonet-atm-network","market-data","1996","Fiber optic cable installed by MFS Network Technologies","125,000 miles of fiber optic cable installed","high","ingest-extraction","industry-analysis","MFS Network Technologies","Includes copper, fiber, coax, wireless and hybrid technologies"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-006","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","vpn-services","strategy-classification","1996","MFS market strategy classification","Metro-dense network aggregation + regulatory arbitrage + SONET/ATM first-mover + 5-unit integrated structure","high","ingest-extraction","competitive-profiling","Market Strategy","Focus on business users in metro areas; co-carrier strategy under 1996 Telecom Act; multi-phase build-operate model"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-007","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","","strategy-classification","1996","MFS organizational structure","Five integrated operating companies: MFS Telecom, MFS Data Services, MFS Intelenet, MFS International, MFS Network Technologies","high","ingest-extraction","competitive-profiling","The Operating Companies","Plus MFS Global Network Services (GNS) for international expansion; each unit market-driven and independently operated"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-008","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-data-services","wave-service","technology-assessment","1995","WAVE service cost savings vs. dual T-1","20-25% savings vs. two separate T-1 lines in typical installation","high","ingest-extraction","benchmarking","Innovative New Services","Single integrated voice+data connection vs. separate voice T-1 and data T-1; startup costs also lower"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-009","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-data-services","frame-relay","technology-assessment","1994","Frame Relay vs. packet switched data speed advantage","30% faster than conventional packet switched data; more cost effective","high","ingest-extraction","industry-analysis","The Operating Companies","First FR carrier to offer speeds over 1.5 Mbps; FR customers seen as future full ATM clients"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-010","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-data-services","atm-switching","technology-assessment","1994","MFS ATM service milestones","First national ATM data service US (1993); first international ATM (1994); first FR over ATM (1994)","verified","ingest-extraction","industry-analysis","The Operating Companies","Three consecutive world-firsts in ATM/data services; FDDI HLI Service up to 100 Mbps"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-011","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-data-services","atm-switching","technology-assessment","1995","WAVE VBR voice quality","First to offer VBR (Variable Bit Rate) voice with toll quality fidelity over ATM","high","ingest-extraction","industry-analysis","Innovative New Services","VBR maximizes ATM efficiency vs. CBR/TDM; translates to revenue potential"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-012","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","","framework-factor","1996","MFS network development phase 1: Market identification","Identify market opportunity → legal/regulatory assessment → network design → business plan → site/license acquisition","high","ingest-extraction","competitive-profiling","The MFS Method","Market-driven vs. regulatory-driven approach; distinguishes MFS from legacy carriers"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-013","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","","framework-factor","1996","MFS network development phase 2: Construction","MFS Network Technologies handles engineering, project management, construction, and network support","high","ingest-extraction","competitive-profiling","The MFS Method","Internalized network construction capability provides cost and speed advantage over outsourced models"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-014","aberdeen-1996-vpns-business-mfs-success-strategy","mfs-communications","","framework-factor","1996","MFS network development phase 3: Telemanagement and services","Completed network available to operating units for service delivery; integrated across telecom, data, international, and network services","high","ingest-extraction","competitive-profiling","The MFS Method","3-phase method allows market-driven deployment and rapid service launch"
"aberdeen-1996-vpns-business-mfs-success-strategy-OBS-015","aberdeen-1996-vpns-business-mfs-success-strategy","","vpn-services","expert-opinion","1996","VPN market trend assessment","VPNs are a trend on the rise, creating strong demand for skillful network integrators and global VPN providers","high","ingest-extraction","industry-analysis","Executive Summary","Aberdeen's market assessment; digital network integration redefining regional and global telecommunications"
