"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"caprop99-86144f-obs-001","caprop99-86144f","computer-associates","ca-interbiz","strategic-assessment","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-002","caprop99-86144f","aberdeen-group","","strategic-assessment","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-003","caprop99-86144f","computer-associates","ca-interbiz","product-feature","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-004","caprop99-86144f","aberdeen-group","","product-feature","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-005","caprop99-86144f","aberdeen-group","","pricing-data","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-006","caprop99-86144f","aberdeen-group","","pricing-data","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-007","caprop99-86144f","aberdeen-group","","recommendation","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-008","caprop99-86144f","aberdeen-group","","recommendation","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-009","caprop99-86144f","aberdeen-group","","product-feature","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-010","caprop99-86144f","aberdeen-group","","product-feature","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-011","caprop99-86144f","peter-s-kastner","","expert-opinion","","","","high","ingest-extraction","","",""
"caprop99-86144f-obs-012","caprop99-86144f","aberdeen-group","","product-feature","","","","medium","ingest-extraction","","",""
