"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-001","adl-ase-asep-two-way-power-communications-1979-b8c001","american-science-and-engineering","asep-system","architecture-decision","1979","ASEP architecture","ASEP was a two-way power-line communications system controlled by a Data General Eclipse S-230 minicomputer with 256K core memory","high","ingest-extraction","FCT","p1","Trade-press article copy.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-002","adl-ase-asep-two-way-power-communications-1979-b8c001","american-science-and-engineering","data-general-eclipse-s-230","architecture-decision","1979","Controller platform","Data General Eclipse S-230 with 256K core memory served as ASEP system controller","high","ingest-extraction","FCT","p1","Direct quote.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-003","adl-ase-asep-two-way-power-communications-1979-b8c001","florida-power-corp","time-of-day-metering","deployment","1979","Florida Power dynamic rate test","Florida Power Corp piloted dynamic rate system charging customers peak rates only when peak levels actually reached, polling meters as often as every 30 minutes","high","ingest-extraction","FCT","p1","ASEP early adopter.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-004","adl-ase-asep-two-way-power-communications-1979-b8c001","wisconsin-electric","demand-response","deployment","1979","Wisconsin Electric water-heater control","Wisconsin Electric used ASEP to control water heaters in 154,000 homes plus remotely meter customers","high","ingest-extraction","FCT","p1","Largest ASEP deployment.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-005","adl-ase-asep-two-way-power-communications-1979-b8c001","florida-power-and-light","demand-response","deployment","1979","FPL residential load control","Florida Power & Light planned ASEP for residential AC/heating system and electrical-water-heater control","high","ingest-extraction","FCT","p1","Demand-response use case.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-006","adl-ase-asep-two-way-power-communications-1979-b8c001","us-doe","time-of-day-metering","viability-prediction","1979","DoE ToD adoption forecast","DoE estimated most US states would use time-of-day rates within five or six years","medium","ingest-extraction","FCT","p1","Directionally correct over 30+ years; speed varied by jurisdiction.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-007","adl-ase-asep-two-way-power-communications-1979-b8c001","ralph-abbott","demand-response","expert-opinion","1979","Brownout-prevention claim","Abbott (AS&E VP): 'If electrical usage reaches dangerous levels, the system is capable of turning off blocks of non-essential electrical loads' to avert major problems","high","ingest-extraction","FCT","p1","Direct quote.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-008","adl-ase-asep-two-way-power-communications-1979-b8c001","martin-annis","time-of-day-metering","expert-opinion","1979","ToD national-goals statement","Annis (AS&E president): time-of-day rating supports the national goal of energy conservation","high","ingest-extraction","FCT","p1","Direct quote.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-009","adl-ase-asep-two-way-power-communications-1979-b8c001","","powerline-comms","historical-fact","1979","Multi-state ASEP adoption","Utilities in Missouri, New Jersey, Minnesota, and California also implemented ASEP; ~12 states using such systems experimentally","high","ingest-extraction","FCT","p1","Adoption breadth.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-010","adl-ase-asep-two-way-power-communications-1979-b8c001","","time-of-day-metering","historical-fact","1979","Consumer demand-shift","Time-of-day rates intended to enable consumers to save by shifting washing-machine, dryer, and water-heater use to evenings or weekends","high","ingest-extraction","FCT","p1","Demand-side incentive thesis.",""
"adl-ase-asep-two-way-power-communications-1979-b8c001-OBS-011","adl-ase-asep-two-way-power-communications-1979-b8c001","","demand-response","practice-attribution","1979","Two-way comms benefit","Two-way ASEP system prevents electrical brownouts and blackouts by operating over existing power lines, an already-in-place communications medium","high","ingest-extraction","FCT","p1","Architectural advantage.",""
