"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"as400e-series","IBM AS/400e Series","platform","IBM","1997-2000","mature","legacy-supported","1997-the-new-as-400e-series-aa9cac","Rebranded AS/400 with 12-way 64-bit PowerPC SMP; renamed eServer iSeries in 2000, System i 2006, Power Systems 2008"
"os400-v4r1","OS/400 Version 4.1","platform","IBM","1997-2004","mature","legacy-supported","1997-the-new-as-400e-series-aa9cac","Enhanced SMP support; 40% faster recovery; 60% faster IPL; renamed i5/OS in 2004, IBM i in 2008"
"powerpc-as-apache","PowerPC AS (Apache) CPU","platform","IBM","1995-2001","mature","obsolete","1997-the-new-as-400e-series-aa9cac","64-bit RISC CPU for AS/400e; 125 MHz; replaced by POWER4 in 2001 for iSeries 890"
"sap-r3","SAP R/3","application","SAP AG","1992-2004","mature","legacy-supported","1997-the-new-as-400e-series-aa9cac","ERP suite used as key benchmark (SD module); AS/400e supports 2,400 users in 3-tier SD benchmark; R/3 evolved to SAP ECC, then SAP S/4HANA"
"lotus-domino","Lotus Domino","application","IBM/Lotus","1996-2015","emerging","legacy-supported","1997-the-new-as-400e-series-aa9cac","Scheduled for native Q1 1998 availability on AS/400e; key e-business platform vision"
"java","Java","language","Sun Microsystems","1995-present","emerging","active","1997-the-new-as-400e-series-aa9cac","Scheduled for native Q1 1998 availability on AS/400e; object-based OS/400 architecture well-suited for Java"
"windows-nt-server","Windows NT Server","platform","Microsoft","1993-2003","emerging","obsolete","1997-the-new-as-400e-series-aa9cac","Compared as lower-end workgroup platform vs AS/400e enterprise positioning"
"unix-servers","Unix Servers (RISC)","platform","Sun/HP/SGI/DEC","1985-2010","mature","declining","1997-the-new-as-400e-series-aa9cac","Primary competitive platform; Sun UltraEnterprise 6000 (16-CPU) the specific benchmark target"
"tpc-c","TPC-C Benchmark","framework","TPC","1992-present","mature","active","1997-the-new-as-400e-series-aa9cac","Transaction Processing Council benchmark; AS/400e 650 achieved >25,000 tpm"
"db2-400","DB2/400","application","IBM","1988-present","mature","active","1997-the-new-as-400e-series-aa9cac","Integrated relational database in OS/400; Parallel Database option announced for data warehousing"
"ibm-network-station","IBM Network Station","platform","IBM","1996-2001","emerging","obsolete","1997-the-new-as-400e-series-aa9cac","Thin client alternative to PCs for AS/400e desktop users; discontinued 2001"
