"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"semiconductor-manufacturing","Semiconductor Manufacturing (fabs)","platform","industry-wide","1960-present","mature","[DEFERRED]","cnbc-sars-electronics-supply-chain-impact-92deff","Industry vertical referenced repeatedly; Asia/China-concentrated supply"
"personal-computer","Personal Computer (Wintel)","platform","industry-wide","1981-present","mature","[DEFERRED]","cnbc-sars-electronics-supply-chain-impact-92deff","115M units/year assembled in Asia per Kastner; [cache-fix v1: id pc-platform -> personal-computer]"
"notebook-pc","Notebook (laptop) PC","platform","industry-wide","1989-present","mature","[DEFERRED]","cnbc-sars-electronics-supply-chain-impact-92deff","RBC cut demand projections for PC + notebook"
"hard-disk-drive","Hard Disk Drive (HDD)","platform","industry-wide","1956-present","mature","[DEFERRED]","cnbc-sars-electronics-supply-chain-impact-92deff","Named by Kastner as exposed category"
"cellular-handset","Cellular handset / mobile phone","platform","industry-wide","1983-present","mature","[DEFERRED]","cnbc-sars-electronics-supply-chain-impact-92deff","Motorola Singapore plant closure tied to this category"
"intel-developer-forum","Intel Developer Forum (IDF)","framework","intel","1997-2012","active","[DEFERRED]","cnbc-sars-electronics-supply-chain-impact-92deff","Industry event postponed due to SARS"
"semiconductor-manufacturing","Semiconductor Manufacturing (fabs)","platform","industry-wide","1960-present","mature","[DEFERRED]","nbc-nightly-sars-economic-impact-electronics-39b4da","Asia/China-concentrated supply at risk per Kastner"
"personal-computer","Personal Computer (Wintel)","platform","industry-wide","1981-present","mature","[DEFERRED]","nbc-nightly-sars-economic-impact-electronics-39b4da","Named by Kastner as consumer-electronics category at risk; [cache-fix v1: id pc-platform -> personal-computer]"
"consumer-electronics","Consumer Electronics (TVs, MP3, toys)","platform","industry-wide","1950-present","mature","[DEFERRED]","nbc-nightly-sars-economic-impact-electronics-39b4da","Kastner names TVs, electronic toys, PCs, MP3 players, high-tech computers"
"intel-roadshow","Intel Road Shows (China, Taiwan)","framework","intel","[DEFERRED]","active","[DEFERRED]","nbc-nightly-sars-economic-impact-electronics-39b4da","Industry event cancelled due to SARS"
"digital-vax","Digital VAX/OpenVMS","platform","Digital Equipment Corporation","1977-2000s","growing","legacy-supported","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","VAX 8800 series and VAX 8830 specifically benchmarked; central to DEC TP pitch."
"tech-006","VAX VMS (OpenVMS)","platform","Digital Equipment Corporation","1977-2000s","growing","legacy-supported","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Operating system for VAX TP workloads."
"acms","ACMS (Application Control Management System)","framework","Digital Equipment Corporation","1980s-1990s","growing","discontinued","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","DEC's TP monitor; positioned vs IBM CICS at Blue Monday."
"decnet","DECnet","protocol","Digital Equipment Corporation","1975-2000s","mature","legacy-supported","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","DEC networking; cited as architectural advantage in distributed TP."
"digital-rdb","DEC Rdb","platform","Digital Equipment Corporation","1984-present","growing","active-oracle","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Relational DB on VAX; now Oracle Rdb. Cited as DEC TP database option."
"dec-vaxlink","DEC VAXlink","framework","Digital Equipment Corporation","1986-1990s","early","discontinued","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","DEC's IBM-mainframe-to-VAX coexistence offering. [REVIEW] for end-of-life date."
"ibm-cics","IBM CICS TP Monitor","framework","IBM","1968-present","dominant","active","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Reference TP monitor; Blue Monday positions ACMS as modern alternative."
"hierarchical-dbms","IBM IMS (Hierarchical DBMS)","platform","IBM","1968-present","mature","active","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","IMS/DC and IMS database; the legacy TP DB DEC argues customers should escape."
"ibm-db2","IBM DB2","platform","IBM","1983-present","growing","active","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","IBM relational DB; cited as IBM's TP DB future direction."
"ibm-tpf","IBM Transaction Processing Facility (TPF)","platform","IBM","1979-present","specialized","active-niche","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","High-end IBM TP OS (SABRE etc.); referenced as ceiling case."
"ibm-vsam","IBM VSAM","platform","IBM","1972-present","mature","active","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","IBM file system used under CICS; referenced in conversion-cost discussion."
"ibm-dl1","IBM DL/1","framework","IBM","1968-1990s","mature","legacy","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Data Language 1; IMS DB access; cited in IBM-to-DEC migration discussion."
"ibm-3090","IBM 3090 Mainframe","platform","IBM","1985-1994","current","discontinued","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Specifically IBM 3090 Model 200E benchmarked against VAX 8830."
"ibm-as400","IBM AS/400","platform","IBM","1988-present","new-launch","active-renamed-iSeries-IBM-i","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Just-launched (Jun 1988) IBM midrange; cited as IBM's midrange TP move."
"ibm-9370","IBM 9370","platform","IBM","1986-1990s","current","discontinued","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","IBM departmental mainframe; cited as IBM's distributed TP play. [REVIEW]."
"sna","SNA (Systems Network Architecture)","protocol","IBM","1974-present","dominant","legacy","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","IBM networking; mainframe-centric vs DECnet distributed model."
"ramp-c-benchmark","RAMP-C Benchmark","framework","IBM","1985-1990s","current","superseded-by-tpc","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","IBM-published TP benchmark; referenced for VAX 8830 vs 3090 comparison."
"debit-credit-benchmark","Debit-Credit Benchmark","framework","industry-consortium","1985-1990s","current","superseded-by-tpc-a","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Gray/Anon-Et-Al TP benchmark; DEC cost-per-transaction claims rest on this."
"oltp-systems","Online Transaction Processing (OLTP)","framework","industry-general","1970s-present","growing","active","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Central topic of the event."
"symmetric-multiprocessing","Symmetric Multiprocessing (SMP)","platform","industry-general","1985-present","early-commercial","active","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","VAX 8830 SMP architecture cited as enabling near-3090 performance."
"rdbms","Relational DBMS","framework","industry-general","1979-present","growing","active","dec-blue-monday-internal-sales-training-dectp-vs-ibm-0021cc","Cited as the database direction TP customers want."
"TECH-INF-US-001","Informix Universal Server","platform","Informix","1996-2001","new-launch","discontinued-folded-into-ibm-informix","informix-universal-server-launch-object-relational-fb2cd4","Centerpiece of the event; first commercial object-relational DBMS. Folded into IBM Informix Dynamic Server post-2001 acquisition."
"informix-dynamic-server","Informix Dynamic Server (IDS)","platform","Informix","1994-present","current","active-under-ibm","informix-universal-server-launch-object-relational-fb2cd4","Informix's relational core (DSA), evolved into Universal Server."
"ordbms","Object-Relational DBMS (ORDBMS)","framework","industry-general","1992-present","early-commercial","active-mainstream","informix-universal-server-launch-object-relational-fb2cd4","Stonebraker's architectural category for DBs that integrate typed extensions with relational SQL."
"informix-datablade","Informix DataBlade (Illustra extension model)","framework","Informix","1992-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Typed extension modules: spatial, text, image, video, time-series, web, watermark, etc. 29 GA + 51 announced at launch."
"informix-dsa","Informix Dynamic Scalable Architecture (DSA)","framework","Informix","1994-2001","current","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Informix's shared-nothing/shared-everything parallel-query architecture; predecessor to Universal Server."
"web-datablade","Informix Web DataBlade","framework","Informix","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","DataBlade for serving database content via the web."
"text-datablade","Informix Text DataBlade","framework","Informix","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","DataBlade for full-text search; PLS DataBlade variant referenced."
"spatial-2d-datablade","Informix 2D Spatial DataBlade","framework","Informix","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","DataBlade for 2D geospatial data; MapInfo SpatialWare variant referenced."
"spatial-3d-datablade","Informix 3D Spatial DataBlade","framework","Informix","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","DataBlade for 3D spatial data; used by GDE Systems for defense imagery."
"time-series-datablade","FAME TimeIQ Time-Series DataBlade","framework","FAME","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","FAME-built DataBlade for financial-services time-series with stats and 4GL."
"digital-watermark-datablade","NEC Digital Watermark DataBlade","framework","NEC","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","NEC-built DataBlade for DVD content-protection watermarking."
"kodak-pix-factory-datablade","Kodak PIX Factory DataBlade","framework","Eastman Kodak","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Kodak-built DataBlade based on FlashPIX format."
"internet-commerce-datablade","Open Market Internet Commerce DataBlade","framework","Open Market","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Open Market's e-commerce DataBlade."
"mapmarker-datablade","MapInfo MapMarker Geocoding DataBlade","framework","MapInfo","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Address geocoding DataBlade."
"excalibur-text-retrieval-datablade","Excalibur Text Retrieval DataBlade","framework","Excalibur Technologies","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Text retrieval via Excalibur Adaptive Pattern Recognition."
"excalibur-image-recognition-datablade","Excalibur Image / Facial / Video Scene DataBlades","framework","Excalibur Technologies","1996-2001","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Excalibur's image, facial, and video scene detection DataBlades."
"flashpix-image-format","FlashPIX Image Format","protocol","Kodak-led-standard","1996-2000s","new-launch","obsolete","informix-universal-server-launch-object-relational-fb2cd4","Kodak-led multi-resolution image format used by Kodak PIX Factory DataBlade."
"oracle-dbms","Oracle Database (relational)","platform","Oracle","1979-present","dominant","active-now-object-relational","informix-universal-server-launch-object-relational-fb2cd4","Cited as primary relational competitor; later added object-relational features post-1997."
"sybase-ase","Sybase ASE / SQL Server","platform","Sybase","1987-present","current","active-under-sap","informix-universal-server-launch-object-relational-fb2cd4","Cited as relational competitor."
"ibm-db2","IBM DB2","platform","IBM","1983-present","current","active-now-object-relational","informix-universal-server-launch-object-relational-fb2cd4","IBM relational DB; later added object-relational features."
"java-platform","Java Platform","language","Sun Microsystems","1995-present","new-launch","active","informix-universal-server-launch-object-relational-fb2cd4","JVM embedded in Universal Server for stored procedures and DataBlades."
"tech-nc-003","Sun JavaStation","platform","Sun Microsystems","1996-1999","new-launch","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Sun's $750 thin client launched ~1 month before Universal Server; key network-computer pitch piece."
"sun-catalyst-isv-program","Sun Catalyst ISV Program","framework","Sun Microsystems","1990s-2000s","current","discontinued","informix-universal-server-launch-object-relational-fb2cd4","Sun's ISV partner program (10,000+ apps); cited as Universal Server distribution channel."
"corba","CORBA","protocol","industry-general","1991-2000s","current","obsolete-mainstream","informix-universal-server-launch-object-relational-fb2cd4","Distributed object middleware; the kind of middleware Universal Server demo claimed to beat 10-1000x."
"sql-standard","SQL (Structured Query Language)","language","industry-general","1974-present","dominant","active","informix-universal-server-launch-object-relational-fb2cd4","Core query language; Stonebraker's ORDBMS thesis layers types onto SQL."
"tpcc-benchmark","TPC-C Benchmark","framework","Transaction Processing Performance Council","1992-present","current","active","informix-universal-server-launch-object-relational-fb2cd4","Industry-standard TP benchmark; referenced indirectly via Universal Server scaling claims."
"enterprise-application-integration-eai","Enterprise Application Integration (EAI)","framework","industry-general","1995-2005","emerging","succeeded-by-ipaas","crossroads-ad-buy-vs-make-integration-fc4acd","Application integration category that Crossroads addressed; succeeded by iPaaS / API gateways."
"crossroads-platform","Crossroads Integration Platform","platform","Crossroads Software","1995-2001","current","discontinued-folded-into-webmethods","crossroads-ad-buy-vs-make-integration-fc4acd","Crossroads' EAI offering positioned as plug-and-play between best-of-breed apps."
"enterprise-application-integration-eai","Enterprise Application Integration (EAI)","framework","industry-general","1995-2005","emerging","succeeded-by-ipaas","crossroads-ad-process-wear-enterprise-apps-9c8527","Application integration category."
