"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-001","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","employee-count","120000+","high","ingest-extraction","DOC-REVIEW","p.1-Ken Olsen speech","Olsen stated 120000 people working together was 'inconceivable' but achieved; validates DEC at absolute employment peak mid-1988",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-002","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","revenue-growth-rate-FY87","24%","high","ingest-extraction","DOC-REVIEW","p.2-Osterhoff speech","DEC achieved 24% growth in FY87; strong rebound from 14% growth year before; described as out-performing virtually all competition",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-003","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","operating-profit-margin-FY87","17%","high","ingest-extraction","DOC-REVIEW","p.2-Osterhoff speech","FY87 operating profit margin was 17%, a giant leap from 11% in FY86 and well in excess of budget; peak margin performance",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-004","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","cash-balance-after-buyback","2.1 billion USD","high","ingest-extraction","DOC-REVIEW","p.2-Osterhoff speech","$2.1B cash after spending ~$800M to repurchase stock in FY87; triple-A credit rating; Fortune 500 rank moved from 44th to 38th",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-005","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","stock-price-peak","approximately $170/share","high","ingest-extraction","DOC-REVIEW","p.2-Osterhoff speech","Stock had traded at ~$170/share a year prior (mid-1987); declined substantially after Oct 19 1987 crash; Osterhoff characterized recent performance as 'disappointing'",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-006","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","revenue-growth-rate-FY88-Q1-Q3","21%","high","ingest-extraction","DOC-REVIEW","p.2-Osterhoff speech","First three quarters FY88 revenue up 21%; below plan but near historical average since 1981; cost growth exceeded revenue growth in Q2 and Q3",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-007","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","capital-expenditure-run-rate","1.5 billion USD/year","high","ingest-extraction","DOC-REVIEW","p.2-Osterhoff speech","CapEx jumped sharply to ~$1.5B/year from ~$750M; Osterhoff flagged as 'warning signal' that cost pressures would persist; includes office space purchases previously leased",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-008","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","financial-metric","1988","pretax-margin-Q1-FY88","13.5%","high","ingest-extraction","DOC-REVIEW","p.2-Osterhoff speech","Q1 FY88 pretax margins ~13.5%, same as Q1 FY87; Q2 dropped 3 percentage points below prior year; Q3 dropped 5 points — margin compression worsening",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-009","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","DEC","","strategic-claim","1988","corporate-strategy-theme","One Company One Strategy One Message — Leading the Way to Enterprise-Wide Computing","high","ingest-extraction","DOC-REVIEW","p.1-Document header","Official strategy theme for May 1988 State of the Company; Olsen said strategy evolved from 'many product lines competing' to unified resources; claimed miraculous execution",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-010","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","ken-olsen","vax","strategic-claim","1988","PC-market-dismissal","DEC deliberately chose not to compete in personal computers for the home; positioned this as a strategic strength not weakness","high","ingest-extraction","DOC-REVIEW","p.1-Ken Olsen speech","CRITICALLY WRONG PREDICTION: Olsen said 'Rather than just be one of hundreds of companies making personal computers... I'd rather be different and take all the arrows.' The PC platform ultimately destroyed DEC's market. Fatal strategic error documented at its moment of articulation.",""
"dec-mgmt-memo-v7n5-state-of-company-1988-6a9954-OBS-011","dec-mgmt-memo-v7n5-state-of-company-1988-6a9954","ken-olsen","","expert-opinion","1988","on-market-surveys","Market surveys are a serious danger; customers only want what they have seen; that's not where new ideas come from","high","ingest-extraction","DOC-REVIEW","p.1-Ken Olsen speech","Olsen cited Sony Walkman as example of ignoring market surveys. Irony: this philosophy contributed to DEC ignoring clear customer demand signals for PCs and Unix workstations in the late 1980s.",""
