"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"the-ec-company","The EC Company","company","EDI-electronic-commerce","dissolved","unknown","1994-2000s","1997-the-ec-company-not-your-father-s-edi-c1ebff","Founded 1994 as Buena Vista Software Inc.; rebranded to The EC Company; targeted mid-market EDI; status after late 1990s unclear — likely failed or quietly acquired given EDI market consolidation"
"aberdeen-group","Aberdeen Group","firm","IT-research-analysis","acquired","Harte-Hanks (2001)","1988-2014","1997-the-ec-company-not-your-father-s-edi-c1ebff","Authored this profile; headquartered Boston MA"
"arthur-andersen","Arthur Andersen LLC","firm","professional-services","dissolved","","1913-2002","1997-the-ec-company-not-your-father-s-edi-c1ebff","Audit/consulting firm; investor in The EC Company; audit partnership (not Andersen Consulting) made its first-ever venture investment; dissolved 2002 after Enron scandal"
"thompson-financial","Thompson Financial Publishing","company","financial-data-services","merged","Thomson Reuters","1934-2008","1997-the-ec-company-not-your-father-s-edi-c1ebff","Financial routing database manager; investor in EC Company; merged into Thomson Financial, then Thomson Reuters"
"huntington-bank","Huntington National Bank","company","banking","active","","1866-present","1997-the-ec-company-not-your-father-s-edi-c1ebff","Beta site for EC Central; investor in The EC Company; still active as Huntington Bancshares"
"uunet","UUNET Technologies","company","internet-services","acquired","MCI/WorldCom (1996)","1987-1998","1997-the-ec-company-not-your-father-s-edi-c1ebff","Internet backbone provider used for EC Network infrastructure; acquired by MCI WorldCom"
"general-electric-information-services","General Electric Information Services (GEIS)","company","EDI-VAN","merged","GXS (2001), then IBM Sterling (2014)","1965-2001","1997-the-ec-company-not-your-father-s-edi-c1ebff","Major incumbent EDI VAN competitor; evolved through GXS to IBM Sterling B2B"
"sterling-commerce","Sterling Commerce","company","EDI-VAN","acquired","AT&T (2000), then SBC, then Oracle (2011)","1975-2011","1997-the-ec-company-not-your-father-s-edi-c1ebff","Major incumbent EDI VAN competitor to EC Company"
"harbinger","Harbinger Corporation","company","EDI-software","acquired","Peregrine Systems (1999)","1989-1999","1997-the-ec-company-not-your-father-s-edi-c1ebff","Competitor EDI supplier acquired by Peregrine Systems in 1999"
"premenos","Premenos Corporation","company","EDI-VAN","acquired","Harbinger (1997)","1985-1997","1997-the-ec-company-not-your-father-s-edi-c1ebff","EDI supplier; acquired by Harbinger in 1997 — same year as this study"
"peoplesoft","PeopleSoft","company","ERP-software","acquired","Oracle (2005)","1987-2005","1997-the-ec-company-not-your-father-s-edi-c1ebff","Joint marketing agreement with EC Company for ERP/EDI integration; Oracle hostile takeover 2005"
"platinum-software","Platinum Software","company","financial-software","merged","Epicor Software (1999)","1983-1999","1997-the-ec-company-not-your-father-s-edi-c1ebff","VAR distribution partner for EC Exchange; merged with Epicor in 1999"
