"code_id","code_type","label","definition"
"market-data","observation_type","Market Data","Quantitative or qualitative data point about market size, pricing, cost structures, or commercial dynamics derived from research"
"technology-assessment","observation_type","Technology Assessment","Empirical evaluation of a specific technology product or system based on hands-on testing, performance measurement, or documented behavior"
"security-assessment","observation_type","Security Assessment","Assessment of security vulnerabilities or threat landscape for specific technologies"
"expert-opinion","observation_type","Expert Opinion","Observation records an analyst judgment, interpretation, or recommendation that goes beyond raw data to offer evaluative conclusions"
"viability-prediction","observation_type","Viability Prediction","Observation is a forward-looking prediction about future market conditions, technology adoption, or business outcomes made at time of study"
"actual-outcome","observation_type","Actual Outcome","Retrospective record of what actually happened to a company, product, or technology after the study date; used to assess prescience"
"strategy-classification","observation_type","Strategy Classification","Categorization of organizational approach within the Aberdeen Competitive Framework tiers (Laggard, Industry Norm, Best in Class)"
"industry-analysis","methodology_code","Industry Analysis","Qualitative and quantitative assessment of industry trends, competitive dynamics, and market conditions using publicly available information"
"document-review","methodology_code","Document Review","Assessment based on review of published documentation such as vendor support policies and threat databases"
"market-study","study_type","Market Study","Research publication analyzing market conditions and providing strategic recommendations"
"desktop-lifecycle-management","subject_domain","Desktop Lifecycle Management","Management of enterprise desktop computing assets through procurement and retirement cycles"
"operating-system","tech_category","Operating System","System software managing computer hardware and providing services for application software"
"server-os","tech_category","Server Operating System","Operating system designed for server hardware and network service workloads"
"email-server","tech_category","Email Server","Server software providing email messaging and collaboration services"
"database","tech_category","Database","Software system for storing and managing structured data"
"productivity-suite","tech_category","Productivity Suite","Bundled office application software for document creation and business tasks"
"processor","tech_category","Processor","Central processing unit microchip executing computer program instructions"
"chipset","tech_category","Chipset","Set of integrated circuits managing data flow between processor and peripherals"
"mobile-platform","tech_category","Mobile Platform","Integrated hardware and software platform for portable computing devices"
"malware","tech_category","Malware","Software designed to damage or gain unauthorized access to computer systems"
"communication-protocol","tech_category","Communication Protocol","Standardized rules for data exchange between computing systems"
"end-of-life","lifecycle_status","End of Life","Product no longer receiving vendor support or security updates"
"current-generation","lifecycle_status","Current Generation","Product actively sold and fully supported by vendor at time of assessment"
"pre-release","lifecycle_status","Pre-Release","Product announced but not yet commercially available at time of assessment"
"legacy","lifecycle_status","Legacy","Product no longer actively marketed but may still receive limited support"
"declining","lifecycle","Declining","Technology losing market position or being superseded at study time"
"obsolete","lifecycle","Obsolete","Technology no longer in active use or commercial support; superseded by successor technologies"
"active-threat","lifecycle_status","Active Threat","Malware or vulnerability currently being exploited in the wild"
"mature","lifecycle","Mature","Technology fully developed with established market and widespread adoption"
"active-evolved","lifecycle_status","Active Evolved","Product line still active but has evolved significantly from the version referenced"
