"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-kastner","Peter S. Kastner","person","IT-research","active","","1969-present","dct-memoir-ramp-vs-dct-prescience-2026","Author of memoir; author of both RAMP and DCT corpuses."
"david-hill","David Hill","person","IT-research","active","","1990s-present","dct-memoir-ramp-vs-dct-prescience-2026","Co-author on Maxtor RAMP white papers and mid-line storage definition."
"russ-craig","Russ Craig","person","IT-research","active","","1990s-present","dct-memoir-ramp-vs-dct-prescience-2026","DCT practice co-analyst at Aberdeen Group."
"isaac-ro","Isaac Ro","person","IT-research","active","","2000s-present","dct-memoir-ramp-vs-dct-prescience-2026","DCT practice co-analyst at Aberdeen Group."
"aberdeen-group","Aberdeen Group","company","IT-research","acquired-by-harte-hanks","Harte-Hanks (2007)","1988-2007","dct-memoir-ramp-vs-dct-prescience-2026","Publisher of both RAMP and DCT corpora."
"maxtor","Maxtor","company","storage","acquired","Seagate (2006)","1982-2006","dct-memoir-ramp-vs-dct-prescience-2026","Client for the RAMP mid-line storage program."
"applied-materials","Applied Materials","company","semiconductor-equipment","active","","1967-present","dct-memoir-ramp-vs-dct-prescience-2026","RAMP interview subject."
"inovant","Inovant","company","payments-processing","absorbed-into-visa","Visa Inc.","1974-2005","dct-memoir-ramp-vs-dct-prescience-2026","Visa processing subsidiary; RAMP interview subject."
"kaiser-permanente","Kaiser Permanente","institution","healthcare","active","","1945-present","dct-memoir-ramp-vs-dct-prescience-2026","RAMP interview subject."
"state-street","State Street Corporation","company","financial-services","active","","1792-present","dct-memoir-ramp-vs-dct-prescience-2026","RAMP interview subject."
"timex","Timex","company","consumer-goods","active","","1854-present","dct-memoir-ramp-vs-dct-prescience-2026","RAMP interview subject."
"best-buy","Best Buy (stores)","company","PC-retail","active","","1966-present","dct-memoir-ramp-vs-dct-prescience-2026","DCT weekly retail tracker target."
"circuit-city","Circuit City (stores)","company","PC-retail","dissolved","liquidated 2009 (brand relaunched online)","1949-2009","dct-memoir-ramp-vs-dct-prescience-2026","DCT weekly retail tracker target."
"compusa","CompUSA","company","PC-retail","dissolved","Systemax/TigerDirect","1984-2012","dct-memoir-ramp-vs-dct-prescience-2026","DCT weekly retail tracker target."
"microsoft","Microsoft","company","software","active","","1975-present","dct-memoir-ramp-vs-dct-prescience-2026","Subject of Mira Smart Display refutation."
"intel","Intel","company","semiconductor","active","","1968-present","dct-memoir-ramp-vs-dct-prescience-2026","Subject of Hyper-Threading 3 GHz verification."
"sony","Sony","company","consumer-electronics","active","","1946-present","dct-memoir-ramp-vs-dct-prescience-2026","Subject of Blu-ray launch verification and CE-decline verification."
"hewlett-packard","Hewlett-Packard","company","PC-manufacturing","split","HP Inc. (2015) + HPE (2015)","1939-2015","dct-memoir-ramp-vs-dct-prescience-2026","Subject of HP/Compaq brand split strategy verification."
"compaq","Compaq","company","PC-manufacturing","merged","HP (2002)","1982-2002","dct-memoir-ramp-vs-dct-prescience-2026","Subject of HP/Compaq brand split strategy verification."
"gartner","Gartner, Inc.","firm","IT-research","active","","1979-present","dct-memoir-ramp-vs-dct-prescience-2026","Source of 2003 IT spending forecast discussed in DCT commentary."
"emc","EMC Corporation","company","storage","acquired","Dell Technologies (2016)","1979-2016","dct-memoir-ramp-vs-dct-prescience-2026","Storage incumbent referenced in RAMP mid-line thesis."
"netapp","NetApp","company","storage","active","","1992-present","dct-memoir-ramp-vs-dct-prescience-2026","Beneficiary of the mid-line storage mainstreaming RAMP predicted."
