"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-001","eweek-ca-team-victorious-proxy-fight-200-c424f4","computer-associates","","market-data","2001","Proxy vote outcome","75% of votes cast (preliminary) supported Wang, Kumar, and board nominees","verified","ingest-extraction","company-announcement","p.1","Certified vote tally due in two weeks; not expected to differ"
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-002","eweek-ca-team-victorious-proxy-fight-200-c424f4","sam-wyly","","market-data","2001","Wyly proxy fight allegations","CA stock underperforming; Wang/Kumar enriched themselves; CA employees alienated; CA customers disaffected","high","ingest-extraction","shareholder-claim","p.1",""
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-003","eweek-ca-team-victorious-proxy-fight-200-c424f4","ranger-governance-ltd","","market-data","2001","Wyly initial proposal","Initially proposed ousting entire board of 10 directors including Wang and Kumar in favor of new slate","verified","ingest-extraction","shareholder-proposal","p.1",""
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-004","eweek-ca-team-victorious-proxy-fight-200-c424f4","computer-associates","ca-corporate-governance-reform-2001","market-data","2001","CA reform measures","Hired outside consultants to monitor governance and employee-relations practices; seeking additional outside board members","verified","ingest-extraction","company-announcement","p.1",""
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-005","eweek-ca-team-victorious-proxy-fight-200-c424f4","sanjay-kumar","ca-corporate-governance-reform-2001","expert-opinion","2001","Kumar governance commitment","'We want to be good governance people. We should have governance folks come to the board meeting.'","verified","ingest-extraction","executive-quote","p.1","Ironic in light of Kumar's 2006 fraud conviction"
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-006","eweek-ca-team-victorious-proxy-fight-200-c424f4","peter-s-kastner","ca-corporate-governance-reform-2001","expert-opinion","2001","Kastner governance assessment","'CA's management has changed because the imbroglio gave institutional investors the chance to ask CA, what is going on here?'","verified","ingest-extraction","expert-quote","p.1","Frames proxy fight as institutional-investor accountability moment"
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-007","eweek-ca-team-victorious-proxy-fight-200-c424f4","computer-associates","ca-enterprise-software-portfolio","market-data","2001","CA new licensing plan","New plan lets customers sign long-term contracts but add or subtract specific packages — subscription-flexibility ahead of its time","high","ingest-extraction","customer-quote","p.2","Cited via shareholder/customer Lane (CA-Datacom/DB, CA-Roscoe user)"
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-008","eweek-ca-team-victorious-proxy-fight-200-c424f4","computer-associates","","market-data","2001","Customer satisfaction shift","Customer Lane: 'I've seen they're a little more willing to negotiate contracts. And I've got no complaints about CA support.'","high","ingest-extraction","customer-quote","p.2",""
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-009","eweek-ca-team-victorious-proxy-fight-200-c424f4","peter-s-kastner","","personal-recollection","2001","Aberdeen positioning on CA governance","Kastner's eWeek quote part of Aberdeen's 2001 enterprise-software analyst coverage; aligns with broader Aberdeen governance/practices research portfolio","high","ingest-extraction","biographical-archival","p.1",""
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-010","eweek-ca-team-victorious-proxy-fight-200-c424f4","sanjay-kumar","","actual-outcome","2006","Kumar fraud conviction","Sanjay Kumar pleaded guilty 2006 to obstruction of justice and securities fraud charges relating to CA accounting practices; sentenced to 12 years prison (2006)","verified","web-source","historical-record","follow-on","Vindicates Wyly governance concerns and Kastner's institutional-investor accountability frame"
"eweek-ca-team-victorious-proxy-fight-200-c424f4-OBS-011","eweek-ca-team-victorious-proxy-fight-200-c424f4","computer-associates","","actual-outcome","2018","Broadcom acquisition","CA Technologies (renamed 2010) acquired by Broadcom 2018 for $18.9B — ending CA's independent existence after the 2001 governance reform package failed to prevent further upheaval","verified","web-source","historical-record","follow-on",""
