"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"t3-01","Windows NT Server","Server Operating System","Microsoft","wintel-server","growth","succeeded","1997-hewlett-packard’s-strategy-to-surpa-905013","Evolved to Windows 2000 Server, Windows Server 2003/2008/2012/2019/2022. Became dominant enterprise OS."
"t3-02","HP Simplified Enterprise Computing (SEC)","Go-to-Market Strategy","Hewlett-Packard / Microsoft","wintel-server","introduction","discontinued","1997-hewlett-packard’s-strategy-to-surpa-905013","HP/Microsoft joint strategy announced March 1997. Included TCO reduction, joint application solutions, heterogeneous interoperability. Dissolved when HP acquired Compaq in 2002."
"t3-03","HP OpenView","Systems Management Software","Hewlett-Packard","wintel-server","mature","evolved","1997-hewlett-packard’s-strategy-to-surpa-905013","HP planned to port OpenView IT/Operations to NT by year-end 1997 as part of SEC. Evolved into HP Software; renamed to Micro Focus Operations Bridge after 2017 Micro Focus acquisition."
"t3-04","Microsoft Exchange Server","Email/Messaging","Microsoft","wintel-server","growth","mature","1997-hewlett-packard’s-strategy-to-surpa-905013","HP endorsed Exchange as strategic NT messaging; HP OpenMail to provide migration services. Exchange remains a major Microsoft product."
"t3-05","IA-64 / Intel Merced","Processor Architecture","Intel / HP","wintel-server","pre-release","discontinued","1997-hewlett-packard’s-strategy-to-surpa-905013","HP co-developed Merced with Intel; expected early access advantage. Itanium shipped 2001; discontinued 2021 after failing to displace x86-64."
"t3-06","Microsoft Wolfpack NT Clustering","High Availability Software","Microsoft","wintel-server","pre-release","succeeded","1997-hewlett-packard’s-strategy-to-surpa-905013","HP endorsed Wolfpack as strategic NT HA clustering. Wolfpack became Microsoft Cluster Service (MSCS) in Windows 2000; now Windows Server Failover Clustering."
"t3-07","Tandem NonStop ServerNet","Fault-Tolerant Clustering","Tandem Computers","fault-tolerant-computing","mature","evolved","1997-hewlett-packard’s-strategy-to-surpa-905013","Tandem's hardware clustering architecture for NT high-end. Post-Compaq acquisition, evolved into HPE NonStop systems."
"t3-08","HP Volume Purchase Agreement (VPA)","Pricing/Sales Strategy","Hewlett-Packard","wintel-server","mature","n/a","1997-hewlett-packard’s-strategy-to-surpa-905013","HP VPA allowed bundled discounts across printers, networking, servers. Aberdeen cited as major competitive advantage over Compaq."
"t3-09","HP PC-COE (PC Common Operating Environment)","Desktop Management","Hewlett-Packard","wintel-server","introduction","discontinued","1997-hewlett-packard’s-strategy-to-surpa-905013","HP's internal PC management environment saving $200M/year on 100,000+ employees. Being made externally available as part of SEC."
"t3-10","HP Net Vectra NetPC","Desktop Computer","Hewlett-Packard","wintel-server","introduction","discontinued","1997-hewlett-packard’s-strategy-to-surpa-905013","Low-cost NetPC at $1,000 entry-level announced as part of SEC. Network PC concept faded as thin clients and standard PCs dominated."
