"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dct-webinar-nov-2002-OBS-001","dct-webinar-nov-2002","aberdeen-group","dct-framework","framework-definition","2002","Webinar title and framing","'Digital Consumer Technology: The Revolution Has Started' — Nov 1 2002 webinar positioning DCT as a convergence opportunity with three concrete deep-dive areas","high","ingest-extraction","document-review","title slide","Co-presenters: Craig (semiconductors), Kastner (practice head), Ro (emerging tech)",""
"dct-webinar-nov-2002-OBS-002","dct-webinar-nov-2002","aberdeen-group","dct-framework","framework-definition","2002","Six player categories restated","Broadband companies, point-product CE, game, PC/peripheral, display, software + new entrants + semiconductor IP/device arms merchants — identical to DCEIT v6 framework","high","ingest-extraction","industry-analysis","slide 7","Framework continuity with v6 deck",""
"dct-webinar-nov-2002-OBS-003","dct-webinar-nov-2002","","mobile-convergence-device","framework-definition","2002","Mobile convergence thesis","Mobile devices are highly personal items; there is no ideal convergence device — rejecting single-device convergence model","high","ingest-extraction","expert-opinion","slide 10","Early rejection of one-device-does-all mobile convergence",""
"dct-webinar-nov-2002-OBS-004","dct-webinar-nov-2002","","picture-messaging-mms","market-data","2002","Mobile What's Hot / What's Not","Hot: Picture Messaging (MMS), flat-rate data plans. Not: non-wireless organizers, per-MB billing","high","ingest-extraction","market-research","slide 10","Pricing-model forecast confirmed",""
"dct-webinar-nov-2002-OBS-005","dct-webinar-nov-2002","","mobile-convergence-device","expert-opinion","2002","Handset manufacturing economics","Building handsets is no longer black magic; PC makers increasingly competing with established phone makers; rapid innovation shortening product life cycle; shrinking margins require contract manufacturers","high","ingest-extraction","industry-analysis","slide 11","Predicted PC-maker entry to handsets (realized: Dell Axim, HP iPAQ Phone)",""
"dct-webinar-nov-2002-OBS-006","dct-webinar-nov-2002","","3g-cellular","viability-prediction","2005","3G network timing","True 3G networks are still 3+ years from becoming a reality","verified","ingest-extraction","expert-opinion","slide 12","Correct — US 3G (EV-DO, UMTS) hit mainstream 2005-2006",""
"dct-webinar-nov-2002-OBS-007","dct-webinar-nov-2002","","flat-rate-data-plan","market-data","2002","Network operator posture","Flat-rate data plans are here; focus on MMS and gaming applications; consolidation in North America imminent","high","ingest-extraction","industry-analysis","slide 12","North American carrier consolidation confirmed through 2005 (Cingular-AT&T Wireless, Sprint-Nextel)",""
"dct-webinar-nov-2002-OBS-008","dct-webinar-nov-2002","","media-server","framework-definition","2002","Desired media server functionality","TV video recorder and playback; music library (rip/burn, drive analog+digital players); photo and home-video library/authoring; import legacy content (videos/CDs/DVDs); commercial content rental/purchase; ability to access and play content anywhere in/around home and take with you","high","ingest-extraction","industry-analysis","slide 14","Defined media-server feature set (realized in Plex/Apple TV/Sonos/Chromecast)",""
"dct-webinar-nov-2002-OBS-009","dct-webinar-nov-2002","hp","hp-media-center","product-introduction","2002","HP Media Center (Freestyle)","Purpose-built media server from HP","high","ingest-extraction","competitive-profiling","slide 15","Pre-Windows-Media-Center-OEM HP product",""
"dct-webinar-nov-2002-OBS-010","dct-webinar-nov-2002","intel","intel-media-pc","product-introduction","2002","Intel Media PC Reference Design","Reference design targeting OEM media PCs","high","ingest-extraction","competitive-profiling","slide 15","Driver of the Windows XP Media Center Edition OEM wave",""
