"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-001","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","ncr-norge-as","open-oltp","seminar-event","1992","Seminar date and location","11 September 1992 Oslo Norway","high","ingest-extraction","primary-source","title-page","Mini-seminar hosted by NCR Norge AS"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-002","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","peter-s-kastner","","affiliation","1992","Kastner title","Vice President, Commercial Systems Practice, Aberdeen Group","high","ingest-extraction","primary-source","biography","From speaker bio: 'vice president with responsibility for Commercial Systems Practice at Aberdeen Group'"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-003","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","peter-s-kastner","","affiliation","1992","Prior employment chronology","DEC / Prime / Stratus marketing+sales head; Arthur D. Little consultant","high","ingest-extraction","primary-source","biography","'Previously, Kastner was head of marketing and sales for DEC, Prime and Stratus Computer. For a period, he was a consultant for Arthur D. Little Inc.'"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-004","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","peter-s-kastner","oltp-traditional","publication","1990","Aberdeen reports authored","Transaction Processing into the 1990s; The Hardware Suppliers (both 1990)","high","ingest-extraction","primary-source","biography","Bio cites 1990 reports authored by Kastner"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-005","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","peter-s-kastner","","publication","1991","Aberdeen reports authored","Evaluating Options in Microprocessor Multiprocessing (1991)","high","ingest-extraction","primary-source","biography","Bio cites 1991 microprocessor multiprocessing report"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-006","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","peter-s-kastner","","client-engagement","1992","Past lecturing clients","Apple / ASK Ingres / DEC / HP / NCR / Stratus","high","ingest-extraction","primary-source","biography","Frequent industry-conference lecturer for these vendors"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-007","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","scott-hansen","","affiliation","1992","Hansen role","Managing Director, Unix International European division","high","ingest-extraction","primary-source","biography","Previously AT&T EDB Application Development System Director; X/Open board on behalf of AT&T"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-008","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","sven-aamodt","","affiliation","1992","Aamodt role","Technical Director, Oracle Norge AS","high","ingest-extraction","primary-source","biography","Lecturer on Oracle/RDBMS Open OLTP track"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-009","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","steinar-hoistad","","affiliation","1992","Host role","Administrative Director, NCR Norge AS","high","ingest-extraction","primary-source","agenda","Introduced and concluded the 11 Sept 1992 seminar"
"ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414-OBS-010","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414","ncr-corporation","ncr-3550","hardware-spec","1992","NCR 3550 specs","UNIX V.4 multiprocessor; up to 8 i486-50MHz; ~320 MIPS; 1000+ workstations","high","ingest-extraction","primary-source","attachments","Per attachments brochure description"
