"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"service-oriented-architecture","Service-Oriented Architecture (SOA)","architecture","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","Central subject; described as 'two-year-old technology-driven construct' (as of Dec 2005); promises profound implications for IT; changes IT delivery model"
"enterprise-service-bus","Enterprise Service Bus (ESB)","middleware","vendor-neutral","2000s","growth","mature","soa-in-it-e5b373","Key SOA technology; PACE Enabler #4: SOA ESB; essential for managing IT integration costs and enabling universal exchange between applications"
"services-registry","Services Registry","middleware","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","Key SOA technology; PACE Enabler #1: required for managing IT complexity; enables service discovery, governance"
"bpm-engine","BPM Engine (Business Process Management Engine)","bpm","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","Key SOA technology; PACE Enabler #1 (managing IT complexity) and #4 (integration costs); cross-process orchestration and manipulation"
"soa-infrastructure-monitoring","SOA Infrastructure Activity Monitoring","operations","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","Key SOA technology; PACE Enabler #1; real-time monitoring of SOA infrastructure"
"wsdl","WSDL (Web Services Description Language)","standards","vendor-neutral","2000s","growth","mature","soa-in-it-e5b373","PACE Enabler #2 for application re-use via web services; defines service interfaces"
"xml-wrappers","XML Wrappers","standards","vendor-neutral","2000s","growth","mature","soa-in-it-e5b373","PACE Enabler #2; used to wrap legacy applications for SOA integration"
"soa-development-framework","SOA Development Framework (.NET or J2EE)","platform","vendor-neutral","2000s","growth","mature","soa-in-it-e5b373","PACE Enabler #3 for speed of IT implementations; .NET and J2EE as primary SOA development frameworks"
"ws-star-standards","WS-* Standards","standards","vendor-neutral","2000s","growth","mature","soa-in-it-e5b373","PACE Enabler #3; web services standards family; mandatory for enterprise SOA projects"
"soa-test-tools","SOA Test Tools","testing","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","PACE Enabler #3; required for speed of IT implementations in SOA context"
"saml-federated-identity","SAML / Federated Identity","security","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","PACE Enabler #5 for SOA security; SAML and WS-* security standards; federated identity management"
"xml-gateways","XML Gateways","security","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","PACE Enabler #5; network perimeter security for SOA; XML traffic control"
"soa-network-appliances","Specialized Network Appliances (SOA)","hardware","vendor-neutral","2000s","niche","legacy","soa-in-it-e5b373","PACE Enabler #6 for SOA network architecture; XML appliances optimizing IT infrastructure; network-based application processing"
"composite-applications","Composite Applications","application-architecture","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","BIC companies: 46% currently using composite applications vs 29% all respondents; 35% BIC planning next 12 months vs 23% all"
"webmethods-fabric","webMethods Fabric","middleware","webMethods","2000s","growth","legacy","soa-in-it-e5b373","Flagship product suite for process-based SOA integration; advanced BPM functionality; patent-pending BAM capabilities; 1300 enterprise customers; 2 implementations going to production per business day"
"reactivity-xml-infrastructure","Reactivity Secure XML Infrastructure","security","Reactivity","2000s","niche","legacy","soa-in-it-e5b373","Leading secure XML infrastructure; web services security, acceleration, integration; enforces policies for all XML traffic; protects network perimeter"
"software-ag-legacy-modernization","Software AG Legacy Modernization and SOA Integration","middleware","Software AG","2000s","growth","mature","soa-in-it-e5b373","Standards-based legacy modernization; process-driven integration within SOA; preserves existing infrastructure investments; 3000 customers in 59 countries"
"mw2-soa-blueprint","MW2 SOA Blueprint Methodology","methodology","MW2 Consulting","2000s","niche","legacy","soa-in-it-e5b373","SOA consulting methodology; proven for SAP, Siebel, Oracle, BEA, Microsoft; Business Service Management (MW2 BSM)"
"master-data-management","Master Data Management","data-management","vendor-neutral","2000s","emerging","mature","soa-in-it-e5b373","Key SOA technology for IT organizations to master; semantics building; mentioned as critical SOA technology in recommendations"
