"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-market-research","[DEFERRED]","[DEFERRED]","1988-present","aberdeen-company-profile-post-kastner-b01a12","Subject of the profile; post-Kastner leadership under CEO James Bedard."
"vericours","Vericours, Inc.","company","consulting","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","Kastner's post-Aberdeen consultancy; profile lists him as 'Director'."
"obian-group","Obian Group","company","consulting","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","Aberdeen co-founder John Logan is CEO; Kastner later joined Obian."
"james-bedard","James Bedard","person","executive","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","CEO of Aberdeen Group in the profile era; also Board Chair."
"stephen-gold","Stephen Gold","person","executive","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","President & CMO, Aberdeen Group."
"mark-vigoroso","Mark Vigoroso","person","executive","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","Chief Research Officer, Aberdeen Group (successor CRO to Kastner)."
"john-logan","John R. Logan","person","executive","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","Aberdeen co-founder; by profile date, CEO of Obian Group."
"peter-kastner","Peter S. Kastner","person","analyst-executive","director-at-vericours-per-profile","","","aberdeen-company-profile-post-kastner-b01a12","Aberdeen co-founder; profile lists him on the Board of Directors as 'Director, Vericours, Inc.' -- first canonical source for Vericours role."
"robert-keith","Robert Keith","person","executive","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","Managing Partner, TL Ventures; Aberdeen board."
"jean-tempel","Jean Tempel","person","executive","[DEFERRED]","[DEFERRED]","[DEFERRED]","aberdeen-company-profile-post-kastner-b01a12","Managing Partner, First Light Capital; Aberdeen board."
