"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1997-oracle-designer-2000-3201a7-OBS-001","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","market-data","1997","designer2000-developer2000-bundle-rate","Designer/2000 bundled with 60% of Oracle Developer/2000 sales","high","industry-analysis","Market Position","Oracle estimate cited by Aberdeen"
"1997-oracle-designer-2000-3201a7-OBS-002","1997-oracle-designer-2000-3201a7","","oracle-designer-2000","technology-assessment","1997","cade-vs-case-transition","Market shifted from upper-CASE methodology tools to second-generation CADEs over prior 2 years","high","industry-analysis","Executive Summary","Key market finding: IS shops moving away from traditional CASE"
"1997-oracle-designer-2000-3201a7-OBS-003","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","strategy-classification","1997","product-strategy","Positioned as Oracle's key product for design and modeling of complex enterprise-scale distributed production systems","high","expert-opinion","Market Position","Oracle's stated positioning per Aberdeen analysis"
"1997-oracle-designer-2000-3201a7-OBS-004","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-nca","technology-assessment","1997","nca-architecture","Oracle Network Computing Architecture uses cartridges for client/app server/database tiers to enable Internet deployment","high","expert-opinion","Network Computing Architecture","Three-tier NCA architecture described"
"1997-oracle-designer-2000-3201a7-OBS-005","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","technology-assessment","1997","internet-support","Designer/2000 includes WebServer generator for rapid deployment of transactional Internet/Intranet applications without rewriting code","high","expert-opinion","Technology Overview","No-code Web migration capability highlighted"
"1997-oracle-designer-2000-3201a7-OBS-006","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","technology-assessment","1997","five-components","Designer/2000 comprises: Process Modeller, Systems Modeller, Systems Designer, Systems Generators, Model Management","high","document-review","Technology Overview","Five component architecture documented"
"1997-oracle-designer-2000-3201a7-OBS-007","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","framework-factor","1997","evaluation-criteria-1-design-functionality","Design-tool scalability, flexibility, methodology support, data/code/GUI-driven design","high","expert-opinion","Technology Overview","First of three main IS evaluation areas per Aberdeen research"
"1997-oracle-designer-2000-3201a7-OBS-008","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","framework-factor","1997","evaluation-criteria-2-cade-technology","VPE/GUI support, business modeling, application partitioning, integrated repository, BPR capabilities","high","expert-opinion","Technology Overview","Second of three main IS evaluation areas"
"1997-oracle-designer-2000-3201a7-OBS-009","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","framework-factor","1997","evaluation-criteria-3-cade-rdbms-integration","Integration with data dictionaries, forward generation, reverse engineering, application-management information flow","high","expert-opinion","Technology Overview","Third of three main IS evaluation areas"
"1997-oracle-designer-2000-3201a7-OBS-010","1997-oracle-designer-2000-3201a7","microsoft","visual-basic","technology-assessment","1997","visual-basic-limitation","Visual Basic lacks team-development, high-level design, and application-modeling features that Designer/2000 provides","high","competitive-profiling","Technology Overview","Aberdeen notes VB's design tool gap"
"1997-oracle-designer-2000-3201a7-OBS-011","1997-oracle-designer-2000-3201a7","informix","","technology-assessment","1997","competitor-no-design-tool","Informix and Sybase offer no integrated design tool—Oracle differentiates via Designer/2000 + Developer/2000 integration","high","competitive-profiling","Competition","Key competitive differentiator for Oracle"
"1997-oracle-designer-2000-3201a7-OBS-012","1997-oracle-designer-2000-3201a7","powersoft","powerbuilder","technology-assessment","1997","powerbuilder-competitor","PowerBuilder with S-Designor is a competing high-end development tool with application partitioning support","medium","competitive-profiling","Competition","Direct competitor in enterprise CADE market"
"1997-oracle-designer-2000-3201a7-OBS-013","1997-oracle-designer-2000-3201a7","forte-software","","technology-assessment","1997","forte-competitor","Forte is a competing high-end CADE with application partitioning support","medium","competitive-profiling","Competition","Direct competitor cited by Aberdeen"
"1997-oracle-designer-2000-3201a7-OBS-014","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","viability-prediction","1997","internet-development-dominance","Designer/2000 + Developer/2000 + Web Cartridge will be the winning long-term Internet development toolset","medium","expert-opinion","Conclusions","Aberdeen predicts Oracle toolchain will win Internet development race"
"1997-oracle-designer-2000-3201a7-OBS-015","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","actual-outcome","2005","internet-development-dominance","Oracle Designer/2000 and Developer/2000 failed to become dominant Internet development tools; Java/J2EE, open source frameworks (Struts, Spring), and later .NET and JavaScript frameworks displaced Oracle's proprietary toolchain by mid-2000s; Oracle Designer reached end of life 2018","verified","industry-analysis","Post-publication","Prediction proved incorrect; Oracle never achieved significant web development market share"
"1997-oracle-designer-2000-3201a7-OBS-016","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","technology-assessment","1997","internationalization","Designer/2000 supports Chinese, Korean, Thai, Japanese from single code base","high","expert-opinion","Technology Overview","Strong i18n capability noted as differentiator"
"1997-oracle-designer-2000-3201a7-OBS-017","1997-oracle-designer-2000-3201a7","oracle-corporation","java","technology-assessment","1997","java-thin-client","Java thin clients can connect to Oracle NCA application server cartridge without developers learning Java directly","high","expert-opinion","CADE Technology","Designer/2000 abstracts Java development complexity"
"1997-oracle-designer-2000-3201a7-OBS-018","1997-oracle-designer-2000-3201a7","oracle-corporation","oracle-designer-2000","expert-opinion","1997","aberdeen-recommendation","Aberdeen recommends IS place Designer/2000 on short lists for both traditional CASE and Internet application development","high","expert-opinion","Conclusions","Positive Aberdeen endorsement"
